iter	RMSE
3222	40359.4324
3223	40359.4183
3224	40359.41372
3225	40359.41174
3226	40359.40989
3227	40359.38695
3228	40359.37209
3229	40359.35963
3230	40359.34506
3231	40359.33826
3232	40359.30831
3233	40359.30079
3234	40359.26424
3235	40359.26264
3236	40359.25907
3237	40359.24074
3238	40359.23947
3239	40359.23298
3240	40359.22344
3241	40359.21604
3242	40359.20822
3243	40359.20657
3244	40359.1987
3245	40359.19488
3246	40359.19051
3247	40359.17841
3248	40359.16998
3249	40359.16374
3250	40359.1477
3251	40359.14338
3252	40359.14251
3253	40359.13811
3254	40359.12191
3255	40359.10445
3256	40359.08497
3257	40359.07734
3258	40359.04224
3259	40359.02287
3260	40359.00823
3261	40359.00339
3262	40359.0008
3263	40358.99612
3264	40358.99103
3265	40358.98801
3266	40358.96027
3267	40358.95846
3268	40358.95031
3269	40358.94131
3270	40358.92298
3271	40358.88631
3272	40358.88022
3273	40358.86589
3274	40358.85734
3275	40358.82625
3276	40358.81723
3277	40358.81611
3278	40358.81393
3279	40358.79947
3280	40358.78915
3281	40358.77402
3282	40358.74631
3283	40358.73398
3284	40358.73007
3285	40358.72412
3286	40358.71925
3287	40358.70758
3288	40358.69816
3289	40358.69206
3290	40358.67576
3291	40358.66504
3292	40358.65991
3293	40358.64699
3294	40358.64287
3295	40358.63637
3296	40358.62609
3297	40358.6237
3298	40358.62164
3299	40358.57345
3300	40358.55418
3301	40358.54622
3302	40358.54518
3303	40358.53166
3304	40358.51839
3305	40358.48387
3306	40358.47978
3307	40358.4729
3308	40358.44021
3309	40358.43459
3310	40358.42872
3311	40358.41154
3312	40358.39971
3313	40358.39129
3314	40358.38667
3315	40358.36679
3316	40358.36073
3317	40358.35297
3318	40358.34626
3319	40358.34114
3320	40358.33884
3321	40358.32947
3322	40358.30268
3323	40358.29246
3324	40358.27836
3325	40358.27428
3326	40358.26597
3327	40358.24958
3328	40358.2454
3329	40358.23173
3330	40358.21881
3331	40358.20542
3332	40358.20082
3333	40358.17323
3334	40358.16537
3335	40358.16142
3336	40358.11876
3337	40358.11338
3338	40358.08533
3339	40358.08322
3340	40358.07277
3341	40358.04754
3342	40358.04305
3343	40358.03386
3344	40357.98466
3345	40357.97682
3346	40357.97152
3347	40357.95637
3348	40357.94318
3349	40357.93582
3350	40357.92469
3351	40357.90294
3352	40357.90016
3353	40357.89125
3354	40357.87885
3355	40357.87518
3356	40357.85298
3357	40357.83471
3358	40357.83342
3359	40357.82388
3360	40357.81502
3361	40357.79982
3362	40357.76762
3363	40357.76255
3364	40357.75409
3365	40357.72945
3366	40357.71584
3367	40357.71275
3368	40357.67861
3369	40357.67556
3370	40357.65473
3371	40357.62342
3372	40357.61823
3373	40357.61135
3374	40357.59507
3375	40357.5873
3376	40357.58043
3377	40357.57743
3378	40357.57141
3379	40357.55814
3380	40357.53124
3381	40357.51314
3382	40357.50942
3383	40357.49759
3384	40357.48003
3385	40357.47906
3386	40357.47695
3387	40357.46451
3388	40357.4529
3389	40357.44171
3390	40357.44093
3391	40357.43329
3392	40357.42365
3393	40357.42142
3394	40357.41582
3395	40357.39774
3396	40357.39286
3397	40357.38282
3398	40357.36174
3399	40357.35362
3400	40357.34913
3401	40357.3422
3402	40357.31489
3403	40357.29031
3404	40357.28697
3405	40357.27583
3406	40357.26933
3407	40357.26048
3408	40357.25412
3409	40357.20623
3410	40357.20049
3411	40357.19144
3412	40357.17981
3413	40357.17265
3414	40357.15149
3415	40357.13798
3416	40357.12102
3417	40357.09989
3418	40357.0943
3419	40357.08163
3420	40357.05407
3421	40357.03562
3422	40357.03217
3423	40357.02597
3424	40357.02463
3425	40357.0214
3426	40357.00321
3427	40356.98429
3428	40356.98347
3429	40356.97311
3430	40356.96675
3431	40356.94038
3432	40356.9325
3433	40356.92938
3434	40356.925
3435	40356.91062
3436	40356.89413
3437	40356.88441
3438	40356.88026
3439	40356.87014
3440	40356.84609
3441	40356.8407
3442	40356.83104
3443	40356.80621
3444	40356.80072
3445	40356.79737
3446	40356.7918
3447	40356.78979
3448	40356.77925
3449	40356.77819
3450	40356.76722
3451	40356.76264
3452	40356.74601
3453	40356.73967
3454	40356.73557
3455	40356.73145
3456	40356.71541
3457	40356.70794
3458	40356.70653
3459	40356.69422
3460	40356.6853
3461	40356.6787
3462	40356.67051
3463	40356.66698
3464	40356.65419
3465	40356.65322
3466	40356.646
3467	40356.63977
3468	40356.62666
3469	40356.61283
3470	40356.6103
3471	40356.60796
3472	40356.6035
3473	40356.57598
3474	40356.55054
3475	40356.53335
3476	40356.52637
3477	40356.51742
3478	40356.50004
3479	40356.47112
3480	40356.45126
3481	40356.42586
3482	40356.42143
3483	40356.4192
3484	40356.41773
3485	40356.41435
3486	40356.40429
3487	40356.39782
3488	40356.3925
3489	40356.37596
3490	40356.35479
3491	40356.35165
3492	40356.35019
3493	40356.34237
3494	40356.33303
3495	40356.32706
3496	40356.31511
3497	40356.28668
3498	40356.28073
3499	40356.25289
3500	40356.24768
3501	40356.23689
3502	40356.22828
3503	40356.21305
3504	40356.21096
3505	40356.1927
3506	40356.19212
3507	40356.17788
3508	40356.1592
3509	40356.14461
3510	40356.13687
3511	40356.13257
3512	40356.12814
3513	40356.12338
3514	40356.10418
3515	40356.09008
3516	40356.06408
3517	40356.05445
3518	40356.04403
3519	40356.04359
3520	40356.027
3521	40356.00792
3522	40356.00492
3523	40355.993
3524	40355.98401
3525	40355.97997
3526	40355.95564
3527	40355.92973
3528	40355.92857
3529	40355.92384
3530	40355.91815
3531	40355.90985
3532	40355.90714
3533	40355.9048
3534	40355.89287
3535	40355.88559
3536	40355.86217
3537	40355.78528
3538	40355.77888
3539	40355.77021
3540	40355.75585
3541	40355.74774
3542	40355.74517
3543	40355.72506
3544	40355.72146
3545	40355.71837
3546	40355.71063
3547	40355.69699
3548	40355.68763
3549	40355.66663
3550	40355.65608
3551	40355.64482
3552	40355.63399
3553	40355.62172
3554	40355.62091
3555	40355.6052
3556	40355.60025
3557	40355.58407
3558	40355.56709
3559	40355.54869
3560	40355.53166
3561	40355.52995
3562	40355.5149
3563	40355.51304
3564	40355.50333
3565	40355.49244
3566	40355.47606
3567	40355.4691
3568	40355.44481
3569	40355.41541
3570	40355.40768
3571	40355.39342
3572	40355.38591
3573	40355.37679
3574	40355.37332
3575	40355.36503
3576	40355.34715
3577	40355.34456
3578	40355.33923
3579	40355.33678
3580	40355.31979
3581	40355.28398
3582	40355.25418
3583	40355.2434
3584	40355.23485
3585	40355.22967
3586	40355.21217
3587	40355.20933
3588	40355.19048
3589	40355.1641
3590	40355.13048
3591	40355.12724
3592	40355.11923
3593	40355.10317
3594	40355.10203
3595	40355.10067
3596	40355.09729
3597	40355.08489
3598	40355.07114
3599	40355.06452
3600	40355.05632
3601	40355.05367
3602	40355.03933
3603	40355.01908
3604	40355.00993
3605	40355.00675
3606	40355.00598
3607	40354.97233
3608	40354.95263
3609	40354.94381
3610	40354.91913
3611	40354.88224
3612	40354.87456
3613	40354.86427
3614	40354.82414
3615	40354.80802
3616	40354.78828
3617	40354.77174
3618	40354.74634
3619	40354.73303
3620	40354.71437
3621	40354.70739
3622	40354.70013
3623	40354.69389
3624	40354.69242
3625	40354.68896
3626	40354.67937
3627	40354.67198
3628	40354.66019
3629	40354.65048
3630	40354.60361
3631	40354.58733
3632	40354.58368
3633	40354.57929
3634	40354.56597
3635	40354.55138
3636	40354.53989
3637	40354.52861
3638	40354.5251
3639	40354.51862
3640	40354.50599
3641	40354.5012
3642	40354.49127
3643	40354.45258
3644	40354.44142
3645	40354.43188
3646	40354.42837
3647	40354.41436
3648	40354.3827
3649	40354.37801
3650	40354.37363
3651	40354.37169
3652	40354.36824
3653	40354.36078
3654	40354.35957
3655	40354.32232
3656	40354.31891
3657	40354.3153
3658	40354.31285
3659	40354.29308
3660	40354.28679
3661	40354.27646
3662	40354.27012
3663	40354.26129
3664	40354.25277
3665	40354.22618
3666	40354.20929
3667	40354.19938
3668	40354.19727
3669	40354.18965
3670	40354.17715
3671	40354.17228
3672	40354.15989
3673	40354.13805
3674	40354.12402
3675	40354.09611
3676	40354.08472
3677	40354.07852
3678	40354.05231
3679	40354.03417
3680	40354.00086
3681	40353.99375
3682	40353.97685
3683	40353.96659
3684	40353.96472
3685	40353.95053
3686	40353.94919
3687	40353.91693
3688	40353.91297
3689	40353.90814
3690	40353.89144
3691	40353.8851
3692	40353.88232
3693	40353.87709
3694	40353.87296
3695	40353.85624
3696	40353.85395
3697	40353.843
3698	40353.843
3699	40353.83461
3700	40353.7953
3701	40353.7848
3702	40353.77941
3703	40353.77634
3704	40353.77564
3705	40353.76901
3706	40353.76322
3707	40353.75883
3708	40353.75464
3709	40353.74688
3710	40353.74542
3711	40353.73332
3712	40353.72816
3713	40353.71826
3714	40353.71411
3715	40353.71182
3716	40353.70339
3717	40353.69538
3718	40353.6921
3719	40353.68718
3720	40353.68546
3721	40353.66429
3722	40353.6536
3723	40353.6396
3724	40353.63403
3725	40353.59122
3726	40353.5852
3727	40353.57849
3728	40353.5591
3729	40353.55638
3730	40353.55547
3731	40353.5538
3732	40353.53307
3733	40353.52461
3734	40353.52098
3735	40353.51118
3736	40353.48847
3737	40353.47677
3738	40353.47442
3739	40353.47251
3740	40353.46783
3741	40353.44927
3742	40353.44148
3743	40353.43507
3744	40353.4256
3745	40353.42482
3746	40353.41435
3747	40353.39324
3748	40353.36928
3749	40353.3425
3750	40353.33084
3751	40353.30641
3752	40353.29957
3753	40353.29245
3754	40353.28241
3755	40353.27983
3756	40353.25307
3757	40353.23834
3758	40353.23443
3759	40353.23019
3760	40353.22198
3761	40353.19617
3762	40353.1624
3763	40353.15429
3764	40353.1507
3765	40353.13489
3766	40353.12884
3767	40353.12403
3768	40353.11404
3769	40353.08261
3770	40353.08104
3771	40353.0522
3772	40353.04916
3773	40353.04415
3774	40353.03142
3775	40353.0143
3776	40353.0069
3777	40353.00528
3778	40353.00117
3779	40352.99783
3780	40352.97881
3781	40352.97266
3782	40352.94105
3783	40352.91857
3784	40352.90698
3785	40352.90345
3786	40352.90252
3787	40352.8997
3788	40352.86729
3789	40352.86478
3790	40352.85574
3791	40352.85164
3792	40352.84414
3793	40352.82938
3794	40352.80954
3795	40352.77858
3796	40352.77315
3797	40352.77257
3798	40352.7499
3799	40352.73998
3800	40352.73421
3801	40352.73072
3802	40352.72975
3803	40352.72551
3804	40352.70319
3805	40352.70267
3806	40352.696
3807	40352.69027
3808	40352.66842
3809	40352.6666
3810	40352.65986
3811	40352.65058
3812	40352.63906
3813	40352.63621
3814	40352.63413
3815	40352.63058
3816	40352.62278
3817	40352.61947
3818	40352.56918
3819	40352.55109
3820	40352.53591
3821	40352.53229
3822	40352.52932
3823	40352.52606
3824	40352.51573
3825	40352.50341
3826	40352.50161
3827	40352.48521
3828	40352.4821
3829	40352.46162
3830	40352.45644
3831	40352.44178
3832	40352.43279
3833	40352.41357
3834	40352.38988
3835	40352.3797
3836	40352.3737
3837	40352.35743
3838	40352.33865
3839	40352.30955
3840	40352.28964
3841	40352.26401
3842	40352.24144
3843	40352.23087
3844	40352.22324
3845	40352.2169
3846	40352.21535
3847	40352.19607
3848	40352.19215
3849	40352.18481
3850	40352.18259
3851	40352.18193
3852	40352.17007
3853	40352.16502
3854	40352.15817
3855	40352.15008
3856	40352.146
3857	40352.14027
3858	40352.123
3859	40352.1149
3860	40352.10694
3861	40352.09987
3862	40352.08486
3863	40352.0734
3864	40352.07105
3865	40352.06528
3866	40352.04586
3867	40352.04235
3868	40352.02739
3869	40352.02207
3870	40352.02149
3871	40352.00532
3872	40352.00319
3873	40351.99576
3874	40351.97999
3875	40351.97385
3876	40351.9728
3877	40351.96968
3878	40351.9599
3879	40351.9519
3880	40351.94442
3881	40351.92583
3882	40351.91573
3883	40351.89161
3884	40351.85917
3885	40351.84985
3886	40351.83443
3887	40351.81851
3888	40351.80027
3889	40351.77273
3890	40351.77192
3891	40351.7683
3892	40351.74764
3893	40351.74704
3894	40351.73844
3895	40351.73777
3896	40351.732
3897	40351.71842
3898	40351.71137
3899	40351.67618
3900	40351.67478
3901	40351.66467
3902	40351.65748
3903	40351.65095
3904	40351.63928
3905	40351.62789
3906	40351.61012
3907	40351.60883
3908	40351.60746
3909	40351.59847
3910	40351.57851
3911	40351.56578
3912	40351.56346
3913	40351.56029
3914	40351.55664
3915	40351.53928
3916	40351.5375
3917	40351.51835
3918	40351.50944
3919	40351.49127
3920	40351.45187
3921	40351.42281
3922	40351.41084
3923	40351.4016
3924	40351.3971
3925	40351.39614
3926	40351.39161
3927	40351.38541
3928	40351.37642
3929	40351.36811
3930	40351.36078
3931	40351.32881
3932	40351.31721
3933	40351.30613
3934	40351.29743
3935	40351.29319
3936	40351.28018
3937	40351.26116
3938	40351.24251
3939	40351.22378
3940	40351.22189
3941	40351.21374
3942	40351.20555
3943	40351.19053
3944	40351.17912
3945	40351.17321
3946	40351.17192
3947	40351.15838
3948	40351.1562
3949	40351.12848
3950	40351.12534
3951	40351.10162
3952	40351.08639
3953	40351.08567
3954	40351.07498
3955	40351.06565
3956	40351.05649
3957	40351.05413
3958	40351.04822
3959	40351.04413
3960	40351.04195
3961	40351.03549
3962	40351.02529
3963	40351.01587
3964	40350.9969
3965	40350.99049
3966	40350.97623
3967	40350.97072
3968	40350.96446
3969	40350.96216
3970	40350.93656
3971	40350.93564
3972	40350.90682
3973	40350.89205
3974	40350.88624
3975	40350.85654
3976	40350.85385
3977	40350.85324
3978	40350.8455
3979	40350.83302
3980	40350.825
3981	40350.81434
3982	40350.80491
3983	40350.79278
3984	40350.78275
3985	40350.7822
3986	40350.76209
3987	40350.72207
3988	40350.71791
3989	40350.71548
3990	40350.70002
3991	40350.68997
3992	40350.67716
3993	40350.66919
3994	40350.66329
3995	40350.64855
3996	40350.63397
3997	40350.60788
3998	40350.60147
3999	40350.58833
4000	40350.57933
4001	40350.56204
4002	40350.55077
4003	40350.54654
4004	40350.54513
4005	40350.5403
4006	40350.52975
4007	40350.52504
4008	40350.52045
4009	40350.51788
4010	40350.5119
4011	40350.5076
4012	40350.50427
4013	40350.49322
4014	40350.44782
4015	40350.39977
4016	40350.38379
4017	40350.36338
4018	40350.36085
4019	40350.35854
4020	40350.33029
4021	40350.31734
4022	40350.3038
4023	40350.29462
4024	40350.2763
4025	40350.27437
4026	40350.26911
4027	40350.26416
4028	40350.26353
4029	40350.26083
4030	40350.25533
4031	40350.23044
4032	40350.22774
4033	40350.22127
4034	40350.21807
4035	40350.1851
4036	40350.17186
4037	40350.16609
4038	40350.16006
4039	40350.1547
4040	40350.15029
4041	40350.14778
4042	40350.13519
4043	40350.12962
4044	40350.12066
4045	40350.11703
4046	40350.08503
4047	40350.05883
4048	40350.05256
4049	40350.03951
4050	40350.0198
4051	40349.99397
4052	40349.98999
4053	40349.9879
4054	40349.98154
4055	40349.97479
4056	40349.97163
4057	40349.97101
4058	40349.96237
4059	40349.93955
4060	40349.91999
4061	40349.91493
4062	40349.90448
4063	40349.89567
4064	40349.89098
4065	40349.88987
4066	40349.88293
4067	40349.86532
4068	40349.83839
4069	40349.83209
4070	40349.82797
4071	40349.81116
4072	40349.81091
4073	40349.80713
4074	40349.80398
4075	40349.79793
4076	40349.79584
4077	40349.78273
4078	40349.77642
4079	40349.77076
4080	40349.76323
4081	40349.76053
4082	40349.73021
4083	40349.69774
4084	40349.69101
4085	40349.68301
4086	40349.68087
4087	40349.67155
4088	40349.66745
4089	40349.6519
4090	40349.64714
4091	40349.6422
4092	40349.63832
4093	40349.62505
4094	40349.6072
4095	40349.59853
4096	40349.57644
4097	40349.56372
4098	40349.55177
4099	40349.54785
4100	40349.54157
4101	40349.53696
4102	40349.52533
4103	40349.52381
4104	40349.51992
4105	40349.51259
4106	40349.50075
4107	40349.49081
4108	40349.48979
4109	40349.48497
4110	40349.41197
4111	40349.41039
4112	40349.39992
4113	40349.39054
4114	40349.38506
4115	40349.37049
4116	40349.36588
4117	40349.35943
4118	40349.33527
4119	40349.33121
4120	40349.32408
4121	40349.30508
4122	40349.3008
4123	40349.29641
4124	40349.2927
4125	40349.28741
4126	40349.26727
4127	40349.25492
4128	40349.24617
4129	40349.23448
4130	40349.22691
4131	40349.22009
4132	40349.21351
4133	40349.2086
4134	40349.20809
4135	40349.20725
4136	40349.20673
4137	40349.19188
4138	40349.17689
4139	40349.17485
4140	40349.15775
4141	40349.15767
4142	40349.14612
4143	40349.12981
4144	40349.12207
4145	40349.11953
4146	40349.115
4147	40349.1129
4148	40349.10529
4149	40349.09733
4150	40349.09032
4151	40349.08017
4152	40349.07266
4153	40349.0543
4154	40349.04694
4155	40349.04055
4156	40349.01622
4157	40349.01101
4158	40349.0058
4159	40349.00115
4160	40348.99914
4161	40348.99392
4162	40348.97992
4163	40348.97769
4164	40348.97285
4165	40348.96673
4166	40348.94935
4167	40348.94159
4168	40348.90906
4169	40348.88802
4170	40348.88614
4171	40348.86585
4172	40348.83944
4173	40348.83457
4174	40348.82162
4175	40348.81958
4176	40348.81279
4177	40348.78054
4178	40348.76877
4179	40348.75732
4180	40348.74507
4181	40348.73019
4182	40348.70318
4183	40348.68208
4184	40348.67928
4185	40348.66817
4186	40348.66548
4187	40348.66335
4188	40348.64557
4189	40348.64028
4190	40348.62485
4191	40348.61962
4192	40348.57871
4193	40348.56617
4194	40348.55981
4195	40348.55649
4196	40348.55466
4197	40348.53089
4198	40348.52775
4199	40348.51789
4200	40348.49973
4201	40348.49485
4202	40348.4821
4203	40348.47673
4204	40348.4705
4205	40348.46535
4206	40348.4598
4207	40348.44693
4208	40348.44006
4209	40348.42617
4210	40348.40352
4211	40348.39268
4212	40348.38283
4213	40348.37866
4214	40348.37495
4215	40348.37439
4216	40348.37356
4217	40348.36492
4218	40348.35754
4219	40348.34991
4220	40348.32225
4221	40348.30296
4222	40348.29779
4223	40348.27772
4224	40348.27461
4225	40348.25909
4226	40348.25617
4227	40348.25018
4228	40348.24656
4229	40348.24521
4230	40348.221
4231	40348.2151
4232	40348.21274
4233	40348.19958
4234	40348.19714
4235	40348.19401
4236	40348.18529
4237	40348.17475
4238	40348.17292
4239	40348.17111
4240	40348.1642
4241	40348.1209
4242	40348.11048
4243	40348.10509
4244	40348.10229
4245	40348.09407
4246	40348.08972
4247	40348.07607
4248	40348.06598
4249	40348.05339
4250	40348.03869
4251	40348.01975
4252	40348.01808
4253	40348.01418
4254	40348.00345
4255	40347.9695
4256	40347.95651
4257	40347.94504
4258	40347.94221
4259	40347.94083
4260	40347.93632
4261	40347.93554
4262	40347.90409
4263	40347.90008
4264	40347.8922
4265	40347.89199
4266	40347.88175
4267	40347.86321
4268	40347.85349
4269	40347.85075
4270	40347.84574
4271	40347.84304
4272	40347.83387
4273	40347.83185
4274	40347.82807
4275	40347.82576
4276	40347.81892
4277	40347.81457
4278	40347.80814
4279	40347.8066
4280	40347.8015
4281	40347.79661
4282	40347.792
4283	40347.77512
4284	40347.77237
4285	40347.77167
4286	40347.75617
4287	40347.75008
4288	40347.73526
4289	40347.73219
4290	40347.72976
4291	40347.72866
4292	40347.71856
4293	40347.71317
4294	40347.70608
4295	40347.69806
4296	40347.69738
4297	40347.69075
4298	40347.68581
4299	40347.66346
4300	40347.65634
4301	40347.61526
4302	40347.60965
4303	40347.60417
4304	40347.5943
4305	40347.59406
4306	40347.58082
4307	40347.57761
4308	40347.57243
4309	40347.55102
4310	40347.54291
4311	40347.54087
4312	40347.53656
4313	40347.53315
4314	40347.51328
4315	40347.50747
4316	40347.49963
4317	40347.48956
4318	40347.489
4319	40347.47833
4320	40347.47292
4321	40347.46148
4322	40347.44327
4323	40347.44228
4324	40347.40507
4325	40347.39135
4326	40347.38788
4327	40347.37442
4328	40347.37174
4329	40347.37003
4330	40347.36092
4331	40347.35981
4332	40347.34022
4333	40347.33885
4334	40347.33123
4335	40347.32831
4336	40347.32631
4337	40347.31994
4338	40347.31302
4339	40347.31072
4340	40347.29846
4341	40347.29156
4342	40347.28156
4343	40347.27771
4344	40347.2746
4345	40347.26856
4346	40347.26168
4347	40347.25588
4348	40347.25524
4349	40347.24635
4350	40347.24219
4351	40347.23266
4352	40347.22213
4353	40347.2143
4354	40347.21096
4355	40347.19756
4356	40347.15551
4357	40347.1129
4358	40347.10878
4359	40347.09874
4360	40347.09008
4361	40347.08457
4362	40347.08396
4363	40347.04969
4364	40347.04781
4365	40347.03782
4366	40347.01625
4367	40346.99573
4368	40346.99054
4369	40346.94002
4370	40346.92218
4371	40346.91473
4372	40346.90369
4373	40346.89976
4374	40346.87925
4375	40346.87276
4376	40346.86934
4377	40346.855
4378	40346.85142
4379	40346.84092
4380	40346.83947
4381	40346.83004
4382	40346.80686
4383	40346.80127
4384	40346.79572
4385	40346.79351
4386	40346.79076
4387	40346.78145
4388	40346.76493
4389	40346.74165
4390	40346.73122
4391	40346.72707
4392	40346.7125
4393	40346.70524
4394	40346.70118
4395	40346.69967
4396	40346.69527
4397	40346.68668
4398	40346.67161
4399	40346.66421
4400	40346.66125
4401	40346.64451
4402	40346.64033
4403	40346.6323
4404	40346.60324
4405	40346.60111
4406	40346.59466
4407	40346.57743
4408	40346.57418
4409	40346.56143
4410	40346.54514
4411	40346.52584
4412	40346.5213
4413	40346.49732
4414	40346.45524
4415	40346.44496
4416	40346.43752
4417	40346.42526
4418	40346.40292
4419	40346.39882
4420	40346.3972
4421	40346.39401
4422	40346.38524
4423	40346.37823
4424	40346.37463
4425	40346.36572
4426	40346.36302
4427	40346.35702
4428	40346.34973
4429	40346.33524
4430	40346.31289
4431	40346.28831
4432	40346.27976
4433	40346.27152
4434	40346.2565
4435	40346.2549
4436	40346.25432
4437	40346.23369
4438	40346.22143
4439	40346.2209
4440	40346.21634
4441	40346.20783
4442	40346.20151
4443	40346.19987
4444	40346.19415
4445	40346.1895
4446	40346.17144
4447	40346.16933
4448	40346.1682
4449	40346.16182
4450	40346.15397
4451	40346.15058
4452	40346.14741
4453	40346.13366
4454	40346.13095
4455	40346.12785
4456	40346.12414
4457	40346.11972
4458	40346.11797
4459	40346.11476
4460	40346.10904
4461	40346.10767
4462	40346.10402
4463	40346.09983
4464	40346.09549
4465	40346.08912
4466	40346.08175
4467	40346.07202
4468	40346.07073
4469	40346.06413
4470	40346.01396
4471	40346.00227
4472	40345.99181
4473	40345.97981
4474	40345.96303
4475	40345.95746
4476	40345.95551
4477	40345.95294
4478	40345.95232
4479	40345.93334
4480	40345.92929
4481	40345.92633
4482	40345.92119
4483	40345.91429
4484	40345.89782
4485	40345.89696
4486	40345.89542
4487	40345.86952
4488	40345.86779
4489	40345.8648
4490	40345.86129
4491	40345.84296
4492	40345.83004
4493	40345.81466
4494	40345.81075
4495	40345.80356
4496	40345.79535
4497	40345.79286
4498	40345.78409
4499	40345.7633
4500	40345.75119
4501	40345.74509
4502	40345.74158
4503	40345.70783
4504	40345.70624
4505	40345.6999
4506	40345.69269
4507	40345.6796
4508	40345.66982
4509	40345.65769
4510	40345.65312
4511	40345.65017
4512	40345.63476
4513	40345.62884
4514	40345.62503
4515	40345.62473
4516	40345.61005
4517	40345.60406
4518	40345.60344
4519	40345.60228
4520	40345.60105
4521	40345.5954
4522	40345.5782
4523	40345.56622
4524	40345.56222
4525	40345.55666
4526	40345.54543
4527	40345.54435
4528	40345.53285
4529	40345.52415
4530	40345.50887
4531	40345.50463
4532	40345.5019
4533	40345.49696
4534	40345.48721
4535	40345.48447
4536	40345.47254
4537	40345.47024
4538	40345.46327
4539	40345.4384
4540	40345.42204
4541	40345.42015
4542	40345.41178
4543	40345.41075
4544	40345.39982
4545	40345.38079
4546	40345.35547
4547	40345.3507
4548	40345.3459
4549	40345.34489
4550	40345.33566
4551	40345.33181
4552	40345.32584
4553	40345.31989
4554	40345.31814
4555	40345.31666
4556	40345.30575
4557	40345.30091
4558	40345.2948
4559	40345.28927
4560	40345.27113
4561	40345.26291
4562	40345.26113
4563	40345.2549
4564	40345.24428
4565	40345.2344
4566	40345.23101
4567	40345.20386
4568	40345.20208
4569	40345.17856
4570	40345.17084
4571	40345.14898
4572	40345.13893
4573	40345.13469
4574	40345.1078
4575	40345.10023
4576	40345.0976
4577	40345.08691
4578	40345.0781
4579	40345.07103
4580	40345.06941
4581	40345.06897
4582	40345.06602
4583	40345.04828
4584	40345.03362
4585	40345.03208
4586	40345.02897
4587	40344.99926
4588	40344.98398
4589	40344.9634
4590	40344.96031
4591	40344.93971
4592	40344.92344
4593	40344.91614
4594	40344.91597
4595	40344.90026
4596	40344.89647
4597	40344.87975
4598	40344.86988
4599	40344.8507
4600	40344.83984
4601	40344.83589
4602	40344.8354
4603	40344.8261
4604	40344.81184
4605	40344.79542
4606	40344.79024
4607	40344.77185
4608	40344.75043
4609	40344.74864
4610	40344.73881
4611	40344.73493
4612	40344.73129
4613	40344.72409
4614	40344.69347
4615	40344.6792
4616	40344.67085
4617	40344.66672
4618	40344.66169
4619	40344.6459
4620	40344.64444
4621	40344.63201
4622	40344.62161
4623	40344.61939
4624	40344.58504
4625	40344.58377
4626	40344.57832
4627	40344.5745
4628	40344.5594
4629	40344.55756
4630	40344.55296
4631	40344.54539
4632	40344.53382
4633	40344.51418
4634	40344.49673
4635	40344.49158
4636	40344.47049
4637	40344.4643
4638	40344.45521
4639	40344.42746
4640	40344.42547
4641	40344.41462
4642	40344.39297
4643	40344.37533
4644	40344.34829
4645	40344.34701
4646	40344.33857
4647	40344.33601
4648	40344.31736
4649	40344.3153
4650	40344.31423
4651	40344.31203
4652	40344.30068
4653	40344.30059
4654	40344.30013
4655	40344.29787
4656	40344.28289
4657	40344.24924
4658	40344.23688
4659	40344.23152
4660	40344.22921
4661	40344.22174
4662	40344.21321
4663	40344.21219
4664	40344.20445
4665	40344.19097
4666	40344.18428
4667	40344.17953
4668	40344.17177
4669	40344.15402
4670	40344.13834
4671	40344.12465
4672	40344.09347
4673	40344.09003
4674	40344.0803
4675	40344.07691
4676	40344.06474
4677	40344.05456
4678	40344.05073
4679	40344.01606
4680	40344.00872
4681	40344.00854
4682	40343.99586
4683	40343.99457
4684	40343.98039
4685	40343.97907
4686	40343.97272
4687	40343.97106
4688	40343.96752
4689	40343.96483
4690	40343.96358
4691	40343.94492
4692	40343.91428
4693	40343.90867
4694	40343.90638
4695	40343.88834
4696	40343.87901
4697	40343.86907
4698	40343.85107
4699	40343.8411
4700	40343.8388
4701	40343.83293
4702	40343.82143
4703	40343.8182
4704	40343.81232
4705	40343.81152
4706	40343.80999
4707	40343.8067
4708	40343.7982
4709	40343.78326
4710	40343.75925
4711	40343.75863
4712	40343.74174
4713	40343.73917
4714	40343.72578
4715	40343.69125
4716	40343.67461
4717	40343.66887
4718	40343.66704
4719	40343.66325
4720	40343.65092
4721	40343.62974
4722	40343.62641
4723	40343.60471
4724	40343.59439
4725	40343.58744
4726	40343.58083
4727	40343.57922
4728	40343.57684
4729	40343.57657
4730	40343.57579
4731	40343.57072
4732	40343.56234
4733	40343.55845
4734	40343.55704
4735	40343.54939
4736	40343.54763
4737	40343.53788
4738	40343.52262
4739	40343.52091
4740	40343.5071
4741	40343.49988
4742	40343.49555
4743	40343.47922
4744	40343.47608
4745	40343.47239
4746	40343.47102
4747	40343.46507
4748	40343.46117
4749	40343.45896
4750	40343.45348
4751	40343.44054
4752	40343.42905
4753	40343.42195
4754	40343.41723
4755	40343.41284
4756	40343.39374
4757	40343.38409
4758	40343.37676
4759	40343.36397
4760	40343.35653
4761	40343.32255
4762	40343.31548
4763	40343.31376
4764	40343.30554
4765	40343.29435
4766	40343.28962
4767	40343.27451
4768	40343.25214
4769	40343.24943
4770	40343.24736
4771	40343.23849
4772	40343.23677
4773	40343.23629
4774	40343.22213
4775	40343.20957
4776	40343.2024
4777	40343.1978
