College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type,Rank_Scaled,Branch_Norm,College_Clean,College_Final,Rank_norm,college_median_prev,college_pop_prev,college_trend_prev3_slope,branch_median_prev,branch_pop_prev,College_Tier,college_median_prev_filled,branch_median_prev_filled,college_pop_prev_filled,branch_pop_prev_filled,branch_unstable_flag,Cutoff_log1p,Rank_norm_log1p,rank_norm_x_tier,branchpop_x_tier,collegepop_x_ranknorm,College_Code_enc_prev,Branch_enc_prev,Category_enc_prev,College_Code_enc_prev_filled,Branch_enc_prev_filled,Category_enc_prev_filled,Rank_norm_scaled,Cutoff_log1p_scaled,Rank_norm_log1p_scaled,College_Code_enc_prev_filled_scaled,Branch_enc_prev_filled_scaled,Category_enc_prev_filled_scaled,college_pop_prev_filled_scaled,branch_pop_prev_filled_scaled,college_trend_prev3_slope_scaled
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,1R,CS Computers,91365.0,2020,1,KCET,0.5953513527602565,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.5953513527602565,,0,,,0,3,109376.0,109376.0,0,0,1,11.422628696989069,0.4670939964669314,1.7860540582807696,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.7297060331590663,0.5615523635700731,0.7919433164220352,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,2AG,CS Computers,66717.0,2020,1,KCET,0.4347403951415315,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.4347403951415315,,0,,,0,3,109376.0,109376.0,0,0,1,11.108230060564154,0.3609839242334745,1.3042211854245944,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.1094769659096907,0.2073415355426128,0.2021055265514839,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,2AR,CS Computers,128162.0,2020,1,KCET,0.8351274566021999,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.8351274566021999,,0,,,0,3,109376.0,109376.0,0,0,1,11.761058170267916,0.6071139382781163,2.5053823698066,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.65564602778643,0.9428370450881716,1.5702770907503112,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,2BG,CS Computers,64536.0,2020,1,KCET,0.4205285930250743,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.4205285930250743,,0,,,0,3,109376.0,109376.0,0,0,1,11.07499398172423,0.3510290516590156,1.2615857790752227,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.0545954503436861,0.1698967834274528,0.1467690263100831,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,3AG,CS Computers,62455.0,2020,1,KCET,0.4069684095292707,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.4069684095292707,,0,,,0,3,109376.0,109376.0,0,0,1,11.042217587800128,0.3414373262307932,1.220905228587812,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.0022302812043665,0.1329699259714944,0.0934511648804872,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,3BG,CS Computers,55030.0,2020,1,KCET,0.3585857269457332,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.3585857269457332,,0,,,0,3,109376.0,109376.0,0,0,1,10.91565194179493,0.3064442527483966,1.0757571808371995,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.1846084409770116,-0.0096226844199244,-0.1010660632128388,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,3BR,CS Computers,96628.0,2020,1,KCET,0.6296460407652609,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.6296460407652609,,0,,,0,3,109376.0,109376.0,0,0,1,11.47863418218683,0.4883628389464473,1.8889381222957824,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.8621413455955097,0.6246498041682818,0.9101711790289088,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,GM,CS Computers,52307.0,2020,1,KCET,0.3408421519053328,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.3408421519053328,,0,,,0,3,109376.0,109376.0,0,0,1,10.864904602026392,0.2932978888742108,1.0225264557159983,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.2531285541756506,-0.0667961424348977,-0.1741432183703947,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,GMR,CS Computers,70093.0,2020,1,KCET,0.4567390397748006,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.4567390397748006,,0,,,0,3,109376.0,109376.0,0,0,1,11.157592477348064,0.3762004039475692,1.370217119324402,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.1944288212745844,0.262954698249956,0.2866899074236875,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,SCG,CS Computers,144747.0,2020,1,KCET,0.9431984048376166,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.9431984048376166,,0,,,0,3,109376.0,109376.0,0,0,1,11.882749578414051,0.664335278325506,2.82959521451285,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.072982082652175,1.0799381945505822,1.8883553658524712,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,STG,CS Computers,56616.0,2020,1,KCET,0.3689203982693009,CS Computers,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.3689203982693009,,0,,,0,3,109376.0,109376.0,0,0,1,10.944064572451126,0.314022399450952,1.1067611948079028,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.1446991866497841,0.0223878279207446,-0.058941152652833,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,GM,EC Electronics,150758.0,2020,1,KCET,0.9823672001251108,EC Electronics,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.9823672001251108,,0,,,0,3,109376.0,109376.0,0,0,1,11.923437814299906,0.6842916867221288,2.9471016003753325,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.224239666360224,1.1257787678049334,1.9992877549711987,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,GM,EE Electrical,148602.0,2020,1,KCET,0.9683183026638168,EE Electrical,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.9683183026638168,,0,,,0,3,109376.0,109376.0,0,0,1,11.909033599487316,0.6771795252181856,2.9049549079914505,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.16998723740089,1.109550552206195,1.9597531327210256,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,2AG,IE Info.Science,88234.0,2020,1,KCET,0.574949173747589,IE Info.Science,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.574949173747589,,0,,,0,3,109376.0,109376.0,0,0,1,11.387758988677334,0.4542230017553779,1.7248475212427672,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.6509192265395517,0.5222671160428453,0.7203968655121229,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,3AG,IE Info.Science,87905.0,2020,1,KCET,0.5728053484856384,IE Info.Science,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.5728053484856384,,0,,,0,3,109376.0,109376.0,0,0,1,11.384023340729367,0.4528608716547508,1.718416045456915,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.6426404467957574,0.518058424275239,0.7128251450226455,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,GM,IE Info.Science,87042.0,2020,1,KCET,0.5671818797893968,IE Info.Science,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.5671818797893968,,0,,,0,3,109376.0,109376.0,0,0,1,11.374157528407563,0.4492790260636183,1.7015456393681905,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.6209243771334636,0.5069433075196219,0.6929146139800982,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,SCG,IE Info.Science,149552.0,2020,1,KCET,0.9745086795600272,IE Info.Science,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.9745086795600272,,0,,,0,3,109376.0,109376.0,0,0,1,11.915406124037434,0.6803195980681659,2.9235260386800817,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.1938925284544006,1.116730027356564,1.977207966092451,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,STG,IE Info.Science,121513.0,2020,1,KCET,0.7918013345149351,IE Info.Science,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.7918013345149351,,0,,,0,3,109376.0,109376.0,0,0,1,11.707784761462143,0.5832214465292802,2.375404003544805,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.4883341538761288,0.8828176427793307,1.4374650566897935,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College Bellari,GM,ME Mechanical,114653.0,2020,1,KCET,0.747100297138091,ME Mechanical,rao bahadur y mahabaleswarappa engineering college bellari,rao bahadur y mahabaleswarappa engineering college bellari,0.747100297138091,,0,,,0,3,109376.0,109376.0,0,0,1,11.649674176469428,0.5579574411456578,2.241300891414273,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.3157127890055222,0.8173485343204375,1.2970291415584965,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E046,H K Es S L N College of Engineering Raichur,GM,CE Civil,152359.0,2020,1,KCET,0.9927996142417764,CE Civil,h k es s l n college of engineering raichur,h k es s l n college of engineering raichur,0.9927996142417764,,0,,,0,3,109376.0,109376.0,0,0,1,11.93400142059254,0.6895404918916361,2.9783988427253294,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.264526372651454,1.1376800399428102,2.028464472840468,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E046,H K Es S L N College of Engineering Raichur,2AG,CS Computers,78356.0,2020,1,KCET,0.5105822863994162,CS Computers,h k es s l n college of engineering raichur,h k es s l n college of engineering raichur,0.5105822863994162,,0,,,0,3,109376.0,109376.0,0,0,1,11.26903058648639,0.4124951972885586,1.5317468591982486,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.4023545265115848,0.3885041769644669,0.4884430514697766,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E046,H K Es S L N College of Engineering Raichur,2BG,CS Computers,67674.0,2020,1,KCET,0.4409763853411875,CS Computers,h k es s l n college of engineering raichur,h k es s l n college of engineering raichur,0.4409763853411875,,0,,,0,3,109376.0,109376.0,0,0,1,11.122472114482502,0.3653209298887986,1.3229291560235623,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.1335584012130685,0.2233870558686358,0.2262137923979554,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E046,H K Es S L N College of Engineering Raichur,GM,CS Computers,44621.0,2020,1,KCET,0.2907587447218892,CS Computers,h k es s l n college of engineering raichur,h k es s l n college of engineering raichur,0.2907587447218892,,0,,,0,3,109376.0,109376.0,0,0,1,10.705982289931356,0.2552302204446833,0.8722762341656676,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.4465349405306771,-0.245842732456178,-0.385751305514055,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E046,H K Es S L N College of Engineering Raichur,GMR,CS Computers,45518.0,2020,1,KCET,0.2966037637491528,CS Computers,h k es s l n college of engineering raichur,h k es s l n college of engineering raichur,0.2966037637491528,,0,,,0,3,109376.0,109376.0,0,0,1,10.72588510019335,0.2597483573093422,0.8898112912474585,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.423963313083311,-0.2234196361503575,-0.3606361792447997,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E046,H K Es S L N College of Engineering Raichur,SCG,CS Computers,68414.0,2020,1,KCET,0.4457983631340249,CS Computers,h k es s l n college of engineering raichur,h k es s l n college of engineering raichur,0.4457983631340249,,0,,,0,3,109376.0,109376.0,0,0,1,11.13334737781391,0.3686616701226539,1.3373950894020743,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.1521793647705391,0.2356394500693177,0.2447840826125682,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E046,H K Es S L N College of Engineering Raichur,GM,EC Electronics,145210.0,2020,1,KCET,0.9462153990512432,EC Electronics,h k es s l n college of engineering raichur,h k es s l n college of engineering raichur,0.9462153990512432,,0,,,0,3,109376.0,109376.0,0,0,1,11.88594313607913,0.6658866662565963,2.8386461971537296,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.084632766607727,1.0835361513285222,1.8969791204993711,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E054,K V G College of Engineering D.K District,GM,CE Civil,109956.0,2020,1,KCET,0.7164937705259865,CE Civil,k v g college of engineering d k district,k v g college of engineering sullia d k district,0.7164937705259865,,0,,,0,3,109376.0,109376.0,0,0,1,11.607844659258769,0.5402837053194467,2.14948131157796,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.1975199973441168,0.7702221596781779,1.198785524726791,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E054,K V G College of Engineering D.K District,GM,CS Computers,150708.0,2020,1,KCET,0.982041390814784,CS Computers,k v g college of engineering d k district,k v g college of engineering sullia d k district,0.982041390814784,,0,,,0,3,109376.0,109376.0,0,0,1,11.923106104131936,0.6841273195518829,2.9461241724443523,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.222981493146882,1.125405053292055,1.9983740814020032,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E054,K V G College of Engineering D.K District,GM,EC Electronics,95611.0,2020,1,KCET,0.6230190793932128,EC Electronics,k v g college of engineering d k district,k v g college of engineering sullia d k district,0.6230190793932128,,0,,,0,3,109376.0,109376.0,0,0,1,11.468053614174693,0.4842880447130189,1.8690572381796384,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.8365501024361212,0.6127294224541713,0.8875204770339588,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",2AG,BT Bio Technology,58433.0,2020,1,KCET,0.3807603086065787,BT Bio Technology,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.3807603086065787,,0,,,0,3,109376.0,109376.0,0,0,1,10.975653191189254,0.3226342964427157,1.1422809258197362,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.0989771720769134,0.0579765026259175,-0.0110698980085159,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",3AR,BT Bio Technology,92061.0,2020,1,KCET,0.5998866183600062,BT Bio Technology,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.5998866183600062,,0,,,0,3,109376.0,109376.0,0,0,1,11.43021754209723,0.4699327638348455,1.799659855080019,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.7472198042887953,0.5701021815339813,0.8077232724149325,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",GM,BT Bio Technology,50540.0,2020,1,KCET,0.3293280508783819,BT Bio Technology,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.3293280508783819,,0,,,0,3,109376.0,109376.0,0,0,1,10.830540167054314,0.2846735904133455,0.9879841526351456,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.2975923955351784,-0.1055121340325983,-0.2220834094971035,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",GMR,BT Bio Technology,52262.0,2020,1,KCET,0.3405489235260386,BT Bio Technology,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.3405489235260386,,0,,,0,3,109376.0,109376.0,0,0,1,10.86404394270827,0.2930791752498304,1.0216467705781158,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.2542609100676591,-0.0677657867475718,-0.175358989485273,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",SCG,BT Bio Technology,102028.0,2020,1,KCET,0.664833446280561,BT Bio Technology,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.664833446280561,,0,,,0,3,109376.0,109376.0,0,0,1,11.53301236558241,0.5097250867655799,1.9945003388416829,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.9980240526365124,0.6859138782946888,1.0289182571816955,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",STG,BT Bio Technology,74534.0,2020,1,KCET,0.4856774227180316,BT Bio Technology,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.4856774227180316,,0,,,0,3,109376.0,109376.0,0,0,1,11.219024092704531,0.3958708458251995,1.4570322681540948,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,0.3061797660836753,0.3321653780096161,0.3960326843973168,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",GM,CE Civil,134147.0,2020,1,KCET,0.874126831048324,CE Civil,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.874126831048324,,0,,,0,3,109376.0,109376.0,0,0,1,11.806698947058326,0.6281428613810812,2.622380493144972,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.8062493614235409,0.9942572978048464,1.6871713050820178,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",1G,CS Computers,121711.0,2020,1,KCET,0.7930915393838295,CS Computers,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.7930915393838295,,0,,,0,3,109376.0,109376.0,0,0,1,11.709412877237082,0.5839412476331147,2.3792746181514883,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.493316519800966,0.8846519262969774,1.4414662403973877,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",2AG,CS Computers,133221.0,2020,1,KCET,0.8680928426210708,CS Computers,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.8680928426210708,,0,,,0,3,109376.0,109376.0,0,0,1,11.799772188615329,0.6249180407241474,2.604278527863213,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.7829479935124355,0.9864534063136476,1.6692453810959345,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",2BG,CS Computers,106199.0,2020,1,KCET,0.6920124589480269,CS Computers,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.6920124589480269,,0,,,0,3,109376.0,109376.0,0,0,1,11.573079387789976,0.5259186251923941,2.0760373768440807,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.1029808620935528,0.7310545737955294,1.1189338486784308,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",3BG,CS Computers,143220.0,2020,1,KCET,0.9332481885002346,CS Computers,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.9332481885002346,,0,,,0,3,109376.0,109376.0,0,0,1,11.8721441708016,0.6592015880008067,2.799744565500704,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.0345574727166915,1.0679898278060826,1.8598185409190349,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",GM,CS Computers,104415.0,2020,1,KCET,0.6803875827555648,CS Computers,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.6803875827555648,,0,,,0,3,109376.0,109376.0,0,0,1,11.556138199393049,0.5190244714233574,2.0411627482666943,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.0580892418414884,0.7119681285167547,1.0806110736904957,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",GMR,CS Computers,143312.0,2020,1,KCET,0.933847677631236,CS Computers,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.933847677631236,,0,,,0,3,109376.0,109376.0,0,0,1,11.872786328473373,0.6595116341730488,2.801543032893708,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.036872511429242,1.068713301683797,1.861542005479409,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",SCG,CS Computers,143974.0,2020,1,KCET,0.9381613928999636,CS Computers,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.9381613928999636,,0,,,0,3,109376.0,109376.0,0,0,1,11.877394952374871,0.661739788587258,2.81448417869989,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.0535307247738985,1.0739055140508105,1.873927725774424,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",GM,EC Electronics,153188.0,2020,1,KCET,0.9982015326069956,EC Electronics,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.9982015326069956,,0,,,0,3,109376.0,109376.0,0,0,1,11.939427732144193,0.6922475428107293,2.9946045978209868,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.2853868845286747,1.1437934834669352,2.043512251977513,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E055,"P A College of Engineering Bantwal, Mangalore",GM,EE Electrical,56726.0,2020,1,KCET,0.36963717875202,EE Electrical,p a college of engineering bantwal mangalore,p a college of engineering bantwal mangalore,0.36963717875202,,0,,,0,3,109376.0,109376.0,0,0,1,10.94600556684933,0.3145458724679723,1.10891153625606,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,-0.1419312055804302,0.0245746097745161,-0.0560313047852645,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E063,S J M Institute of Technology Chitradurga,1G,CE Civil,103099.0,2020,1,KCET,0.6718122817077621,CE Civil,s j m institute of technology chitradurga,sjm institute of techonology chitradurga,0.6718122817077621,,0,,,0,3,109376.0,109376.0,0,0,1,11.543454670005053,0.5139082372518394,2.0154368451232862,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,1.024974122866311,0.6976784881483382,1.0521712828895913,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
E063,S J M Institute of Technology Chitradurga,2AG,CE Civil,151411.0,2020,1,KCET,0.9866222697179796,CE Civil,s j m institute of technology chitradurga,sjm institute of techonology chitradurga,0.9866222697179796,,0,,,0,3,109376.0,109376.0,0,0,1,11.92775987708234,0.6864358452054147,2.959866809153939,0.0,0.0,,,,101442.49593913276,60628.722383372864,64981.98397423354,2.240671408526479,1.130648131916562,2.011206564131285,1.1764192715575672,-0.4527545461858591,-0.2200412139106835,-0.9552776513302264,-0.8462569338932755,0.3454856169448763
