College_Code,Branch,Category,College_Tier,Round,Year,Exam_Type,Cutoff_Rank
E062,IE Info.Science,2AG,2,3,2020,KCET,49884.0
E185,CS Computers,GMR,3,1,2022,KCET,49889.0
E232,MT Mechatronics,3BG,1,1,2021,KCET,49892.0
E232,MT Mechatronics,GM,1,3,2021,KCET,49892.0
E232,MT Mechatronics,3BG,1,2,2021,KCET,49892.0
E034,CE Civil,GM,1,3,2020,KCET,49894.0
E034,CE Civil,2AG,1,1,2020,KCET,49894.0
E062,BT Bio Technology,2AG,2,2,2021,KCET,49895.0
E258,EC Electronics,2AG,2,1,2021,KCET,49900.0
E171,CS Computers,2BG,3,1,2021,KCET,49902.0
E171,CS Computers,2BG,3,2,2021,KCET,49902.0
E101,IE Info.Science,2BG,2,2,2022,KCET,49905.0
E101,IE Info.Science,2BG,2,1,2022,KCET,49905.0
E102,EC Electronics,3BG,2,1,2022,KCET,49907.0
E041,CE Civil,3BH,2,1,2020,KCET,49907.0
E002,TX Textiles,GM,1,1,2021,KCET,49909.0
E257,"CA CS (AI, Machine Learning)",3BG,2,1,2022,KCET,49914.0
E237,CG Computer Science and Tech,3BG,2,2,2022,KCET,49914.0
E166,EE Electrical,3BG,1,3,2020,KCET,49915.0
E166,EE Electrical,3BG,1,2,2020,KCET,49915.0
E166,CE Civil,GMH,1,1,2020,KCET,49915.0
E135,EC Electronics,3BG,2,1,2021,KCET,49920.0
E024,EE Electrical,3AG,2,2,2022,KCET,49921.0
E047,EE Electrical,3AG,1,1,2022,KCET,49921.0
E169,CS Computers,2BG,2,1,2022,KCET,49922.0
E045,IE Info.Science,GM,3,2,2021,KCET,49924.0
E045,IE Info.Science,3AG,3,1,2021,KCET,49924.0
E064,EC Electronics,3BG,2,1,2022,KCET,49927.0
E012,TC Telecommn.,3AG,1,2,2020,KCET,49928.0
E024,EC Electronics,2AH,2,2,2021,KCET,49928.0
E023,EE Electrical,GMH,2,1,2021,KCET,49928.0
E103,IE Info.Science,GMRH,1,3,2022,KCET,49930.0
E103,IE Info.Science,2ARH,1,2,2022,KCET,49930.0
E102,IE Info.Science,2AH,2,1,2022,KCET,49930.0
E100,CS Computers,GM,3,1,2022,KCET,49932.0
E096,IE Info.Science,GM,2,2,2021,KCET,49932.0
E096,"AD Artificial Intel, Data Sc",3BG,2,1,2021,KCET,49932.0
E274,EC Electronics,3AG,3,1,2021,KCET,49933.0
E003,ME Mechanical,GMH,1,3,2022,KCET,49939.0
E004,CE Civil,GMK,2,1,2021,KCET,49939.0
E014,IE Info.Science,STG,2,1,2022,KCET,49941.0
E014,IE Info.Science,STG,2,2,2022,KCET,49941.0
E099,EC Electronics,STG,1,3,2022,KCET,49941.0
E038,IE Info.Science,3AG,2,1,2020,KCET,49942.0
E017,IE Info.Science,2BG,2,2,2021,KCET,49942.0
E038,CS Computers,3AG,2,3,2020,KCET,49942.0
E006,CE Civil,STG,1,1,2022,KCET,49944.0
E006,CE Civil,STG,1,2,2022,KCET,49944.0
E105,CS Computers,SCK,1,3,2022,KCET,49946.0
E107,CS Computers,SCK,1,1,2022,KCET,49946.0
E105,CS Computers,SCK,1,2,2022,KCET,49946.0
E177,CS Computers,GM,3,1,2020,KCET,49948.0
E087,IE Info.Science,GMR,2,1,2022,KCET,49956.0
E099,EE Electrical,GMH,1,1,2022,KCET,49957.0
E108,CS Computers,3BK,2,1,2020,KCET,49959.0
E108,CS Computers,3BK,2,2,2020,KCET,49959.0
E071,IE Info.Science,GMK,1,3,2020,KCET,49959.0
E237,BD CS- Big Data,3AG,2,2,2022,KCET,49959.0
E001,CE Civil,2AH,1,3,2020,KCET,49965.0
E029,CS Computers,GM,3,2,2021,KCET,49966.0
E144,CS Computers,3BG,3,1,2021,KCET,49966.0
E237,EC Electronics,GM,2,1,2021,KCET,49967.0
E237,IE Info.Science,3BG,2,3,2021,KCET,49967.0
E112,CS Computers,GM,3,1,2022,KCET,49969.0
E061,EE Electrical,GM,2,3,2022,KCET,49970.0
E040,CS Computers,GM,3,2,2020,KCET,49972.0
E065,EC Electronics,2BG,2,1,2022,KCET,49972.0
E189,CS Computers,3BG,3,1,2021,KCET,49974.0
E189,CS Computers,GM,3,2,2021,KCET,49974.0
E022,ME Mechanical,2AG,2,1,2021,KCET,49975.0
E175,CS Computers,2AG,3,1,2022,KCET,49978.0
E211,EC Electronics,GM,3,1,2021,KCET,49979.0
E005,IM Ind. Engg. Mgmt.,3AR,1,3,2021,KCET,49981.0
E118,IE Info.Science,SCG,1,3,2022,KCET,49982.0
E103,CS Computers,SCG,1,2,2022,KCET,49982.0
E016,ME Mechanical,1G,1,1,2020,KCET,49983.0
E006,ME Mechanical,1G,1,3,2020,KCET,49983.0
E016,ME Mechanical,1G,1,2,2020,KCET,49983.0
E031,CE Civil,2AG,1,2,2020,KCET,49984.0
E016,EC Electronics,SCH,1,1,2020,KCET,49985.0
E021,EC Electronics,SCH,1,2,2020,KCET,49985.0
E021,EC Electronics,SCH,1,3,2020,KCET,49985.0
E043,CS Computers,STG,3,1,2022,KCET,49988.0
E043,CS Computers,STG,3,3,2022,KCET,49988.0
E043,CS Computers,STG,3,2,2022,KCET,49988.0
E160,IE Info.Science,GMH,1,3,2020,KCET,49991.0
E160,IE Info.Science,GMH,1,2,2020,KCET,49991.0
E160,IE Info.Science,GMH,1,1,2020,KCET,49991.0
E006,IM Ind. Engg. Mgmt.,1G,1,1,2020,KCET,49992.0
E006,IM Ind. Engg. Mgmt.,1G,1,3,2020,KCET,49992.0
E006,IM Ind. Engg. Mgmt.,1G,1,2,2020,KCET,49992.0
E142,CS Computers,2AR,2,1,2022,KCET,49993.0
E142,CS Computers,2AR,2,2,2022,KCET,49993.0
E171,CS Computers,GMH,3,1,2021,KCET,49993.0
E056,EE Electrical,SCG,1,1,2020,KCET,49994.0
E194,CS Computers,GM,3,1,2022,KCET,49995.0
E056,EE Electrical,2BH,1,1,2020,KCET,49996.0
E056,EE Electrical,2BH,1,2,2020,KCET,49996.0
E162,CS Computers,GMR,3,1,2020,KCET,49998.0
E163,CS Computers,2AR,3,3,2021,KCET,50003.0
E004,EE Electrical,3BG,2,3,2022,KCET,50003.0
E104,IE Info.Science,3AR,2,1,2022,KCET,50004.0
E237,IS Information Sc. and Tech.,GMR,2,2,2022,KCET,50004.0
E257,CS Computers,3AR,2,3,2022,KCET,50004.0
E118,IE Info.Science,SCG,1,2,2021,KCET,50007.0
E118,IE Info.Science,SCG,1,3,2021,KCET,50007.0
E006,BT Bio Technology,SCH,1,2,2021,KCET,50008.0
E065,AI Artificial Intelligence,2AR,2,2,2022,KCET,50008.0
E064,CS Computers,2AR,2,3,2022,KCET,50008.0
E018,CS Computers,2AR,2,1,2022,KCET,50008.0
E034,CH Chemical,GM,1,1,2022,KCET,50009.0
E205,CS Computers,2BG,2,3,2021,KCET,50013.0
E078,IE Info.Science,1G,2,3,2022,KCET,50014.0
E092,AI Artificial Intelligence,GM,2,2,2021,KCET,50015.0
E160,DS Comp. Sc. Engg- Data Sc.,GMH,1,2,2022,KCET,50015.0
E160,DS Comp. Sc. Engg- Data Sc.,GMH,1,1,2022,KCET,50015.0
E160,DS Comp. Sc. Engg- Data Sc.,GMH,1,3,2022,KCET,50015.0
E269,EC Electronics,GMR,2,2,2022,KCET,50016.0
E275,IE Info.Science,SCG,1,2,2021,KCET,50017.0
E064,IE Info.Science,1G,2,2,2021,KCET,50019.0
E064,IE Info.Science,1G,2,3,2021,KCET,50019.0
E064,IE Info.Science,1G,2,1,2021,KCET,50019.0
E087,CS Computers,2AR,2,1,2022,KCET,50020.0
E237,CS Computers,2AR,2,2,2022,KCET,50020.0
E240,CS Computers,2AK,1,2,2020,KCET,50024.0
E212,CS Computers,2AK,1,3,2020,KCET,50024.0
E235,IE Info.Science,2AK,1,1,2020,KCET,50024.0
E158,CS Computers,GMH,2,1,2020,KCET,50026.0
E158,CS Computers,GMH,2,2,2020,KCET,50026.0
E158,CS Computers,GMH,2,3,2020,KCET,50026.0
E106,CS Computers,2AK,2,1,2021,KCET,50030.0
E082,CS Computers,2AK,1,3,2021,KCET,50030.0
E240,DS Comp. Sc. Engg- Data Sc.,2AG,1,3,2022,KCET,50034.0
E167,EC Electronics,GM,2,1,2020,KCET,50034.0
E104,"CA CS (AI, Machine Learning)",3BG,2,2,2021,KCET,50036.0
E104,"CA CS (AI, Machine Learning)",3BG,2,1,2021,KCET,50036.0
E024,EC Electronics,SCG,2,3,2020,KCET,50037.0
E004,EC Electronics,SCK,2,3,2021,KCET,50041.0
E004,EC Electronics,SCR,2,1,2021,KCET,50041.0
E017,IE Info.Science,2AR,2,1,2022,KCET,50042.0
E018,CS Computers,GMK,2,1,2021,KCET,50042.0
E018,CS Computers,GMK,2,2,2021,KCET,50042.0
E172,CS Computers,GMR,3,1,2022,KCET,50043.0
E048,MD Med.Elect.,2AG,1,3,2020,KCET,50044.0
E098,IE Info.Science,3BR,2,2,2022,KCET,50045.0
E091,IO CS- Internet of Things,GMH,2,2,2022,KCET,50046.0
E091,IO CS- Internet of Things,GMH,2,1,2022,KCET,50046.0
E150,EC Electronics,GMH,2,1,2021,KCET,50048.0
E107,EE Electrical,GMH,1,1,2022,KCET,50050.0
E107,EE Electrical,GMH,1,2,2022,KCET,50050.0
E158,CS Computers,2AH,2,1,2020,KCET,50052.0
E158,CS Computers,2AH,2,3,2020,KCET,50052.0
E158,CS Computers,2AH,2,2,2020,KCET,50052.0
E061,EC Electronics,2BG,2,3,2021,KCET,50053.0
E034,EE Electrical,2AG,1,3,2022,KCET,50053.0
E162,CS Computers,GMH,3,1,2022,KCET,50054.0
E237,IE Info.Science,3AR,2,1,2021,KCET,50055.0
E151,IE Info.Science,2AR,2,3,2022,KCET,50057.0
E014,IE Info.Science,2BG,2,1,2020,KCET,50057.0
E114,BT Bio Technology,GMH,2,1,2021,KCET,50058.0
E212,EC Electronics,2AH,1,3,2021,KCET,50058.0
E012,BT Bio Technology,2AG,1,2,2022,KCET,50058.0
E047,IE Info.Science,SCG,1,2,2022,KCET,50059.0
E047,IE Info.Science,SCR,1,1,2022,KCET,50059.0
E161,CS Computers,GM,3,1,2020,KCET,50059.0
E156,CS Computers,GMH,3,3,2020,KCET,50059.0
E049,EE Electrical,GMR,1,1,2020,KCET,50060.0
E005,IM Ind. Engg. Mgmt.,2AR,1,1,2022,KCET,50061.0
E005,IM Ind. Engg. Mgmt.,GMR,1,2,2022,KCET,50061.0
E005,IM Ind. Engg. Mgmt.,GMR,1,3,2022,KCET,50061.0
E021,ME Mechanical,1G,1,2,2020,KCET,50063.0
E021,ME Mechanical,1G,1,1,2020,KCET,50063.0
E119,CS Computers,GM,3,2,2022,KCET,50063.0
E021,ME Mechanical,1G,1,3,2020,KCET,50063.0
E083,CS Computers,GMK,2,2,2020,KCET,50069.0
E047,CS Computers,SCH,1,3,2022,KCET,50070.0
E047,CS Computers,SCH,1,1,2022,KCET,50070.0
E047,CS Computers,SCH,1,2,2022,KCET,50070.0
E240,EC Electronics,2BG,1,1,2021,KCET,50071.0
E022,ME Mechanical,3BG,2,1,2022,KCET,50072.0
E022,ME Mechanical,3BG,2,2,2022,KCET,50072.0
E176,CS Computers,GM,3,2,2022,KCET,50073.0
E173,DS Comp. Sc. Engg- Data Sc.,GM,2,1,2022,KCET,50076.0
E003,IM Ind. Engg. Mgmt.,GMK,1,3,2020,KCET,50077.0
E016,IM Ind. Engg. Mgmt.,GMK,1,1,2020,KCET,50077.0
E003,IM Ind. Engg. Mgmt.,GMK,1,2,2020,KCET,50077.0
E061,EE Electrical,1K,2,1,2021,KCET,50078.0
E049,CE Civil,2AG,1,2,2020,KCET,50081.0
E265,CS Computers,2AH,2,2,2022,KCET,50081.0
E265,CS Computers,2AH,2,1,2022,KCET,50081.0
E077,EC Electronics,GM,2,2,2021,KCET,50084.0
E201,CS Computers,3AG,3,3,2022,KCET,50085.0
E274,CS Computers,GMR,3,2,2022,KCET,50086.0
E015,CS Computers,3AG,3,1,2022,KCET,50086.0
E004,ET Elec. Telecommn. Engg.,2AG,2,2,2021,KCET,50088.0
E126,ET Elec. Telecommn. Engg.,2AG,1,3,2021,KCET,50088.0
E095,DS Comp. Sc. Engg- Data Sc.,3AG,2,2,2022,KCET,50089.0
E126,EE Electrical,3AG,1,3,2021,KCET,50089.0
E142,EC Electronics,3AG,2,2,2022,KCET,50093.0
E011,AE Aeronaut.Engg,3AG,2,2,2020,KCET,50094.0
E167,CS Computers,GM,2,2,2020,KCET,50095.0
E099,EE Electrical,3BG,1,2,2020,KCET,50096.0
E057,CE Civil,3BG,1,3,2020,KCET,50097.0
E126,ET Elec. Telecommn.,2AG,1,3,2020,KCET,50098.0
E177,CS Computers,GM,3,3,2021,KCET,50099.0
E041,CE Civil,3AG,2,2,2020,KCET,50100.0
E041,CE Civil,GMKH,2,3,2020,KCET,50100.0
E095,"CA CS (AI, Machine Learning)",3AG,2,3,2021,KCET,50102.0
E209,AI Artificial Intelligence,1G,2,3,2021,KCET,50104.0
E209,AI Artificial Intelligence,1G,2,2,2021,KCET,50104.0
E209,AI Artificial Intelligence,1G,2,1,2021,KCET,50104.0
E048,MD Med.Elect.,GMH,1,3,2020,KCET,50105.0
E108,EC Electronics,GMH,2,2,2020,KCET,50105.0
E048,ME Mechanical,2AG,1,3,2021,KCET,50107.0
E007,EI Elec. Inst. Engg,2AG,1,2,2021,KCET,50107.0
E007,ME Mechanical,2AG,1,1,2021,KCET,50107.0
E114,EC Electronics,3BG,2,3,2020,KCET,50110.0
E059,AI Artificial Intelligence,GMKH,2,1,2022,KCET,50111.0
E059,EC Electronics,GMH,2,2,2022,KCET,50111.0
E237,CS Computers,GM,2,3,2020,KCET,50113.0
E237,IS Information Sc. and Tech.,GMK,2,1,2022,KCET,50115.0
E237,IS Information Sc. and Tech.,GMH,2,2,2022,KCET,50115.0
E034,CH Chemical,GMH,1,1,2021,KCET,50117.0
E144,CS Computers,3BG,3,2,2022,KCET,50119.0
E144,CS Computers,3BR,3,1,2022,KCET,50119.0
E047,EE Electrical,2AR,1,1,2020,KCET,50121.0
E002,TX Textiles,GM,1,1,2020,KCET,50125.0
E102,IE Info.Science,3BR,2,1,2021,KCET,50126.0
E186,BM Bio Medical,2BG,3,1,2021,KCET,50129.0
E175,CS Computers,GMK,3,3,2022,KCET,50130.0
E014,CD Computer Sc. and Design,GM,2,1,2022,KCET,50134.0
E062,AI Artificial Intelligence,GMH,2,3,2022,KCET,50135.0
E279,CB Comp. Sc. and Bus Sys.,GMRH,2,1,2022,KCET,50136.0
E092,CS Computers,2AR,2,1,2021,KCET,50138.0
E004,CE Civil,GMH,2,1,2021,KCET,50139.0
E150,IE Info.Science,2AR,2,2,2020,KCET,50141.0
E150,IE Info.Science,2AR,2,1,2020,KCET,50141.0
E042,AE Aeronaut.Engg,3BG,3,1,2020,KCET,50142.0
E083,CS Computers,3BR,2,2,2022,KCET,50144.0
E154,CS Computers,GMH,3,2,2022,KCET,50145.0
E154,CS Computers,GMRH,3,1,2022,KCET,50145.0
E158,CB Comp. Sc. and Bus Sys.,GM,2,3,2022,KCET,50146.0
E061,CE Civil,3BG,2,3,2020,KCET,50151.0
E001,CE Civil,2BR,1,1,2020,KCET,50152.0
E038,CS Computers,2BR,2,3,2020,KCET,50152.0
E106,IE Info.Science,3BR,2,1,2022,KCET,50154.0
E156,CS Computers,3BR,3,2,2022,KCET,50154.0
E099,EC Electronics,STR,1,1,2022,KCET,50157.0
E099,EC Electronics,STR,1,2,2022,KCET,50157.0
E099,EC Electronics,STK,1,3,2022,KCET,50157.0
E061,EC Electronics,SCG,2,2,2020,KCET,50159.0
E102,CS Computers,1G,2,2,2020,KCET,50161.0
E065,IE Info.Science,1G,2,3,2020,KCET,50161.0
E128,CS Computers,3AG,2,3,2022,KCET,50163.0
E128,CS Computers,3AH,2,1,2022,KCET,50163.0
E115,DS Comp. Sc. Engg- Data Sc.,STG,1,3,2022,KCET,50166.0
E115,DS Comp. Sc. Engg- Data Sc.,STG,1,1,2022,KCET,50166.0
E115,DS Comp. Sc. Engg- Data Sc.,STG,1,2,2022,KCET,50166.0
E152,"AD Artificial Intel, Data Sc",3BG,2,1,2022,KCET,50167.0
E163,CS Computers,3BG,3,3,2022,KCET,50168.0
E115,EC Electronics,2AR,1,2,2021,KCET,50169.0
E091,CD Computer Sc. and Design,3AG,2,2,2022,KCET,50174.0
E083,IE Info.Science,3AG,2,1,2022,KCET,50174.0
E154,CS Computers,SCH,3,1,2020,KCET,50176.0
E273,CS Computers,3BG,3,2,2021,KCET,50177.0
E045,CS Computers,1G,3,1,2021,KCET,50182.0
E232,"CA CS (AI, Machine Learning)",2BG,1,3,2022,KCET,50184.0
E237,CS Computers,2BR,2,2,2022,KCET,50184.0
E237,CS Computers,2BR,2,1,2022,KCET,50184.0
E006,ME Mechanical,3BR,1,3,2021,KCET,50186.0
E006,ME Mechanical,3BR,1,2,2021,KCET,50186.0
E133,EE Electrical,STG,1,1,2022,KCET,50188.0
E079,EC Electronics,STG,1,2,2022,KCET,50190.0
E060,EC Electronics,STG,1,3,2022,KCET,50190.0
E258,EC Electronics,3AG,2,1,2022,KCET,50193.0
E071,CS Computers,SCG,1,3,2020,KCET,50193.0
E178,CS Computers,SCG,1,1,2020,KCET,50193.0
E142,EC Electronics,3AG,2,3,2022,KCET,50193.0
E258,EC Electronics,GM,2,2,2022,KCET,50193.0
E095,DS Comp. Sc. Engg- Data Sc.,1G,2,1,2022,KCET,50195.0
E102,IE Info.Science,1G,2,2,2022,KCET,50195.0
E133,EC Electronics,GMR,1,3,2022,KCET,50197.0
E040,CS Computers,2AG,3,1,2021,KCET,50198.0
E048,ET Elec. Telecommn. Engg.,SCG,1,2,2022,KCET,50199.0
E220,IG Information Technology,GMR,2,1,2022,KCET,50200.0
E167,CS Computers,3AG,2,2,2021,KCET,50202.0
E162,CS Computers,GMKH,3,1,2022,KCET,50203.0
E083,CS Computers,GMH,2,1,2020,KCET,50204.0
E011,CS Computers,2ARH,2,3,2020,KCET,50204.0
E151,EC Electronics,GMH,2,1,2022,KCET,50205.0
E077,CS Computers,2BG,2,1,2020,KCET,50206.0
E058,EC Electronics,2BG,1,3,2020,KCET,50206.0
E111,IE Info.Science,GMH,2,1,2022,KCET,50207.0
E163,CS Computers,2BG,3,2,2021,KCET,50217.0
E163,CS Computers,2BG,3,3,2021,KCET,50217.0
E199,CS Computers,2BG,3,1,2021,KCET,50217.0
E123,IE Info.Science,2AR,2,2,2022,KCET,50218.0
E152,CS Computers,2AG,2,3,2022,KCET,50218.0
E199,CS Computers,GM,3,1,2022,KCET,50218.0
E031,EC Electronics,SCG,1,1,2021,KCET,50221.0
E023,EC Electronics,SCG,2,3,2021,KCET,50221.0
E173,IE Info.Science,2AG,2,1,2020,KCET,50221.0
E011,IE Info.Science,2AG,2,3,2020,KCET,50221.0
E038,IE Info.Science,2AG,2,1,2020,KCET,50223.0
E095,IE Info.Science,GM,2,1,2020,KCET,50224.0
E212,CD Computer Sc. and Design,GMR,1,3,2021,KCET,50224.0
E222,CS Computers,GM,2,2,2021,KCET,50225.0
E241,BT Bio Technology,1K,1,2,2021,KCET,50228.0
E059,CS Computers,SCH,2,2,2020,KCET,50228.0
E274,CS Computers,GMR,3,3,2021,KCET,50228.0
E237,IS Information Sc. and Tech.,3AG,2,2,2022,KCET,50229.0
E049,BT Bio Technology,2AG,1,2,2021,KCET,50230.0
E275,CS Computers,STG,1,3,2020,KCET,50230.0
E275,CS Computers,STG,1,2,2020,KCET,50230.0
E064,EC Electronics,GM,2,2,2022,KCET,50233.0
E114,CS Computers,1G,2,3,2020,KCET,50235.0
E145,IO CS- Internet of Things,GM,2,1,2022,KCET,50235.0
E065,EC Electronics,1R,2,1,2020,KCET,50235.0
E065,EC Electronics,1G,2,2,2020,KCET,50235.0
E172,CS Computers,3BG,3,2,2021,KCET,50237.0
E154,CS Computers,2BG,3,1,2021,KCET,50238.0
E038,EC Electronics,2AG,2,1,2021,KCET,50239.0
E062,EC Electronics,2BG,2,2,2020,KCET,50241.0
E275,IE Info.Science,SCG,1,3,2022,KCET,50241.0
E275,IE Info.Science,SCG,1,2,2022,KCET,50241.0
E162,CS Computers,GMH,3,1,2020,KCET,50242.0
E088,CS Computers,GM,2,2,2020,KCET,50243.0
E059,IE Info.Science,GMKH,2,2,2021,KCET,50243.0
E059,IE Info.Science,GMKH,2,1,2021,KCET,50243.0
E059,IE Info.Science,GMH,2,3,2021,KCET,50243.0
E011,EC Electronics,GMR,2,2,2020,KCET,50248.0
E021,PT Polymer Tech.,GM,1,1,2020,KCET,50249.0
E104,CS Computers,2AK,2,2,2022,KCET,50253.0
E145,CS Computers,2AK,2,1,2022,KCET,50253.0
E031,EE Electrical,2AG,1,2,2021,KCET,50256.0
E097,IE Info.Science,SCH,1,1,2021,KCET,50259.0
E232,AI Artificial Intelligence,2AK,1,2,2020,KCET,50259.0
E232,AI Artificial Intelligence,GMK,1,3,2020,KCET,50259.0
E232,AI Artificial Intelligence,2AK,1,1,2020,KCET,50259.0
E097,EC Electronics,STG,1,2,2020,KCET,50260.0
E108,CS Computers,STG,2,3,2020,KCET,50260.0
E158,IE Info.Science,GMR,2,3,2022,KCET,50260.0
E004,CE Civil,GMK,2,3,2020,KCET,50261.0
E004,CE Civil,2AK,2,1,2020,KCET,50261.0
E088,CS Computers,3BR,2,2,2022,KCET,50263.0
E111,CS Computers,3BK,2,1,2022,KCET,50263.0
E082,IE Info.Science,GMRH,1,3,2022,KCET,50263.0
E160,EC Electronics,2AG,1,3,2021,KCET,50267.0
E155,EC Electronics,GMH,2,2,2022,KCET,50267.0
E155,EC Electronics,GMKH,2,1,2022,KCET,50267.0
E063,CS Computers,GMH,3,1,2021,KCET,50270.0
E079,AI Artificial Intelligence,STH,1,1,2022,KCET,50271.0
E079,AI Artificial Intelligence,STH,1,2,2022,KCET,50271.0
E239,CS Computers,GM,2,2,2020,KCET,50274.0
E099,IE Info.Science,SCR,1,1,2021,KCET,50274.0
E099,IE Info.Science,SCR,1,3,2021,KCET,50274.0
E099,IE Info.Science,SCR,1,2,2021,KCET,50274.0
E061,CE Civil,SCG,2,1,2021,KCET,50275.0
E111,CF CS(Artificial Intel.),GM,2,3,2021,KCET,50276.0
E203,CS Computers,3BG,3,2,2021,KCET,50277.0
E002,EC Electronics,SCR,1,3,2021,KCET,50279.0
E129,CS Computers,1R,2,3,2021,KCET,50280.0
E036,EE Electrical,GM,2,2,2021,KCET,50283.0
E114,EC Electronics,2AR,2,1,2022,KCET,50284.0
E082,EC Electronics,2AR,1,2,2022,KCET,50284.0
E075,AI Artificial Intelligence,GMR,2,2,2022,KCET,50285.0
E075,AI Artificial Intelligence,GMR,2,3,2022,KCET,50285.0
E141,CS Computers,SCH,1,1,2020,KCET,50286.0
E189,CS Computers,3BG,3,2,2020,KCET,50287.0
E158,CS Computers,2BG,2,3,2022,KCET,50287.0
E252,CS Computers,2BG,3,1,2022,KCET,50287.0
E196,CS Computers,2AR,2,3,2021,KCET,50298.0
E156,EC Electronics,GMK,3,1,2021,KCET,50301.0
E145,IE Info.Science,GM,2,2,2020,KCET,50302.0
E011,EC Electronics,2AG,2,2,2020,KCET,50305.0
E112,CS Computers,3AG,3,1,2022,KCET,50306.0
E031,EE Electrical,2BG,1,1,2021,KCET,50306.0
E064,DS Comp. Sc. Engg- Data Sc.,GMH,2,1,2022,KCET,50309.0
E149,IE Info.Science,GMR,2,3,2020,KCET,50309.0
E012,TC Telecommn.,GM,1,3,2021,KCET,50310.0
E232,ES Electronics and Computer,3AH,1,2,2021,KCET,50310.0
E004,EI Elec. Inst. Engg,GMH,2,1,2021,KCET,50310.0
E004,TC Telecommn.,3AG,2,2,2020,KCET,50310.0
E002,CS Computers,1R,1,3,2020,KCET,50312.0
E007,CE Civil,1G,1,1,2020,KCET,50316.0
E196,EC Electronics,2AG,2,2,2021,KCET,50316.0
E128,EC Electronics,2AG,2,1,2022,KCET,50319.0
E005,CE Civil,3AG,1,3,2022,KCET,50321.0
E061,CE Civil,2AR,2,2,2020,KCET,50323.0
E061,CE Civil,GMH,2,3,2020,KCET,50323.0
E240,CS Computers,STG,1,3,2021,KCET,50324.0
E108,IE Info.Science,GMK,2,3,2020,KCET,50325.0
E108,IE Info.Science,GMK,2,2,2020,KCET,50325.0
E108,IE Info.Science,GMK,2,1,2020,KCET,50325.0
E169,AI Artificial Intelligence,3BG,2,1,2022,KCET,50330.0
E169,IE Info.Science,3BG,2,2,2022,KCET,50330.0
E064,AI Artificial Intelligence,2AG,2,2,2022,KCET,50334.0
E064,AI Artificial Intelligence,2AG,2,3,2022,KCET,50334.0
E186,CS Computers,2BG,3,3,2021,KCET,50335.0
E186,CS Computers,2BG,3,2,2021,KCET,50335.0
E186,CS Computers,2BG,3,1,2021,KCET,50335.0
E038,CS Computers,1R,2,3,2022,KCET,50336.0
E038,EC Electronics,1R,2,1,2022,KCET,50336.0
E038,EC Electronics,1G,2,2,2022,KCET,50336.0
E114,EC Electronics,1G,2,2,2020,KCET,50339.0
E114,AI Artificial Intelligence,1G,2,1,2020,KCET,50339.0
E021,ME Mechanical,3BG,1,2,2022,KCET,50339.0
E114,EC Electronics,1G,2,3,2020,KCET,50339.0
E201,CS Computers,2BG,3,3,2021,KCET,50342.0
E014,IE Info.Science,3AG,2,3,2020,KCET,50343.0
E237,DS Comp. Sc. Engg- Data Sc.,3BG,2,3,2021,KCET,50343.0
E001,EE Electrical,2BK,1,1,2021,KCET,50345.0
E204,CS Computers,3BG,3,1,2022,KCET,50347.0
E220,IG Information Technology,GM,2,2,2022,KCET,50347.0
E099,DS Comp. Sc. Engg- Data Sc.,SCG,1,3,2022,KCET,50349.0
E126,ET Elec. Telecommn. Engg.,2AR,1,2,2022,KCET,50350.0
E005,ET Elec. Telecommn. Engg.,2AR,1,3,2022,KCET,50350.0
E126,ET Elec. Telecommn. Engg.,2AR,1,1,2022,KCET,50350.0
E011,CS Computers,SCK,2,2,2021,KCET,50351.0
E011,CS Computers,SCK,2,1,2021,KCET,50351.0
E011,CS Computers,SCK,2,3,2021,KCET,50351.0
E169,CS Computers,3AR,2,2,2022,KCET,50352.0
E169,CS Computers,3AR,2,3,2022,KCET,50352.0
E038,IE Info.Science,2BG,2,3,2021,KCET,50352.0
E012,IO CS- Internet of Things,SCG,1,2,2022,KCET,50356.0
E062,CB Comp. Sc. and Bus Sys.,GMR,2,2,2022,KCET,50359.0
E099,AI Artificial Intelligence,SCH,1,1,2020,KCET,50360.0
E099,AI Artificial Intelligence,SCH,1,2,2020,KCET,50360.0
E099,AI Artificial Intelligence,SCH,1,3,2020,KCET,50360.0
E087,IE Info.Science,2AG,2,1,2022,KCET,50362.0
E149,EC Electronics,GMR,2,1,2022,KCET,50364.0
E096,IE Info.Science,GM,2,2,2022,KCET,50365.0
E096,IE Info.Science,2BG,2,1,2022,KCET,50365.0
E145,AI Artificial Intelligence,GMH,2,2,2022,KCET,50366.0
E094,CS Computers,GMR,3,1,2022,KCET,50369.0
E106,IE Info.Science,1G,2,1,2021,KCET,50372.0
E005,CE Civil,2AG,1,3,2021,KCET,50373.0
E059,EE Electrical,GM,2,2,2022,KCET,50374.0
E059,EE Electrical,GM,2,3,2022,KCET,50374.0
E059,EE Electrical,GM,2,1,2022,KCET,50374.0
E007,BT Bio Technology,SCR,1,1,2020,KCET,50376.0
E237,EC Electronics,GM,2,1,2022,KCET,50376.0
E078,AI Artificial Intelligence,2AG,2,2,2022,KCET,50377.0
E102,"CA CS (AI, Machine Learning)",2AG,2,1,2022,KCET,50377.0
E124,CS Computers,3AG,3,2,2021,KCET,50379.0
E124,CS Computers,GMH,3,1,2021,KCET,50380.0
