college_code,college_name,branch_code,branch_name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR
E107,B N M Institute of Technology  Bangalore,IE,Information Science,18802.0,,23498.0,19293.0,,,25270.0,,,1300.0,,
E107,B N M Institute of Technology  Bangalore,ME,Mechanical,72917.0,,,89413.0,,,118828.0,,,6620.0,,
E108,Sapthagiri NPS College of Engineering  Bangalore,BT,Biotechnology,,,,,,,,,,,,
E108,Sapthagiri NPS College of Engineering  Bangalore,CS,Computer Science,54854.0,61124.0,56327.0,59309.0,68050.0,66593.0,80171.0,166048.0,82768.0,4614.0,,
E108,Sapthagiri NPS College of Engineering  Bangalore,CE,Civil Engineering,,,,,,,,,,,,
E108,Sapthagiri NPS College of Engineering  Bangalore,CS,Computer Science,99736.0,97282.0,6678.0,,,,,,,,,
E108,Sapthagiri NPS College of Engineering  Bangalore,EC,Electronics,59944.0,,89464.0,50517.0,57510.0,60906.0,90197.0,,,4411.0,,
E108,Sapthagiri NPS College of Engineering  Bangalore,EE,Electrical,,,,78924.0,,,,6696.0,,,,
E108,Sapthagiri NPS College of Engineering  Bangalore,IE,Information Science,,,,,,,,,,,,
E108,Sapthagiri NPS College of Engineering  Bangalore,ME,Mechanical,,,,,,,,,,,,
E109,City Engineering College  Bangalore,AI,Artificial Intelligence,86887.0,,,84162.0,,92376.0,82580.0,,86015.0,7406.0,,
E109,City Engineering College  Bangalore,CE,Civil Engineering,229680.0,,,197893.0,,233647.0,,,,,,
E109,City Engineering College  Bangalore,CS,Computer Science,87591.0,,100054.0,87527.0,97228.0,90572.0,92928.0,,111125.0,7530.0,,
E109,City Engineering College  Bangalore,EC,Electronics,,100522.0,,,,8470.0,,,,,,
E109,City Engineering College  Bangalore,IE,Information Science,102664.0,,,96851.0,,,8668.0,,,,,
E109,City Engineering College  Bangalore,ME,Mechanical,,,,205761.0,,,,,,16923.0,,
E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalor",CE,Civil Engineering,,,,174795.0,,,,,,,,
E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalor",EC,Electronics,86847.0,,,86183.0,,99807.0,113535.0,,,7882.0,,
E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalor",IE,Information Science,70964.0,,71687.0,76175.0,86718.0,,74520.0,,,6678.0,,
E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalor",ME,Mechanical,,,,117098.0,,,183114.0,,,,,
E112,Sri Krishna Institute of Technology  Bangalore,AI,Artificial Intelligence,72260.0,,,78702.0,,84930.0,89113.0,,112808.0,6712.0,,
E112,Sri Krishna Institute of Technology  Bangalore,CE,Civil Engineering,,,,,,,,,,,,
E112,Sri Krishna Institute of Technology  Bangalore,CS,Computer Science,73314.0,,,70571.0,,84702.0,75576.0,,,6277.0,,
E112,Sri Krishna Institute of Technology  Bangalore,EC,Electronics,99351.0,,,97763.0,,97799.0,107244.0,,,7928.0,,
E112,Sri Krishna Institute of Technology  Bangalore,EC,Electronics,111572.0,,,,,,,,,,,
E112,Sri Krishna Institute of Technology  Bangalore,IE,Information Science,84496.0,,,86710.0,,,101949.0,,,7601.0,,
E112,Sri Krishna Institute of Technology  Bangalore,ME,Mechanical,,,,160471.0,,,,,,16578.0,,
E113,Sambhram Institute of Technology  Bangalore,AI,Artificial Intelligence,85985.0,,,71878.0,100028.0,,94480.0,,,7027.0,,
E113,Sambhram Institute of Technology  Bangalore,CE,Civil Engineering,182528.0,,,189765.0,,,,,,,,
E113,Sambhram Institute of Technology  Bangalore,CS,Computer Science,77499.0,,81960.0,79023.0,92823.0,82327.0,94693.0,,,7001.0,,
E113,Sambhram Institute of Technology  Bangalore,EC,Electronics,92272.0,,,100569.0,,,,8934.0,,,,
E113,Sambhram Institute of Technology  Bangalore,IE,Information Science,,129361.0,,88141.0,,100406.0,98624.0,,,8287.0,,
E113,Sambhram Institute of Technology  Bangalore,ME,Mechanical,207252.0,,,193616.0,,,167256.0,,,16341.0,,
E114,G M Institute of Technology  Davanagere,AI,Artificial Intelligence,59928.0,,,57517.0,,74691.0,53887.0,,,5957.0,,
E114,G M Institute of Technology  Davanagere,BT,Biotechnology,,,,,,,,,,,,
E114,G M Institute of Technology  Davanagere,CE,Civil Engineering,,,,148856.0,,185942.0,,,,15487.0,,
E114,G M Institute of Technology  Davanagere,CS,Computer Science,44422.0,,,41277.0,48254.0,45571.0,48599.0,,,3573.0,,
E114,G M Institute of Technology  Davanagere,EC,Electronics,58889.0,,62347.0,64549.0,,73574.0,88350.0,,,6064.0,,
E114,G M Institute of Technology  Davanagere,EE,Electrical,90888.0,,,83171.0,,,,,,,,
E114,G M Institute of Technology  Davanagere,IE,Information Science,60298.0,,,52666.0,91928.0,,70628.0,,,6592.0,,
E114,G M Institute of Technology  Davanagere,ME,Mechanical,,,,175993.0,,,,,,,,
E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS)",AI,Artificial Intelligence,27101.0,,,23610.0,,,31302.0,,41452.0,2142.0,,
E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS)",CE,Civil Engineering,,,,12695.0,,,,,,,,
E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS)",CS,Computer Science,25478.0,,,25498.0,29808.0,28491.0,28805.0,,48156.0,2014.0,,
E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS)",IE,Information Science,28739.0,,,27410.0,,33324.0,44108.0,,,2262.0,,
E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS)",ME,Mechanical,,,,119446.0,,,,11080.0,,,,
E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist,CS,Computer Science,,130910.0,,106154.0,,,94154.0,,158409.0,9219.0,,
E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist,CS,Computer Science,93844.0,,,94231.0,94460.0,103907.0,92738.0,,,8911.0,,
E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist,EC,Electronics,100116.0,,,109809.0,,,,,,,,
E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist,ME,Mechanical,179305.0,,,195153.0,,,205433.0,,,17818.0,,
E118,RNS Institute of Technology  Bangalore,CS,Computer Science,21074.0,,25085.0,20072.0,25510.0,21916.0,27856.0,,37104.0,1496.0,,
E118,RNS Institute of Technology  Bangalore,CE,Civil Engineering,115438.0,,,,153374.0,,,10115.0,,,,
E118,RNS Institute of Technology  Bangalore,CS,Computer Science,19401.0,,22087.0,17788.0,21053.0,20158.0,26028.0,45633.0,26229.0,1284.0,,
E118,RNS Institute of Technology  Bangalore,EC,Electronics,20856.0,,,23615.0,28702.0,24139.0,39154.0,,,1721.0,,
E118,RNS Institute of Technology  Bangalore,EE,Electrical,45734.0,71156.0,,39820.0,,50729.0,63796.0,,,3457.0,,
E118,RNS Institute of Technology  Bangalore,IE,Information Science,,,,,,,,,,,,
E118,RNS Institute of Technology  Bangalore,ME,Mechanical,89573.0,,,98233.0,,,,7539.0,,,,
E119,"K C T Engineering College  Roza(B),Gulbarga",CE,Civil Engineering,,,,221914.0,,,,,,,,
E119,"K C T Engineering College  Roza(B),Gulbarga",CS,Computer Science,,,,74825.0,,,,,,,,
E119,"K C T Engineering College  Roza(B),Gulbarga",EC,Electronics,117786.0,,,,,,,,,,,
E119,"K C T Engineering College  Roza(B),Gulbarga",ME,Mechanical,,,,,,,180682.0,,,,,
E120,Jnanavikasa Institute of Technology  Ramanagar-Dist,CE,Civil Engineering,,,,231895.0,,,,,,,,
E120,Jnanavikasa Institute of Technology  Ramanagar-Dist,CS,Computer Science,100739.0,,,103236.0,,105128.0,97744.0,,,8904.0,,
E120,Jnanavikasa Institute of Technology  Ramanagar-Dist,EC,Electronics,123780.0,,,117616.0,,,,10834.0,,,,
E120,Jnanavikasa Institute of Technology  Ramanagar-Dist,IE,Information Science,134670.0,,,,121094.0,,,10306.0,,,,
E120,Jnanavikasa Institute of Technology  Ramanagar-Dist,ME,Mechanical,255170.0,,,267447.0,,,,,,,,
E121,Vivekananada College of Engineering Technology  D K DIST,AI,Artificial Intelligence,70837.0,88050.0,,,100525.0,,,8286.0,,,,
E121,Vivekananada College of Engineering Technology  D K DIST,CE,Civil Engineering,,,,166815.0,,,,,,,,
E121,Vivekananada College of Engineering Technology  D K DIST,ME,Mechanical,,,,168753.0,,,,,,,,
E123,Canara Engineering College Bantwal,AI,Artificial Intelligence,67388.0,,73529.0,66782.0,,68925.0,64152.0,,,6232.0,,
E123,Canara Engineering College Bantwal,CS,Computer Science,46812.0,,,46450.0,50587.0,47950.0,63065.0,,,4194.0,,
E123,Canara Engineering College Bantwal,EC,Electronics,61578.0,,100571.0,60748.0,,,,,,6767.0,,
E123,Canara Engineering College Bantwal,IE,Information Science,56675.0,,,62772.0,75227.0,68203.0,74456.0,,,6619.0,,
E123,Canara Engineering College Bantwal,ME,Mechanical,236289.0,,,152646.0,,,,,,,,
E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore",CE,Civil Engineering,,,,,,,,,,,,
E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore",CS,Computer Science,46990.0,,,63069.0,,65544.0,49293.0,,,5117.0,,
E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore",EC,Electronics,,,,84974.0,,96305.0,101171.0,,,7639.0,,
E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore",EE,Electrical,109506.0,,,,103815.0,,,,,,,
E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore",ME,Mechanical,191006.0,,,180688.0,,,,,,,,
E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore",AI,Artificial Intelligence,16653.0,,20206.0,15853.0,23048.0,18020.0,20727.0,,26330.0,1110.0,,
E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore",CE,Civil Engineering,88208.0,,,,,,7517.0,,,,,
E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore",CS,Computer Science,15245.0,25952.0,19262.0,13503.0,20476.0,17407.0,17033.0,27338.0,25864.0,9552.0,,
E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore",EC,Electronics,17385.0,,,19131.0,25247.0,21520.0,27113.0,,,1212.0,,
E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore",EE,Electrical,26851.0,,44468.0,27176.0,,,41064.0,,,2273.0,,
E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore",IE,Information Science,,,,,,,,,,,,
E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore",ME,Mechanical,,,,68035.0,,,68546.0,,,3781.0,,
E127,M S Engineering College  Bangalore Urban,AI,Artificial Intelligence,92038.0,,,82028.0,,,90346.0,,,7972.0,,
E127,M S Engineering College  Bangalore Urban,CE,Civil Engineering,,,,193700.0,,,,,,,,
E127,M S Engineering College  Bangalore Urban,CS,Computer Science,86016.0,,,92072.0,102417.0,93950.0,87956.0,,,7852.0,,
E127,M S Engineering College  Bangalore Urban,EC,Electronics,,,98327.0,86250.0,,,113780.0,,,9042.0,,
E127,M S Engineering College  Bangalore Urban,IE,Information Science,95459.0,,,96721.0,,97324.0,97989.0,,,8859.0,,
E127,M S Engineering College  Bangalore Urban,ME,Mechanical,205655.0,,,186542.0,,,,,,,,
E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kal",EE,Electrical,,,,108340.0,,,,,196301.0,,,
E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kal",CE,Civil Engineering,,,,,,,,,,,,
E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kal",CS,Computer Science,34954.0,,,66231.0,,76382.0,,,,8903.0,,
E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kal",ME,Mechanical,,,,140826.0,,,174679.0,,,,,
E129,St. Joseph Engineering College  Mangalore,AI,Artificial Intelligence,37806.0,,,22540.0,,26831.0,28110.0,,,,,
E129,St. Joseph Engineering College  Mangalore,CE,Civil Engineering,,,,166408.0,,,158793.0,,,,,
E129,St. Joseph Engineering College  Mangalore,CS,Computer Science,26572.0,,34615.0,26595.0,30620.0,35145.0,20012.0,,,2312.0,,
E129,St. Joseph Engineering College  Mangalore,EC,Electronics,41533.0,,,41644.0,44480.0,45225.0,41484.0,,,3328.0,,
E129,St. Joseph Engineering College  Mangalore,EE,Electrical,,,,81001.0,,,64613.0,,189869.0,7426.0,,
E129,St. Joseph Engineering College  Mangalore,ME,Mechanical,157171.0,,,170830.0,,,,16682.0,,,,
E130,Shridevi Institute of Engineering and Technology  Tumkur,AI,Artificial Intelligence,109396.0,,,97432.0,,102909.0,87817.0,,129386.0,8479.0,,
E130,Shridevi Institute of Engineering and Technology  Tumkur,CE,Civil Engineering,186063.0,,,,,,,,,,,
E130,Shridevi Institute of Engineering and Technology  Tumkur,CS,Computer Science,90239.0,,,90833.0,92845.0,99388.0,95024.0,,,7425.0,,
E130,Shridevi Institute of Engineering and Technology  Tumkur,EC,Electronics,115762.0,,,,,9902.0,,,,,,
E130,Shridevi Institute of Engineering and Technology  Tumkur,EE,Electrical,,,,115265.0,,,132636.0,,165487.0,,,
E130,Shridevi Institute of Engineering and Technology  Tumkur,IE,Information Science,,100857.0,,,,8437.0,,,,,,
E130,Shridevi Institute of Engineering and Technology  Tumkur,ME,Mechanical,,,,182837.0,,,,,,,,
E132,Secab Institute of Engineering and Technology  Bijapur,AI,Artificial Intelligence,,141706.0,,105085.0,,,,,189965.0,,,
E132,Secab Institute of Engineering and Technology  Bijapur,CE,Civil Engineering,167967.0,,,,174520.0,,,19819.0,,,,
E132,Secab Institute of Engineering and Technology  Bijapur,CS,Computer Science,75982.0,,,79989.0,,88723.0,70664.0,,,9698.0,,
E132,Secab Institute of Engineering and Technology  Bijapur,EC,Electronics,127350.0,,,,84082.0,,,12304.0,,,,
E132,Secab Institute of Engineering and Technology  Bijapur,EE,Electrical,153219.0,,,133429.0,,,,14145.0,,,,
E132,Secab Institute of Engineering and Technology  Bijapur,ME,Mechanical,,,,190564.0,,,,,,,,
E133,G S S S Institute of Engineering and Technology for Women  Mysore,EE,Electrical,58306.0,,166965.0,54829.0,72759.0,81386.0,57649.0,,,5090.0,,
E133,G S S S Institute of Engineering and Technology for Women  Mysore,IE,Information Science,32572.0,,,29667.0,,35800.0,39024.0,,,2649.0,,
E134,Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  L,CE,Civil Engineering,,,,193016.0,,,,,,,,
E134,Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  L,CS,Computer Science,96682.0,,,70963.0,82448.0,93698.0,69334.0,,,6841.0,,
E134,Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  L,EC,Electronics,83984.0,,,93575.0,,109675.0,79038.0,,,12402.0,,
E134,Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  L,EE,Electrical,140223.0,,,143278.0,,,,,,,,
E134,Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  L,IE,Information Science,,95716.0,,106968.0,85065.0,,,7834.0,,,,
E134,Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  L,ME,Mechanical,,,,,,,,,,,,
E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Utt",CS,Computer Science,76800.0,,77596.0,75978.0,,,76170.0,,,8034.0,,
E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Utt",CE,Civil Engineering,,,,215331.0,,,,,,,,
E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Utt",CS,Computer Science,69653.0,,,59105.0,66139.0,68466.0,55116.0,,123346.0,6743.0,,
E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Utt",EC,Electronics,83761.0,,,82172.0,,82905.0,82697.0,,,7877.0,,
E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Utt",EE,Electrical,93852.0,,,109803.0,,132014.0,93094.0,180696.0,,13968.0,,
E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Utt",ME,Mechanical,171319.0,,,200063.0,,,,,,,,
E136,Moodalakatte Institute of Technology  Udupi District,AI,Artificial Intelligence,,,,85999.0,,,,,,,,
E136,Moodalakatte Institute of Technology  Udupi District,CS,Computer Science,124199.0,,,117477.0,,,,11594.0,,,,
E136,Moodalakatte Institute of Technology  Udupi District,CE,Civil Engineering,,,,,,,,,,,,
E136,Moodalakatte Institute of Technology  Udupi District,CS,Computer Science,102679.0,,,100908.0,,107781.0,92039.0,,,10154.0,,
E136,Moodalakatte Institute of Technology  Udupi District,EC,Electronics,119347.0,,,119060.0,,,,11296.0,,,,
E136,Moodalakatte Institute of Technology  Udupi District,IE,Information Science,115176.0,,,115687.0,,,128161.0,,,,,
E139,Impact College of Engineering and Applied Sciences  Bangalore,AI,Artificial Intelligence,96522.0,,,95708.0,,104261.0,94378.0,,,8741.0,,
E139,Impact College of Engineering and Applied Sciences  Bangalore,CE,Civil Engineering,189440.0,,,169704.0,,,,,,18389.0,,
E139,Impact College of Engineering and Applied Sciences  Bangalore,CS,Computer Science,81474.0,,,85781.0,,91745.0,83634.0,,,7846.0,,
E139,Impact College of Engineering and Applied Sciences  Bangalore,EC,Electronics,,,,,111411.0,,,9359.0,,,,
E139,Impact College of Engineering and Applied Sciences  Bangalore,ME,Mechanical,,,,163972.0,,206972.0,,,,,,
E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Man",AI,Artificial Intelligence,,,126172.0,66283.0,,67568.0,73691.0,,,5034.0,,
E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Man",CE,Civil Engineering,212316.0,,,155907.0,,220949.0,,,,13884.0,,
E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Man",CS,Computer Science,97639.0,,,89218.0,,,6512.0,,,,,
E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Man",EC,Electronics,105299.0,,,89312.0,101015.0,91231.0,146257.0,,,6576.0,,
E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Man",IE,Information Science,65000.0,,,76751.0,,,69677.0,,139267.0,,,
E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Man",ME,Mechanical,,,,170851.0,,,,,,,,
E144,Srinivas Institute of Technology  Mangalore.,AI,Artificial Intelligence,98485.0,,,81389.0,,,72291.0,,,7746.0,,
E144,Srinivas Institute of Technology  Mangalore.,CS,Computer Science,75286.0,,,74366.0,,84225.0,86578.0,,,6665.0,,
E144,Srinivas Institute of Technology  Mangalore.,EC,Electronics,86607.0,,,95580.0,85093.0,,,8762.0,,,,
E144,Srinivas Institute of Technology  Mangalore.,EE,Electrical,,,,,,,,,,,,
E144,Srinivas Institute of Technology  Mangalore.,IE,Information Science,,,81636.0,84378.0,,,,,,,,
E144,Srinivas Institute of Technology  Mangalore.,ME,Mechanical,,,,139712.0,,,,,179745.0,,,
E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",AI,Artificial Intelligence,57018.0,,63612.0,42747.0,60939.0,53886.0,40601.0,,,4071.0,,
E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",CE,Civil Engineering,,,,156871.0,,,,,,14423.0,,
E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",CS,Computer Science,48506.0,,51635.0,43735.0,48092.0,47588.0,44961.0,,61228.0,3931.0,,
E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",EC,Electronics,64523.0,,,65324.0,,71916.0,74767.0,,136629.0,5291.0,,
E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",EE,Electrical,81847.0,,,84515.0,,,114371.0,,,8220.0,,
E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",IE,Information Science,54163.0,,,54353.0,,61996.0,68142.0,,,4506.0,,
E146,"Shreedevi Institute of Technology  Kenjar, Mangalore",CS,Computer Science,,,,103180.0,,,,,,,,
E146,"Shreedevi Institute of Technology  Kenjar, Mangalore",CE,Civil Engineering,263922.0,,,255880.0,,,233967.0,,,23325.0,,
E146,"Shreedevi Institute of Technology  Kenjar, Mangalore",CS,Computer Science,110900.0,,,,109267.0,9703.0,,,,,,
E147,T.John Engineering College  Bangalore,AI,Artificial Intelligence,80897.0,,,76473.0,,102920.0,70041.0,,,,,
E147,T.John Engineering College  Bangalore,CS,Computer Science,77920.0,,,77503.0,88830.0,84690.0,84553.0,,,7283.0,,
E147,T.John Engineering College  Bangalore,EC,Electronics,94284.0,,,97741.0,,114933.0,,,186447.0,8776.0,,
E147,T.John Engineering College  Bangalore,IE,Information Science,97075.0,,,88156.0,,,107299.0,,,7962.0,,
E149,Cambridge Institutute of Technology  Bangalore,AI,Artificial Intelligence,33477.0,,51150.0,33616.0,,44045.0,34254.0,,,3248.0,,
E149,Cambridge Institutute of Technology  Bangalore,CE,Civil Engineering,176452.0,,,157726.0,,,165728.0,,198124.0,,,
E149,Cambridge Institutute of Technology  Bangalore,CS,Computer Science,32855.0,,,30858.0,34404.0,32980.0,43229.0,,55043.0,2767.0,,
E149,Cambridge Institutute of Technology  Bangalore,EC,Electronics,48856.0,,,48520.0,51407.0,58127.0,61040.0,,,4035.0,,
E149,Cambridge Institutute of Technology  Bangalore,EE,Electrical,79402.0,199242.0,,73709.0,,99414.0,85680.0,,,6681.0,,
E149,Cambridge Institutute of Technology  Bangalore,IE,Information Science,36223.0,,,36138.0,42901.0,39327.0,48733.0,,,3442.0,,
E149,Cambridge Institutute of Technology  Bangalore,ME,Mechanical,160834.0,,,144793.0,,,157613.0,,,12503.0,,
E150,P E S Institute of Technology and Management  Shivamogga,AI,Artificial Intelligence,,,,57490.0,,58737.0,53677.0,,,4348.0,,
E150,P E S Institute of Technology and Management  Shivamogga,CE,Civil Engineering,,,,189921.0,,,,20649.0,,,,
E150,P E S Institute of Technology and Management  Shivamogga,CS,Computer Science,56490.0,,,56489.0,62923.0,58614.0,59925.0,,,4551.0,,
E150,P E S Institute of Technology and Management  Shivamogga,EC,Electronics,66908.0,,,74741.0,,83749.0,68376.0,,,6713.0,,
E150,P E S Institute of Technology and Management  Shivamogga,EE,Electrical,119120.0,,,,99547.0,,,10510.0,,,,
E150,P E S Institute of Technology and Management  Shivamogga,IE,Information Science,62499.0,,,61447.0,,,,,,5664.0,,
E150,P E S Institute of Technology and Management  Shivamogga,ME,Mechanical,,,,185227.0,,,174486.0,,,21880.0,,
E151,"Mangalore Institute of Technology and Engineering  Mangalore Tq,D.",AI,Artificial Intelligence,48888.0,,,40134.0,,43266.0,,,,3590.0,,
E151,"Mangalore Institute of Technology and Engineering  Mangalore Tq,D.",CS,Computer Science,49333.0,,53719.0,38631.0,,,41077.0,,58680.0,3421.0,,
E151,"Mangalore Institute of Technology and Engineering  Mangalore Tq,D.",CS,Computer Science,44247.0,,,36096.0,37769.0,36779.0,41400.0,,48582.0,3859.0,,
E151,"Mangalore Institute of Technology and Engineering  Mangalore Tq,D.",EC,Electronics,54466.0,,,57896.0,,58331.0,56064.0,,,5613.0,,
E151,"Mangalore Institute of Technology and Engineering  Mangalore Tq,D.",IE,Information Science,47823.0,,,48334.0,51656.0,48957.0,73494.0,,,4862.0,,
E152,"S D M Institute of Tech.  Ujire,Dakshina Kannada",CE,Civil Engineering,,,,189209.0,,,269857.0,,,,,
E152,"S D M Institute of Tech.  Ujire,Dakshina Kannada",CS,Computer Science,63422.0,,,66998.0,,70636.0,98247.0,,,6266.0,,
E152,"S D M Institute of Tech.  Ujire,Dakshina Kannada",EC,Electronics,103155.0,,,,,8961.0,,,,,,
E152,"S D M Institute of Tech.  Ujire,Dakshina Kannada",EE,Electrical,126702.0,,,119224.0,,,,,,,,
E152,"S D M Institute of Tech.  Ujire,Dakshina Kannada",IE,Information Science,77780.0,,,80681.0,87187.0,82480.0,121817.0,,,6907.0,,
E153,S E A College of Engineering and Technology  K R puram bangalore,AI,Artificial Intelligence,89317.0,,,88681.0,110851.0,90333.0,,,,7859.0,,
E153,S E A College of Engineering and Technology  K R puram bangalore,CE,Civil Engineering,,,,175870.0,,,,,,,,
E153,S E A College of Engineering and Technology  K R puram bangalore,CS,Computer Science,72511.0,,,77712.0,,81433.0,77676.0,,,6646.0,,
E153,S E A College of Engineering and Technology  K R puram bangalore,EC,Electronics,113208.0,,,97349.0,,,99006.0,,,8838.0,,
E153,S E A College of Engineering and Technology  K R puram bangalore,IE,Information Science,89130.0,,,90696.0,107642.0,,108841.0,,,8525.0,,
E153,S E A College of Engineering and Technology  K R puram bangalore,ME,Mechanical,,,,182496.0,,,,,,,,
E154,Government Engineering College  Chamarajanagara,CE,Civil Engineering,147615.0,,,152111.0,,,,14325.0,,,,
E154,Government Engineering College  Chamarajanagara,CS,Computer Science,67229.0,,69741.0,63581.0,,67461.0,63913.0,,71456.0,6046.0,,
E154,Government Engineering College  Chamarajanagara,EC,Electronics,106828.0,,,97348.0,85742.0,,,8023.0,,,,
E154,Government Engineering College  Chamarajanagara,ME,Mechanical,167233.0,,,,,16973.0,,,,,,
E155,Government Engineering College  Hassan,AI,Artificial Intelligence,57375.0,,,47735.0,,52774.0,39839.0,,,4261.0,,
E155,Government Engineering College  Hassan,CE,Civil Engineering,132079.0,,,134094.0,,,,,,,,
E155,Government Engineering College  Hassan,CS,Computer Science,50475.0,,54301.0,46558.0,47657.0,51687.0,48472.0,,75491.0,3778.0,,
E155,Government Engineering College  Hassan,EC,Electronics,70684.0,,,62360.0,,62456.0,51098.0,,,4932.0,,
E155,Government Engineering College  Hassan,ME,Mechanical,170000.0,,,,13131.0,,,,,,,
E156,"Government Engineering College  K R Pet, Mandya DT.",CE,Civil Engineering,,158297.0,,,,16869.0,,,,,,
E156,"Government Engineering College  K R Pet, Mandya DT.",CS,Computer Science,61099.0,,75247.0,68247.0,,68651.0,60049.0,,95224.0,5691.0,,
E156,"Government Engineering College  K R Pet, Mandya DT.",EC,Electronics,94902.0,,,87892.0,,90219.0,108728.0,,,7820.0,,
E156,"Government Engineering College  K R Pet, Mandya DT.",ME,Mechanical,186700.0,,,,,17012.0,,,,,,
E157,Government Engineering College  Ramanagara,CE,Civil Engineering,177652.0,,,,,,,,,,,
E157,Government Engineering College  Ramanagara,CS,Computer Science,73149.0,,,67416.0,,70237.0,70962.0,,,6001.0,,
E158,"Maharaja Institute of Technology-Mysore  Belawadi, Mandya Dist",CS,Computer Science,,,,44634.0,,47798.0,43694.0,,,3996.0,,
E158,"Maharaja Institute of Technology-Mysore  Belawadi, Mandya Dist",CE,Civil Engineering,174537.0,,,189300.0,,,,15497.0,,,,
E158,"Maharaja Institute of Technology-Mysore  Belawadi, Mandya Dist",CS,Computer Science,41620.0,,,44564.0,51188.0,53165.0,42101.0,,,3574.0,,
E158,"Maharaja Institute of Technology-Mysore  Belawadi, Mandya Dist",EC,Electronics,54529.0,,,54503.0,82971.0,65005.0,53052.0,,,4807.0,,
E158,"Maharaja Institute of Technology-Mysore  Belawadi, Mandya Dist",IE,Information Science,47496.0,,61979.0,47318.0,,63265.0,46633.0,,,4778.0,,
E158,"Maharaja Institute of Technology-Mysore  Belawadi, Mandya Dist",ME,Mechanical,147218.0,,,122787.0,,,143372.0,,,11413.0,,
E159,Karavali Institute of Technology  Mangalore,AI,Artificial Intelligence,106444.0,,,,,,10148.0,,,,,
E159,Karavali Institute of Technology  Mangalore,CS,Computer Science,112518.0,,,111536.0,,,,10286.0,,,,
E159,Karavali Institute of Technology  Mangalore,EC,Electronics,,,,140025.0,,,,,,,,
E159,Karavali Institute of Technology  Mangalore,ME,Mechanical,,,,258910.0,,,,,,,,
