College_Code,College_Name,Branch_Code,Branch,Quota,Cutoff_Rank,Year,Round,Exam_Type
UNKNOWN,UNKNOWN,CY,CS- Cyber,GMR,111552,2024,0,KCET
UNKNOWN,UNKNOWN,CY,CS- Cyber,GMR,180549,2024,0,KCET
UNKNOWN,UNKNOWN,CY,CS- Cyber,STR,234746,2024,0,KCET
UNKNOWN,UNKNOWN,CY,CS- Cyber,STR,153944,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1G,134194,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2AG,117327,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2AR 2BG,123009,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2AR 2BG,129697,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,3AK,99058,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,3BK,104952,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,GMR,95572,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,GMR,105655,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,GMR,101566,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,GMR,181794,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,STR,204752,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,STR,176019,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,2AG,207971,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,3AG,216314,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,3BK,173471,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,GMR,173464,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,SCG,180546,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,SCG,245528,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,STR,243138,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,1G 1K,80695,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,2AK,93733,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,2AK,69176,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,2BK,61432,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,2BK,194876,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,3AR 3BG,70208,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,SCG,61196,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,SCR STG,55386,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,SCR STG,107534,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,SCR STG,71033,2024,0,KCET
UNKNOWN,UNKNOWN,AE,Aeronaut.Engg,SCR STG,98127,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1G 1K,52423,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,2AK,51492,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,2BK,59022,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,2BK,46964,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,3AR 3BG,43517,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCG,44749,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,46885,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,42125,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,45357,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,46253,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,112121,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,120981,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,133495,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,122843,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,178589,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,186040,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",2AK,55869,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",2AK,67290,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",2AK,61258,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",2AK,52652,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",3AR 3BG,46643,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCG,59034,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCG,43768,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCR STG,41402,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCR STG,58796,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCR STG,51536,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCR STG,119073,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCR STG,188291,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCR STG,155790,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 55171",SCR STG,130686,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,2AK,131919,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,2BK,147262,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,3AR 3BG,126387,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,SCR STG,111388,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,SCR STG,162607,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,SCR STG,134823,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,SCR STG,180965,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1G 1K,41939,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,2AK,42956,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,2AK,41842,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,2AK,45017,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,2AK,50105,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,2AK,46048,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,3AR 3BG,52520,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,3AR 3BG,37386,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,39653,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,38671,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,43913,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,39826,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,35306,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,39616,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,39336,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,101372,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,125638,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,113922,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,100780,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,123085,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCG,100990,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,2AK,56692,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,2BK,57667,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,2BK,50172,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,3AR 3BG,44476,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,SCG,55865,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,SCG,48329,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,SCR STG,44086,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,SCR STG,47557,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,SCR STG,52771,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 58778 64438,SCR STG,130172,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1G 1K,62130,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2AK,61652,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2AK,75363,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2AK,65267,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2AK,61344,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,3AR 3BG,52714,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCG,53959,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,57643,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,51433,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,60518,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,57441,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,143841,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,176474,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,169674,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,129471,2024,0,KCET
UNKNOWN,UNKNOWN,EE,Electrical,1G 1K,95233,2024,0,KCET
UNKNOWN,UNKNOWN,EE,Electrical,2AK,68631,2024,0,KCET
UNKNOWN,UNKNOWN,EE,Electrical,3AR 3BG,151269,2024,0,KCET
UNKNOWN,UNKNOWN,EE,Electrical,3AR 3BG,72869,2024,0,KCET
UNKNOWN,UNKNOWN,EE,Electrical,SCR STG,68371,2024,0,KCET
UNKNOWN,UNKNOWN,EE,Electrical,SCR STG,104987,2024,0,KCET
UNKNOWN,UNKNOWN,EE,Electrical,SCR STG,75624,2024,0,KCET
UNKNOWN,UNKNOWN,EE,Electrical,SCR STG,112733,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1G 1K,54779,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,2AK,57309,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,2AK,62075,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,2AK,58955,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,2AK,53988,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,3AR 3BG,48537,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,3AR 3BG,69642,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCG,50696,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,54099,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,47816,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,49436,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,52922,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,137662,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,2AK,157195,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,2AK,124816,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,2BK,109992,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,SCR STG,96599,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,STK,130908,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,STK,213939,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,1G 1K,51312,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,1R 2AG,75188,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,1R 2AG,45833,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,2BK,56254,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,2BK,55852,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,3BK,50645,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,3BK,79081,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,GMR SCG,49331,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,STK,42738,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 62408 109308",1R 2AG,55317,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 62408 109308",2BK,67801,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 62408 109308",2BK,60990,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 62408 109308",3BK,47866,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 62408 109308",GMR SCG,46843,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 62408 109308",STK,44643,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,1R 2AG,247928,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,1R 2AG,134653,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,2BK,136915,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,SCR STG,177919,2024,0,KCET
UNKNOWN,UNKNOWN,CE,Civil,STK,131466,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1G 1K,46411,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1R 2AG,48163,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1R 2AG,52525,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1R 2AG,51697,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1R 2AG,46049,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,3BK,93163,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,3BK,42741,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,GMR SCG,43046,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,STK,52041,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,STK,39833,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,STK,44835,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,STK,44290,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,STK,99384,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,STK,127894,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,STK,132662,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,STK,126962,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1G 1K,77281,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1R 2AG,66984,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2BK,68741,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,2BK,79299,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,3BK,64311,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,GMR SCG,69510,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,GMR SCG,64176,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,STK,62573,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,STK,64139,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,STK,66693,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,STK,160029,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",1G 1K,81034,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",1R 2AG,70954,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",2BK,102521,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",2BK,73753,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",3BK,66240,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",GMR SCG,63315,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",STK,63028,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",STK,86186,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",STK,70430,2024,0,KCET
UNKNOWN,UNKNOWN,IC,"CS-IoT, Cyber",STK,145278,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1G 1K,69438,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1R 2AG,70911,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1R 2AG,79728,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1R 2AG,74630,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1R 2AG,67738,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,3BK,58916,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,GMR SCG,62799,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,GMR SCG,61437,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,STK,64533,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,STK,57932,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,STK,64394,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,STK,62138,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,STK,166004,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,STK,177073,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,STK,180407,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,STK,155027,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,1R 2AG,128406,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,3BK,180553,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,3BK,126677,2024,0,KCET
UNKNOWN,UNKNOWN,ME,Mechanical,STK,116978,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,1G 1K,20379,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,1R 2AG,36034,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,1R 2AG,22465,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,2BK,257882,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,2BK,3071,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,3BG,19795,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,GMR,198172,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,GMR,6768,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,SCR STG,188742,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,SCR STG,64342,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,SCR STG,76068,2024,0,KCET
UNKNOWN,UNKNOWN,AD,Artificial,SCR STG,520,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1G 1K,247894,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1G 1K,71662,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1G 1K,75082,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1G 1K,3374,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,2BK,257152,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,2BK,3392,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,3BG,39780,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,3BG,18480,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,GMR,19413,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,181602,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,64119,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,82367,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,SCR STG,885,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",1R 2AG,19966,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",2BK,232846,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",2BK,3927,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",3BG,15735,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",GMR,15636,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",SCR STG,140232,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",SCR STG,75331,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",SCR STG,85286,2024,0,KCET
UNKNOWN,UNKNOWN,CA,"CS (AI, Machine 23692",SCR STG,2636,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1G 1K,18127,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1R 2AG,185902,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1R 2AG,196320,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1R 2AG,94618,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,1R 2AG,906,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,3BG,14403,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,GMR,15279,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCR STG,177751,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCR STG,35161,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCR STG,95471,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCR STG,76475,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCR STG,75679,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCR STG,111566,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCR STG,85551,2024,0,KCET
UNKNOWN,UNKNOWN,CS,Computers,SCR STG,135,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,1R 2AG,22021,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,2BK,22665,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,3BG,181853,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,3BG,86022,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,3BG,88218,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,3BG,470,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,SCR STG,167402,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,SCR STG,62391,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,SCR STG,86156,2024,0,KCET
UNKNOWN,UNKNOWN,DS,Comp. Sc. Engg- 23772,SCR STG,7220,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1G 1K,33790,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1R 2AG,274803,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1R 2AG,72302,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1R 2AG,93763,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,1R 2AG,4950,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,3BG,45703,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,3BG,24350,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,3BR GM GMK,281282,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,3BR GM GMK,4411,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,295932,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,36533,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,94327,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,70197,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,37513,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,57491,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,62189,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,54461,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,270751,2024,0,KCET
UNKNOWN,UNKNOWN,EC,Electronics,SCR STG,23341,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1G 1K,22100,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1R 2AG,225652,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1R 2AG,61972,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1R 2AG,65453,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,1R 2AG,1942,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,3BG,18487,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,GMR,18830,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,222251,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,74082,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,38792,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,134281,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,78510,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,148794,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,45573,2024,0,KCET
UNKNOWN,UNKNOWN,IE,Info.Science,SCR STG,689,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1G,40885,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1R 2AG,48988,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1R 2AG,44291,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1R 2AG,67456,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1R 2AG,52093,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,1R 2AG,44225,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,3AK,38421,2024,0,KCET
UNKNOWN,UNKNOWN,AI,Artificial,3BR GM GMK,36364,2024,0,KCET
