College_Branch_target_enc,hist_mean,hist_count
48585.3370542483,46852.617021276594,47
48597.96992123698,38255.0,1
48599.83978555823,86734.67647058824,34
48602.46992123698,41929.0,1
48611.46992123698,38890.5,2
48612.96992123698,41202.0,1
48618.31328082465,38061.0,1
48633.05712843289,52943.0625,48
48636.23496061849,40442.5,2
48647.58796849479,29283.0,1
48655.89634795614,53318.44827586207,29
48656.90626287073,43846.34210526316,38
48657.18796849479,37207.333333333336,3
48658.78796849479,41871.0,2
48665.04887213009,72215.66666666667,42
48680.31328082465,35570.0,1
48691.31328082465,21820.0,1
48695.61748030924,42481.0,1
48699.43159670103,46128.756097560974,41
48699.98496061849,35572.0,1
48711.18796849479,34517.0,1
48712.46992123698,20016.0,1
48739.98496061849,39558.0,1
48744.97994749132,47645.25,4
48761.96992123698,7045.0,1
48769.63247561902,57553.692307692305,26
48769.96992123698,11696.0,1
48772.58564874944,28476.0,7
48790.43981506857,48250.878787878784,33
48821.98496061849,38685.75,4
48823.773983778,39729.692307692305,26
48841.36748030924,36360.0,2
48843.110843744325,58752.28395061728,81
48851.98496061849,38605.0,1
48856.58796849479,38593.666666666664,3
48860.98997374566,46703.0,1
48866.98496061849,53072.0,1
48869.98496061849,24957.0,1
48872.066019604456,110635.55384615385,65
48882.92188801374,47072.119047619046,42
48884.58796849479,41974.0,1
48891.53730466297,37168.0,10
48897.760118817205,45478.06976744186,43
48899.31328082465,48915.0,2
48908.2272030449,51868.260869565216,46
48910.92896008531,74063.33333333333,6
48912.33108481413,45520.6875,48
48921.96992123698,28843.0,1
48924.98796849479,35609.0,2
48925.63196446559,51456.74285714285,35
48935.30783202061,42417.8717948718,39
48951.85231496039,50868.653846153844,52
48952.98496061849,40010.333333333336,3
48967.98496061849,50665.0,1
48977.97994749132,35286.0,1
48985.86806519536,58065.480769230766,52
48987.66087345614,42080.43243243243,37
48994.31328082465,24098.0,1
48996.76970978497,62102.75,8
48997.64661415798,41912.0,1
49000.93424733643,48413.53488372093,43
49005.93403960845,43792.73684210526,38
49023.34730297803,52798.0625,32
49032.96992123698,13352.0,1
49033.97994749132,27902.0,1
49044.24717092158,43593.10526315789,38
49045.97994749132,37640.0,2
49046.63484177656,48121.89189189189,37
49056.15230365318,31188.0,7
49058.23496061849,36768.0,2
49062.44887616296,47763.73684210526,38
49062.96992123698,18299.0,1
49081.96992123698,28523.0,1
49082.42349606185,54456.61538461538,13
49084.41997749628,48605.0,2
49086.60357411823,66532.6052631579,76
49089.323307078994,39640.0,2
49094.31328082465,33154.0,1
49112.9645604823,53820.980769230766,52
49137.64661415798,41702.666666666664,3
49138.46992123698,39429.0,1
49143.32734374279,44484.391304347824,46
49163.23496061849,38708.0,3
49215.46992123698,56502.0,1
49233.98496061849,39602.0,2
49235.73496061849,45744.333333333336,3
49241.24161205632,44168.56,50
49243.83557247929,52779.0,25
49260.31328082465,41124.0,1
49260.998496061846,36628.0,5
49281.23178477663,46417.07142857143,28
49282.77449868728,43541.42857142857,21
49300.96992123698,31719.0,1
49325.98496061849,37326.0,1
49329.90936795021,59949.07692307692,26
49354.23496061849,26654.5,2
49363.727024142456,47303.9012345679,81
49367.58796849479,31206.0,1
49370.48496061849,40176.0,2
49380.71038158604,34624.3,10
49381.15664041232,40529.0,1
49387.55137840502,56470.42857142857,42
49392.12245521916,47635.38888888889,36
49419.73496061849,23085.0,1
49421.2804945659,51817.230769230766,26
49426.64661415798,39885.0,1
49438.03867642986,40894.01315789474,76
49439.78796849479,44144.0,1
49467.38796849479,46266.0,2
49491.823307078994,42918.0,1
49503.46992123698,19125.0,1
49508.45355159522,58457.982142857145,56
49512.38796849479,41224.0,1
49519.43512618557,44116.8125,16
49528.24477317725,59900.754385964916,57
49534.97994749132,39560.0,1
49540.01477307776,49631.634146341465,41
49547.48997374566,49180.0,2
49555.66641601031,49103.85393258427,89
49557.60738787987,39649.375,16
49571.98496061849,44054.5,2
49574.31328082465,38923.75,4
49579.48997374566,37937.0,1
49588.64661415798,39399.0,1
49592.46992123698,25116.0,1
49595.31328082465,23283.0,1
49598.55499854143,53912.666666666664,27
49608.98796849479,28095.0,1
49611.705691782,46759.5,2
49632.88233561655,43920.76470588235,17
49638.97994749132,42578.0,1
49642.96992123698,37881.0,1
49649.823307078994,41561.0,1
49657.797613233706,44237.59375,32
49659.90546873909,44009.12,25
49667.98796849479,42200.5,2
49687.46992123698,42989.0,1
49692.55950835302,54071.375,8
49701.27084656765,45678.645833333336,48
49711.12103955187,54997.634146341465,41
49728.26936382915,48443.192307692305,26
49728.77023436749,60280.31428571429,35
49744.64661415798,37153.0,1
49775.21108481414,51798.875,48
49777.96992123698,31696.0,1
49779.38796849479,52205.0,1
49782.73496061849,45652.5,2
49784.98796849479,42418.0,1
49789.98496061849,35358.0,1
49808.44666538596,56478.07407407407,27
49830.48997374566,40477.0,1
49835.86748030924,42114.0,1
49837.46992123698,18762.0,1
49844.9519035117,47877.730769230766,26
49845.05401253384,80258.5,42
49861.28539599192,48423.07843137255,51
49863.48997374566,42102.0,1
49866.96992123698,51632.0,1
49881.80777698219,48018.142857142855,42
49882.27525540047,44932.25,40
49882.46992123698,21632.0,1
49886.58796849479,33781.0,1
49890.73496061849,29142.0,2
49910.34553360046,61189.61224489796,49
49916.97994749132,38629.0,2
49945.64661415798,28410.0,3
49953.79465740667,57882.560975609755,41
49955.96992123698,4599.0,1
49977.023451443296,53451.891304347824,46
49982.73496061849,41641.5,2
49982.97994749132,41546.0,1
50007.31328082465,42956.0,1
50008.41741427336,65210.63636363636,11
50025.97994749132,45247.0,1
50039.58796849479,40238.0,1
50055.13824702535,62532.40540540541,37
50059.18796849479,36884.0,2
50064.98496061849,36030.0,2
50070.264335451495,55918.192307692305,26
50071.823307078994,36385.0,1
50074.578313721766,57175.12195121951,41
50108.96992123698,25971.0,1
50111.46992123698,42595.0,1
50125.68045096532,51744.77777777778,9
50135.98997374566,31925.0,1
50144.48496061849,43950.0,1
50153.44291806743,50490.02631578947,38
50158.98496061849,34840.0,2
50164.48496061849,49042.0,2
50166.705691782,40439.5,2
50168.88982567904,52792.558139534885,43
50176.46992123698,17650.666666666668,3
50190.12312007731,64950.625,8
50193.97994749132,48624.0,1
50199.377557223685,52974.97727272727,44
50204.08119479605,47425.16071428572,56
50210.797936513336,58525.903614457835,83
50235.24962401546,45176.31914893617,47
50239.75463030424,51267.0,8
50242.20082747026,43947.23684210526,38
50242.98997374566,25375.5,2
50244.56077690263,50069.46511627907,43
50257.19847861096,52580.13953488372,43
50260.1148682852,62562.509803921566,51
50262.39381289184,62786.9587628866,97
50264.01670365042,56069.48837209302,43
50265.79461471143,51815.983606557376,61
50265.86747079642,57528.38888888889,18
50285.49036220431,62740.290322580644,31
50289.38796849479,47295.0,1
50290.97994749132,14647.0,1
50294.78796849479,44197.5,2
50295.752233440864,73985.53846153847,13
50309.97994749132,32539.75,4
50310.31328082465,24343.0,1
50312.98496061849,41951.0,1
50314.3931138933,40215.92307692308,39
50318.96992123698,12139.0,1
50397.49199919217,45074.70212765958,47
50400.62150646178,44605.232142857145,56
50406.823307078994,38842.0,1
50407.46816005049,52821.763636363634,55
50443.64661415798,41647.0,1
50470.56283463914,42351.0,1
50490.97994749132,33625.0,1
50491.69514674164,37804.769230769234,13
50504.24566760681,49339.4081632653,49
50508.46992123698,30235.0,1
50518.98496061849,44446.0,3
50519.96992123698,29281.0,1
50536.26670709611,51144.70909090909,55
50540.97994749132,56400.0,1
50541.46992123698,15125.0,1
50542.31328082465,53407.0,1
50555.885867320205,56368.94285714286,35
50564.77349606185,36938.666666666664,9
50566.07512472667,52709.16129032258,31
50582.97994749132,50569.0,1
50584.46992123698,35811.0,1
50586.34216895754,83737.81818181818,11
50590.40783202062,52683.26666666667,30
50596.57865953337,44393.5625,48
50612.31477335562,49763.291666666664,24
50619.21969921237,45293.54385964912,57
50627.40298107433,58014.294117647056,34
50633.73496061849,41712.0,1
50658.0910744219,54955.74418604651,43
50675.14416093916,50755.767441860466,43
50686.77140212696,69069.62068965517,29
50708.23496061849,42508.0,1
50713.52253727144,47983.61538461538,39
50715.96992123698,53507.0,1
50723.840522170365,68651.0,11
50723.9576628153,70257.69620253165,79
50741.97994749132,46010.5,2
50752.78217507311,49876.0,56
50763.48496061849,41193.0,1
50764.77749927071,60002.0,74
50765.01672277995,46402.6129032258,31
50785.64661415798,36548.0,1
50806.08512483655,42688.62790697674,43
50818.89849606185,59651.0,3
50825.84147202604,55803.57142857143,14
50826.10430140973,50163.818181818184,44
50826.48496061849,48898.0,2
50849.23496061849,43140.0,2
50895.64661415798,33700.0,1
50898.028267716094,48996.48387096774,31
50902.5411383564,53765.0,8
50908.2017701579,63958.05263157895,19
50911.31328082465,38367.75,4
50929.46992123698,43396.0,1
50933.864830575694,53319.098039215685,51
50938.67821334806,56107.29787234042,47
50958.31328082465,40987.0,1
50960.11426100388,44234.666666666664,33
50979.18796849479,31501.0,1
50991.85165080412,45723.75,32
51007.90999536688,38119.181818181816,11
51008.979598949816,47924.46296296296,54
51021.98496061849,35029.333333333336,3
51035.39849606185,34847.0,9
51037.134263210566,41770.5,2
51054.48496061849,53832.0,1
51054.716332458185,39996.688888888886,45
51055.97994749132,41559.0,1
51056.546161874845,49624.22727272727,44
51060.46992123698,10526.0,1
51070.321760072766,64883.0,6
51079.96992123698,34779.0,1
51089.38796849479,32733.0,3
51096.32236096436,41442.08,25
51097.46992123698,16258.0,1
51101.04973955062,47702.5,10
51115.96992123698,35840.0,1
51117.867070952896,57129.617647058825,34
51145.06880404072,53108.83720930233,43
51146.35487473119,56478.121212121216,33
51148.31328082465,38050.0,1
51183.46992123698,39504.0,1
51186.46992123698,54813.0,1
51197.462405948834,40620.91176470588,34
51243.54868723339,57396.03846153846,26
51269.31328082465,56249.0,1
51301.42978409933,46907.73333333333,30
51301.54116535395,51653.58823529412,17
51307.97994749132,39054.0,1
51319.98496061849,52100.0,1
51340.00839758647,47866.078125,64
51343.48496061849,41706.0,2
51344.18796849479,42021.0,2
51345.22583826623,90388.93617021276,47
51351.08440588968,48103.846153846156,39
51372.50469921237,44095.11111111111,36
51403.90383489714,55845.31707317073,82
51449.06489044823,51530.53333333333,45
51452.96992123698,17344.0,1
51455.97994749132,38582.0,1
51465.07397311124,55612.246913580246,81
51465.98796849479,41065.0,2
51472.96992123698,41076.0,2
51495.41457363018,45433.0625,48
51504.58796849479,32913.0,1
51530.25336508524,77293.43965517242,116
51532.765442040974,51521.8085106383,47
51537.46992123698,20621.0,1
51543.03193463696,51127.86046511628,43
51547.46992123698,22998.0,1
51558.05025216755,51436.8085106383,47
51563.09871209145,60334.556962025315,79
51566.48496061849,40271.0,1
51574.48496061849,42242.0,2
51576.473332412126,57147.54054054054,37
51579.54410573637,50295.48,25
51596.33082676975,67542.75,4
51609.45895257253,47097.619047619046,42
51619.31328082465,37757.0,2
51653.11226914714,44277.333333333336,9
51660.59786756126,54684.1875,32
51663.97994749132,40076.0,1
51685.36399814675,60763.77777777778,18
51712.97994749132,39117.0,1
51719.23496061849,41663.0,1
51733.97994749132,33910.0,3
51734.98264889946,46180.08196721312,61
51755.44729002577,59297.04761904762,21
51760.96992123698,26054.0,1
51775.64661415798,43139.0,1
51791.02164748612,43196.14634146341,41
51795.96992123698,25674.0,1
51795.98796849479,41151.5,2
51819.12017105581,54156.0,32
51825.64661415798,47679.0,1
51861.97994749132,18803.0,1
51863.235283272144,40553.125,32
51893.48496061849,26331.5,2
51907.88380035103,59774.95,20
51912.97994749132,27318.5,2
51920.48496061849,38485.0,1
51930.3618134083,49800.7,10
51939.78796849479,43898.5,2
51944.40437007731,41959.0,6
51949.46992123698,27320.0,1
51949.96435201456,46384.739130434784,46
51960.97994749132,45153.333333333336,3
51963.97994749132,40895.0,1
51979.31328082465,37002.0,1
51989.81573413584,55279.94736842105,38
52001.18796849479,41096.0,1
52023.46992123698,53413.0,1
52041.775516336056,48937.46666666667,45
52043.61055409698,48744.34482758621,29
52049.96992123698,32839.0,1
52060.46992123698,23937.0,1
52063.01197433626,52085.52830188679,53
52068.56251089523,69503.36111111111,72
52083.46992123698,38731.0,1
52083.58796849479,40684.0,1
52085.08101880075,65778.24324324324,37
52113.98496061849,23258.0,1
52123.70584981644,63885.0,9
52125.52409706946,46144.03571428572,28
52140.31328082465,23590.0,1
52142.31328082465,40539.0,3
52143.11059694422,46987.969696969696,33
52150.61814937846,44704.14634146341,41
52154.06539370048,61917.825,40
52182.7541494573,55570.885714285716,35
52196.47057721053,52627.69696969697,33
52198.96992123698,36954.0,1
52221.45728724561,51356.39473684211,38
52228.48496061849,36084.0,2
52228.6032917224,48736.85365853659,41
52235.46992123698,35150.0,2
52247.46992123698,36761.0,1
52255.98707124968,57238.71428571428,21
52270.27771952499,67633.52631578948,19
52284.8469921237,57848.25,8
52288.876232743336,79803.20408163265,49
52303.46992123698,38806.5,2
52324.39148542212,83735.16666666667,48
52353.45278886597,48143.82608695652,23
52382.4197623815,48096.52,50
52384.96992123698,11848.0,1
52386.88987708825,48007.78947368421,38
52397.227443569296,46819.333333333336,39
52565.96992123698,26738.0,2
52567.32771203535,59992.64705882353,17
52567.480480011895,53337.85526315789,76
52580.46992123698,32911.0,1
52587.37424803092,62307.11538461538,26
52610.72421873829,41450.653846153844,26
52640.31328082465,41285.0,1
52642.46992123698,4574.5,2
52665.023656615536,55641.52380952381,21
52708.35022897973,79980.6603773585,53
52709.96992123698,39629.0,1
52727.473332412126,45508.94117647059,34
52739.98496061849,35458.0,2
52740.46992123698,19417.0,2
52768.28825792275,53266.92682926829,41
52775.23496061849,33427.0,1
52800.51410313568,55379.11111111111,36
52804.144874206686,64712.125,8
52810.98251338556,57158.833333333336,48
52827.35652900484,47620.89743589744,39
52836.4149718168,46009.52173913043,46
52852.653069625776,49637.03703703704,27
52852.768346456505,58655.705882352944,102
52857.31328082465,19218.333333333332,3
52893.578703815685,65040.056603773584,53
52897.96992123698,54862.0,1
52897.98496061849,31490.0,2
52926.254081908126,54590.0,40
52953.3656692911,52446.1875,48
52977.406277238064,65239.333333333336,21
52989.64661415798,37830.5,2
53023.77971519485,35378.0,2
53038.96992123698,26885.0,1
53040.96992123698,35174.0,1
53043.96992123698,48379.5,2
53051.65258730867,50401.44736842105,38
53056.48496061849,33941.0,1
53076.64661415798,39976.0,1
53131.46992123698,16361.0,1
53137.46992123698,35077.0,1
53161.46992123698,43308.5,2
53186.73999879751,60781.117647058825,34
53207.27759369896,53261.5,10
53211.93412872254,66534.07142857143,14
53229.65404574374,64724.782608695656,23
53229.96992123698,10090.0,1
53238.48872172844,52580.13043478261,23
53244.67435331327,49922.65454545455,55
53249.38796849479,43132.666666666664,3
53258.02387783318,49917.72093023256,43
53267.99952631869,59068.25806451613,31
53270.82488188923,52660.32258064516,31
53289.836120841566,52176.68421052631,19
53304.38796849479,40487.0,2
53305.64661415798,43239.0,1
53306.48758941249,53006.04651162791,43
53323.96992123698,55899.0,1
53357.331510378,56309.555555555555,9
53359.97994749132,33782.0,1
53379.10351873979,65098.25,24
53383.46992123698,43153.0,1
53410.77170902836,50654.91836734694,49
53412.97994749132,42917.0,1
53441.46992123698,42528.0,1
53475.11813425825,47798.2,30
53479.31328082465,21173.0,1
53485.96992123698,48385.0,1
53489.46992123698,38099.0,1
53501.96992123698,15900.0,1
53506.31328082465,41342.0,2
53518.82027477568,56253.234042553195,47
53544.584152634416,61946.04878048781,41
53600.96992123698,29965.0,1
53606.69901743849,51961.84782608696,46
53609.46992123698,20807.0,1
53626.99231769908,49186.88888888889,36
53645.97994749132,33318.0,1
53650.05507811487,46163.57142857143,28
53690.96992123698,38267.0,2
53709.96992123698,37658.0,1
53711.28879423177,51443.32558139535,43
53712.11367794028,57364.09090909091,44
53713.46992123698,18029.0,2
53743.24151276476,54882.57142857143,21
53746.84277956266,70731.95833333333,72
53752.64661415798,48061.0,2
53753.13183817513,53724.510204081635,49
53785.93603049583,56847.625,32
53787.30237752689,53549.86842105263,38
53787.96992123698,27875.0,1
53817.15203256334,48953.434782608696,23
53830.46992123698,26935.0,1
53874.39070865978,63594.333333333336,48
53888.609851782894,48484.26315789474,38
53891.97134709389,55233.38461538462,13
53927.7411383564,41606.78571428572,14
53929.85753479845,59824.69565217391,46
53945.537593939705,43007.97727272727,44
53945.96992123698,39882.0,1
53951.46992123698,42523.5,2
53978.58626561649,44769.375,24
54018.2521820974,48321.717948717946,39
54025.96992123698,34846.0,1
54034.9236978694,51288.153846153844,13
54062.93199649943,61363.0,15
54108.94184880042,43664.142857142855,42
54122.73496061849,41559.0,1
54136.70107682362,69627.66666666667,9
54153.31328082465,42574.0,1
54155.925122665074,55223.91891891892,37
54157.80077261035,51975.80952380953,42
54180.35630472913,54223.28571428572,35
54186.62041939446,48456.0,22
54188.18197834622,76562.06451612903,62
54193.44849606186,38730.38461538462,13
54217.33170059117,58397.627118644064,59
54226.46992123698,27401.0,2
54232.96992123698,40398.0,1
54234.913900517975,43053.40740740741,27
54239.346954238754,53170.72222222222,18
54240.73879684948,70886.96153846153,52
54241.62729812025,55478.52380952381,21
54252.818608923255,52892.333333333336,15
54254.46992123698,33104.5,2
54256.89070865978,49086.28571428572,7
54270.46992123698,17699.0,1
54278.36415187489,57845.984375,64
54279.88661163285,56178.41463414634,41
54288.342358665584,51604.91111111111,45
54299.96992123698,39900.0,1
54306.27090431739,35345.0,2
54319.82706760753,64294.22222222222,27
54353.32920365042,54496.262295081964,61
54374.96992123698,28956.0,1
54379.69179352542,62486.833333333336,30
54385.73496061849,39837.0,1
54390.11788963069,121086.0,6
54404.96992123698,45564.0,1
54406.02493571186,90769.11538461539,52
54412.46992123698,33046.0,1
54414.76181708024,83028.75,56
54461.25601367428,59558.34210526316,76
54474.96992123698,36099.0,1
54477.96992123698,9957.0,1
54480.01577107702,41718.72,25
54502.96992123698,12666.0,1
54504.48496061849,33350.0,3
54507.46992123698,41459.0,1
54513.46992123698,24011.0,1
54550.63699400245,53686.02272727273,44
54601.46992123698,38571.0,1
54610.46992123698,39279.0,1
54614.92896008531,36682.444444444445,9
54617.631507947866,60583.53125,32
54624.44513300641,49780.916666666664,24
54649.93512618557,61067.38461538462,13
54650.777473951886,53066.769230769234,39
54651.742426419776,56330.92156862745,51
54657.96992123698,25969.0,1
54663.80341079205,52313.444444444445,9
54667.96992123698,31739.0,2
54675.88445929837,59394.875,32
54681.49841690721,47420.25,4
54685.46992123698,16634.0,1
54698.46992123698,42835.5,2
54702.25851657375,58810.692307692305,26
54710.03425949977,57149.76470588235,34
54725.916109652535,60761.28571428572,35
54729.96992123698,40139.0,2
54751.64205965136,67229.5076923077,65
54758.73496061849,54111.0,2
54758.74042244695,52938.666666666664,48
54769.1287040291,59299.318181818184,22
54777.46992123698,41644.0,1
54802.23425949977,52823.357142857145,28
54821.31328082465,40438.5,2
54834.29194929846,47171.04761904762,21
54859.46992123698,39145.0,1
54870.96992123698,41440.0,1
54903.97994749132,46669.0,2
54929.46992123698,34143.0,2
54933.96992123698,16984.0,2
54941.90437007731,71078.3,20
54951.10825972807,53732.148148148146,27
54958.66815131779,58805.75,48
54965.58389390776,45132.86538461538,52
54967.91358776303,55059.208333333336,48
54979.825136169486,59839.34482758621,29
54984.964746468766,81950.78021978022,91
54988.90635647609,49787.833333333336,6
54988.96992123698,52736.0,1
55006.64661415798,38995.333333333336,3
55022.54726096711,42256.2,40
55035.46992123698,42564.0,1
55039.45646614158,97098.62857142858,105
55046.549792703554,59636.0,11
55047.07773776064,60385.95,20
55052.97994749132,23684.0,1
55055.46992123698,22383.0,1
55065.46992123698,17091.0,1
55069.36970978497,39652.2,5
55069.98855468041,60052.03448275862,58
55096.66855063775,58245.13513513513,37
55100.64661415798,39732.0,1
55134.062529651565,46387.36842105263,19
55136.96992123698,30540.0,2
55142.71213723121,76898.8,10
55145.21477575973,48028.6,5
55151.31328082465,42569.0,1
55151.46992123698,18924.0,1
55158.31328082465,29252.0,1
55160.96992123698,47004.0,1
55172.51146149358,45850.380952380954,21
55187.30730668252,58604.04255319149,47
55189.03425949977,59071.5625,32
55189.91938174367,59093.73170731707,41
55195.94222964918,56779.43037974684,79
55209.66636284078,61602.55,40
55228.96992123698,28865.5,2
55245.18473957388,52530.7,30
55248.86673308647,52993.78,50
55261.46992123698,27905.0,1
55266.75127411056,63891.45283018868,53
55288.638331874754,58565.63333333333,30
55299.96992123698,9992.0,1
55308.766464981,61164.8,55
55323.63948314037,50401.36363636364,11
55327.18225130245,56417.05,20
55346.71687007731,73805.30769230769,13
55355.47564532496,60407.833333333336,12
55359.97994749132,36767.0,1
55380.46992123698,40421.0,1
55383.95270880817,64018.57746478873,71
55389.96992123698,39694.0,1
55399.94337401546,58947.205882352944,34
55414.98099281039,47816.74193548387,31
55438.05764397008,58437.333333333336,9
55438.46992123698,25520.0,1
55447.054720034364,47160.0,15
55449.46992123698,14042.0,1
55479.87354206672,54036.454545454544,22
55482.46992123698,40234.0,1
55488.538607325856,50004.607142857145,28
55489.79367531231,55827.77142857143,35
55497.999590765125,56739.45714285714,35
55516.64661415798,42549.0,1
55524.556740522654,46354.42857142857,7
55533.31328082465,30187.0,1
55538.96992123698,42139.0,1
55545.64661415798,29266.0,2
55546.34997154755,49239.20909090909,110
55551.70051743472,54138.47619047619,21
55566.713624642565,86695.69565217392,23
55568.46992123698,26174.0,1
55584.305287954325,47982.27272727273,22
55596.61343831997,56449.09302325582,43
55607.83676911207,68556.75,4
55621.60129483772,50690.8,35
55623.61557956365,54402.47619047619,21
55624.96992123698,27884.0,1
55626.03577238388,53010.87301587302,63
55640.32309637288,55305.4,20
55643.46992123698,127678.0,2
55649.80480417191,48264.76315789474,38
55655.46992123698,20188.333333333332,3
55676.96992123698,44154.0,1
55683.46992123698,46090.0,1
55696.46992123698,15962.0,1
55700.56953123807,59257.882352941175,51
55725.340729786265,52806.9375,16
55729.96992123698,41757.0,1
55736.7414277059,52801.868131868134,91
55744.34364857008,54762.625,72
55748.06996435956,54747.875,72
55752.46992123698,43225.0,1
55754.616120010665,61458.47142857143,70
55762.96992123698,52394.0,1
55770.12733958763,55688.34090909091,44
55774.09799474913,41422.0,13
55776.46992123698,42329.0,1
55796.31328082465,42668.0,1
55824.96992123698,42232.0,1
55834.23608001672,56624.54347826087,46
55838.02177661092,67139.85915492958,71
55855.48302552952,40351.142857142855,7
55869.191099724754,51134.895833333336,48
55880.66174803092,53912.22222222222,27
55881.16416010308,41833.75,4
55901.82781167955,57879.67391304348,46
55922.68784861545,64965.63333333333,30
55924.46992123698,37562.0,1
55931.967874014364,46869.22222222222,9
55934.96992123698,48614.5,2
55942.46992123698,40750.0,1
55946.31328082465,33735.5,2
55946.32174390922,54790.454545454544,33
55957.96992123698,30902.0,1
55978.37408789396,76557.70149253731,67
55993.46992123698,53914.0,1
56001.02854958314,75049.2,50
56001.27204366448,52524.78947368421,19
56017.38086217607,54829.558139534885,43
56021.62855588904,68811.95774647887,71
56027.29234830806,45331.25,8
56034.21047511887,65235.98181818182,55
56037.06098570956,51518.92,25
56042.87431639175,49733.444444444445,18
56061.96992123698,11726.0,1
56066.31328082465,27126.0,1
56071.92818079529,55827.975,40
56077.46992123698,43042.0,1
56079.31328082465,41819.0,1
56080.62695554332,55733.78787878788,33
56087.38307288395,63185.57142857143,7
56094.53249896364,60937.805555555555,36
56096.64661415798,39733.0,1
56102.96992123698,19471.0,1
56108.402982555104,54499.01960784314,51
56134.45819430432,49004.3125,32
56136.51777583301,65310.0,17
56154.96992123698,30054.0,1
56165.46992123698,55749.0,1
56177.30537855669,44687.444444444445,9
56181.46992123698,42834.0,1
56191.65706932864,47351.125,8
56209.10205650697,53667.47826086957,23
56214.75187966869,50872.5,66
56214.95261639244,53577.545454545456,33
56217.82594911135,56122.13636363636,22
56222.70292165513,58732.686274509804,51
56229.96992123698,43003.0,2
56236.96992123698,37446.0,1
56259.71350444771,51755.21428571428,14
56272.96992123698,42184.0,1
56284.10058757342,71446.13513513513,74
56286.32181687995,54860.92307692308,26
56314.53049285478,54650.14634146341,41
56321.46992123698,37869.0,2
56355.1393287289,58901.510204081635,49
56356.71378018885,54663.57142857143,28
56358.22586456632,51631.391304347824,23
56358.46992123698,32538.0,1
56412.00502589558,53022.8,45
56436.46992123698,19785.0,1
56452.08981911024,57828.645833333336,48
56453.89799474913,60890.6,5
56471.70021306136,62200.619047619046,42
56512.00810209029,50889.48484848485,33
56516.894209144506,51194.857142857145,35
56532.44221638792,35236.27272727273,11
56546.23674803092,49482.77777777778,18
56553.61979947491,50244.929824561405,57
56577.52741396038,49482.38888888889,18
56589.63937790357,53635.19047619047,42
56627.255464200425,52378.12903225807,31
56632.95802001288,54828.0,46
56645.776999283975,56921.36,50
56651.46992123698,14230.0,1
56696.81088830546,62460.625,96
56737.46992123698,42033.0,1
56786.02409706946,46340.47222222222,36
56795.46174803093,66994.47619047618,21
56800.87099323084,58614.22222222222,45
56822.00610287321,52940.175,40
56826.239012975166,49353.724137931036,29
56831.09663184936,62488.357142857145,42
56841.41457363018,57188.95,40
56849.0728425915,59650.885714285716,35
56874.18341897992,41568.77272727273,22
56902.38570106348,60787.95714285714,70
56928.46776511954,56779.8,40
56980.92867117233,59531.77419354839,31
56991.60666357793,49633.88888888889,9
57000.698276758245,55655.62295081967,61
57021.96776511954,81574.22857142857,70
57030.74832895761,48427.692307692305,13
57087.88078740097,59938.59090909091,22
57097.08127129522,38570.12903225807,31
57107.45399856794,50252.52,25
57128.19151873979,60174.0,19
57133.46992123698,15096.0,1
57153.53144417615,57279.72093023256,43
57160.4274435693,55934.729166666664,48
57178.65249927071,61511.09756097561,82
57180.85129483772,50466.7037037037,27
57189.97547431517,46500.77272727273,22
57209.963332191845,48654.818181818184,33
57237.808534028496,55928.83870967742,31
57248.58423595317,58807.57692307692,26
57258.40729783163,54688.38983050847,59
57277.46992123698,16412.0,1
57289.06599824971,47290.882352941175,17
57298.38168450828,55492.64,50
57319.3740098528,59699.666666666664,51
57330.43755713352,41514.875,8
57333.63948314037,56242.142857142855,7
57353.96992123698,30844.0,2
57366.96992123698,14971.0,1
57417.83759369896,71617.25,4
57433.17486273613,58636.375,24
57440.10382471716,48805.65217391304,23
57442.46992123698,39489.0,1
57468.69914060678,82881.38095238095,21
57468.91547285512,57783.07692307692,39
57490.74739363424,49818.541666666664,24
57522.41895127718,88255.05128205128,78
57530.06902668384,74544.02127659574,47
57543.17218038612,48335.36,25
57584.693660341385,57274.67391304348,46
57589.86034645629,48056.86956521739,23
57650.49054449984,64185.333333333336,39
57662.31408705958,53511.10344827586,29
57702.18905284969,43687.80701754386,57
57705.46992123698,42046.0,1
57718.68103587018,61687.882352941175,34
57727.836120841566,67089.84905660378,53
57765.54670495573,55009.69565217391,46
57769.36159412561,66296.84782608696,46
57781.73030648057,60968.846153846156,39
57799.96992123698,22518.0,1
57829.4367220272,59419.32142857143,84
57850.2414277059,57761.82142857143,56
57881.95818051631,72676.78260869565,23
57885.96992123698,33762.5,2
57909.57593131341,56204.596153846156,52
57975.72544977194,76966.33333333333,6
57985.97994749132,55562.0,1
58009.00417707766,64480.66129032258,62
58044.27299010661,48194.96666666667,30
58083.85879684948,95741.16666666667,6
58162.46992123698,41001.0,1
58186.731996499424,48991.6,15
58202.60456692885,61588.97619047619,42
58205.9415473708,66491.55263157895,38
58292.00522134708,54695.36734693877,49
58294.4093429711,62556.46666666667,30
58350.96992123698,22490.0,1
58369.19210864655,49258.882352941175,34
58373.97994749132,54398.0,1
58377.51617800533,42464.555555555555,18
58430.62740157311,72144.0,2
58477.52672584067,60859.142857142855,42
58481.2359990453,52964.41176470588,51
58484.60683593099,54771.97619047619,42
58512.747493436415,66743.3,10
58517.21857894955,66329.78333333334,60
