College_Code,Branch,Category,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal
E059,EC-Electronics & Comm-unication Engineering,GM,1,1,1,69969,69969,69969.0,0,SingleRound
E059,EC-Electronics & Communication Engineering,GM,3,3,1,92231,92231,92231.0,0,SingleRound
E059,EE-Electrical & Electronics Engineering,GM,1,1,1,102078,102078,102078.0,0,SingleRound
E059,ET-Electronics & Telecommu- nication Engineering,GM,1,1,1,92231,92231,92231.0,0,SingleRound
E059,IS-Information Science & Engineering,GM,1,4,3,59957,96532,82913.0,36575,Deteriorated
E059,RI-Robotics & Artificial Intelligence,GM,1,3,2,84613,94431,89522.0,9818,Deteriorated
E060,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,13282,51784,28714.0,38502,Deteriorated
E060,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,2,2,36582,48989,42786.0,12407,Deteriorated
E060,CS-Computer Science & Engineering,GM,1,4,3,11017,41133,24260.0,30116,Deteriorated
E060,CS-Computer Science & Engineering,KKR,1,2,2,33299,49814,41556.0,16515,Deteriorated
E060,CV-Civil Engineering,GM,1,4,3,40173,83560,64029.0,43387,Deteriorated
E060,EC-Electronics & Comm- unication Engineering,GM,4,4,1,94327,94327,94327.0,0,SingleRound
E060,EC-Electronics & Comm-unication Engineering,GM,1,1,1,19863,19863,19863.0,0,SingleRound
E060,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,64123,64123,64123.0,0,SingleRound
E060,EC-Electronics & Communication Engineering,GM,3,3,1,33724,33724,33724.0,0,SingleRound
E060,EC-Electronics & Communication Engineering,KKR,2,2,1,72382,72382,72382.0,0,SingleRound
E060,EI-Electronics & Instrument- ation Engineering,GM,4,4,1,47943,47943,47943.0,0,SingleRound
E060,EI-Electronics & Instrument-ation Engineering,GM,1,1,1,25661,25661,25661.0,0,SingleRound
E060,EI-Electronics & Instrumentation Engineering,GM,3,3,1,43916,43916,43916.0,0,SingleRound
E060,IS-Information Science & Engineering,GM,1,4,3,15298,100258,46804.0,84960,Deteriorated
E060,IS-Information Science & Engineering,KKR,1,2,2,40571,57402,48986.0,16831,Deteriorated
E060,ME-Mechanical Engineering,GM,1,3,2,34840,64561,49700.0,29721,Deteriorated
E061,BT- Biotechnology,GM,3,3,1,98970,98970,98970.0,0,SingleRound
E061,BT-Bio- technology,GM,4,4,1,40277,40277,40277.0,0,SingleRound
E061,BT-Bio-technology,GM,1,1,1,42968,42968,42968.0,0,SingleRound
E061,CV-Civil Engineering,GM,1,3,2,39022,102358,70690.0,63336,Deteriorated
E061,CV-Civil Engineering,KKR,1,1,1,86880,86880,86880.0,0,SingleRound
E061,ME- Mechanical Engineering,GM,4,4,1,77186,77186,77186.0,0,SingleRound
E061,ME-Mechanical Engineering,GM,1,3,2,23770,48452,36111.0,24682,Deteriorated
E062,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,26615,100543,74512.0,73928,Deteriorated
E062,CS-Computer Science & Engineering,GM,1,3,2,36164,100802,68483.0,64638,Deteriorated
E062,CS-Computer Science & Engineering,KKR,1,1,1,77674,77674,77674.0,0,SingleRound
E062,CV-Civil Engineering,GM,1,1,1,99605,99605,99605.0,0,SingleRound
E062,EC-Electronics & Comm-unication Engineering,GM,1,1,1,57774,57774,57774.0,0,SingleRound
E062,EC-Electronics & Communication Engineering,GM,3,3,1,92034,92034,92034.0,0,SingleRound
E062,EE-Electrical & Electronics Engineering,GM,1,1,1,97765,97765,97765.0,0,SingleRound
E062,ME-Mechanical Engineering,GM,1,1,1,93496,93496,93496.0,0,SingleRound
E063,CS-Computer Science & Engineering,GM,1,1,1,89441,89441,89441.0,0,SingleRound
E064,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,40813,93467,67140.0,52654,Deteriorated
E064,CS-Computer Science & Engineering,GM,1,3,2,47400,101323,74362.0,53923,Deteriorated
E064,CV-Civil Engineering,GM,1,3,2,42421,48024,45222.0,5603,Improved
E064,EC-Electronics & Comm-unication Engineering,GM,1,1,1,74464,74464,74464.0,0,SingleRound
E064,EC-Electronics & Communication Engineering,GM,3,3,1,98307,98307,98307.0,0,SingleRound
E065,BM-Bio-Medical Engineering,GM,1,3,2,61057,80273,70665.0,19216,Deteriorated
E065,CA-Computer Science & Engineering (Artificial Intelligence),GM,1,4,3,27640,95657,61106.0,68017,Deteriorated
E065,CA-Computer Science & Engineering (Artificial Intelligence),KKR,1,1,1,64572,64572,64572.0,0,SingleRound
E065,CH-Chemical Engineering,GM,1,1,1,101712,101712,101712.0,0,SingleRound
E065,CS-Computer Science & Engineering,GM,1,4,3,27414,96627,59201.0,69213,Deteriorated
E065,CS-Computer Science & Engineering,KKR,1,2,2,60945,70346,65646.0,9401,Improved
E065,CV-Civil Engineering,GM,1,1,1,89910,89910,89910.0,0,SingleRound
E065,EC-Electronics & Comm- unication Engineering,GM,4,4,1,98634,98634,98634.0,0,SingleRound
E065,EC-Electronics & Comm-unication Engineering,GM,1,1,1,35962,35962,35962.0,0,SingleRound
E065,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,95557,95557,95557.0,0,SingleRound
E065,EC-Electronics & Communication Engineering,GM,3,3,1,72832,72832,72832.0,0,SingleRound
E065,EE-Electrical & Electronics Engineering,GM,1,3,2,52279,59941,56110.0,7662,Deteriorated
E065,ME-Mechanical Engineering,GM,1,3,2,80900,91302,86101.0,10402,Improved
E066,AD-Artificial Intelligence & Data Science,GM,1,4,3,34015,82886,64048.0,48871,Deteriorated
E066,AD-Artificial Intelligence & Data Science,KKR,1,1,1,100711,100711,100711.0,0,SingleRound
E066,CS-Computer Science & Engineering,GM,1,3,2,31524,90921,61222.0,59397,Deteriorated
E066,CS-Computer Science & Engineering,KKR,1,1,1,87632,87632,87632.0,0,SingleRound
E066,EC-Electronics & Comm-unication Engineering,GM,1,1,1,65620,65620,65620.0,0,SingleRound
E066,EC-Electronics & Communication Engineering,GM,3,3,1,73016,73016,73016.0,0,SingleRound
E066,ME-Mechanical Engineering,GM,1,1,1,70046,70046,70046.0,0,SingleRound
E067,AD-Artificial Intelligence & Data Science,GM,1,3,2,69921,77605,73763.0,7684,Deteriorated
E067,CB-Computer Science & Business Systems,GM,1,1,1,84162,84162,84162.0,0,SingleRound
E067,CS-Computer Science & Engineering,GM,1,4,3,55932,93988,70198.0,38056,Deteriorated
E067,CS-Computer Science & Engineering,KKR,1,1,1,96437,96437,96437.0,0,SingleRound
E067,EC-Electronics & Comm-unication Engineering,GM,1,1,1,93539,93539,93539.0,0,SingleRound
E068,AI-Artificial Intelligence & Machine Learning,GM,1,3,2,43369,98020,70694.0,54651,Deteriorated
E068,AI-Artificial Intelligence & Machine Learning,KKR,1,1,1,96567,96567,96567.0,0,SingleRound
E068,CG-Computer Science & Design,GM,1,3,2,43850,55691,49770.0,11841,Improved
E068,CG-Computer Science & Design,KKR,1,1,1,62475,62475,62475.0,0,SingleRound
E068,CM-Computer & Comm-unication Engineering,GM,1,1,1,63000,63000,63000.0,0,SingleRound
E068,CM-Computer & Communication Engineering,GM,3,3,1,97286,97286,97286.0,0,SingleRound
E068,CS-Computer Science & Engineering,GM,1,4,3,38487,90354,72887.0,51867,Deteriorated
E068,CS-Computer Science & Engineering,KKR,1,2,2,75517,83820,79668.0,8303,Improved
E068,EC-Electronics & Comm-unication Engineering,GM,1,1,1,66314,66314,66314.0,0,SingleRound
E068,EC-Electronics & Communication Engineering,GM,3,3,1,96066,96066,96066.0,0,SingleRound
E068,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,1,4,3,49472,91244,69889.0,41772,Deteriorated
E068,ME-Mechanical Engineering,GM,1,1,1,89340,89340,89340.0,0,SingleRound
E069,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,1,1,87292,87292,87292.0,0,SingleRound
E069,CS-Computer Science & Engineering,GM,1,1,1,77769,77769,77769.0,0,SingleRound
E070,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,70996,70996,70996.0,0,SingleRound
E070,CS-Computer Science & Engineering,GM,1,1,1,99597,99597,99597.0,0,SingleRound
E070,ME-Mechanical Engineering,GM,1,1,1,76260,76260,76260.0,0,SingleRound
E071,AE-Aeronautical Engineering,GM,1,1,1,71389,71389,71389.0,0,SingleRound
E071,CS-Computer Science & Engineering,GM,1,3,2,20667,50421,35544.0,29754,Improved
E072,CS-Computer Science & Engineering,GM,1,4,3,26749,89979,57432.0,63230,Deteriorated
E072,CS-Computer Science & Engineering,KKR,1,2,2,65749,95095,80422.0,29346,Deteriorated
E072,CV-Civil Engineering,GM,1,1,1,94713,94713,94713.0,0,SingleRound
E072,EC-Electronics & Comm- unication Engineering,GM,4,4,1,93787,93787,93787.0,0,SingleRound
E072,EC-Electronics & Comm-unication Engineering,GM,1,1,1,43281,43281,43281.0,0,SingleRound
E072,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,88095,88095,88095.0,0,SingleRound
E072,EC-Electronics & Communication Engineering,GM,3,3,1,85396,85396,85396.0,0,SingleRound
E072,EE-Electrical & Electronics Engineering,GM,1,4,3,55145,99769,78049.0,44624,Deteriorated
E072,ME-Mechanical Engineering,GM,1,1,1,80792,80792,80792.0,0,SingleRound
E073,AE- Aeronautical Engineering,GM,4,4,1,74541,74541,74541.0,0,SingleRound
E073,AE-Aeronautical Engineering,GM,1,3,2,40714,61104,50909.0,20390,Deteriorated
E073,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,26008,51162,39571.0,25154,Deteriorated
E073,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,2,2,46710,64572,55641.0,17862,Deteriorated
E073,CS-Computer Science & Engineering,GM,1,4,3,22170,41505,32758.0,19335,Deteriorated
E073,CS-Computer Science & Engineering,KKR,1,2,2,45451,47299,46375.0,1848,Deteriorated
E073,CV-Civil Engineering,GM,1,1,1,72197,72197,72197.0,0,SingleRound
E073,EC-Electronics & Comm- unication Engineering,GM,4,4,1,100279,100279,100279.0,0,SingleRound
E073,EC-Electronics & Comm-unication Engineering,GM,1,1,1,33742,33742,33742.0,0,SingleRound
E073,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,78407,78407,78407.0,0,SingleRound
E073,EC-Electronics & Communication Engineering,GM,3,3,1,59569,59569,59569.0,0,SingleRound
E073,EC-Electronics & Communication Engineering,KKR,2,2,1,95557,95557,95557.0,0,SingleRound
E073,EE-Electrical & Electronics Engineering,GM,1,3,2,35532,74000,54766.0,38468,Deteriorated
E073,EE-Electrical & Electronics Engineering,KKR,1,1,1,95593,95593,95593.0,0,SingleRound
E073,IS-Information Science & Engineering,GM,1,4,3,30083,67705,50644.0,37622,Deteriorated
E073,IS-Information Science & Engineering,KKR,1,2,2,49043,72438,60740.0,23395,Deteriorated
E073,ME-Mechanical Engineering,GM,1,3,2,44831,92599,68715.0,47768,Deteriorated
E074,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,73565,94782,84174.0,21217,Deteriorated
E074,CS-Computer Science & Engineering,GM,1,4,3,67929,96723,86343.0,28794,Deteriorated
E074,EC-Electronics & Comm-unication Engineering,GM,1,1,1,96723,96723,96723.0,0,SingleRound
E074,EC-Electronics & Communication Engineering,GM,3,3,1,94759,94759,94759.0,0,SingleRound
E075,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,88258,88258,88258.0,0,SingleRound
E075,CD-Computer Science & Engineering (Data Science),GM,1,1,1,94211,94211,94211.0,0,SingleRound
E075,CS-Computer Science & Engineering,GM,1,3,2,68529,92075,80302.0,23546,Improved
E075,IS-Information Science & Engineering,GM,1,1,1,93652,93652,93652.0,0,SingleRound
E075,ME-Mechanical Engineering,GM,1,1,1,40111,40111,40111.0,0,SingleRound
E076,AI-Artificial Intelligence & Machine Learning,GM,1,3,2,79088,91193,85140.0,12105,Deteriorated
E076,CS-Computer Science & Engineering,GM,1,3,2,76504,82217,79360.0,5713,Deteriorated
E076,CV-Civil Engineering,GM,1,1,1,97516,97516,97516.0,0,SingleRound
E076,EC-Electronics & Comm-unication Engineering,GM,1,1,1,97675,97675,97675.0,0,SingleRound
E076,IS-Information Science & Engineering,GM,1,1,1,101467,101467,101467.0,0,SingleRound
E077,AD-Artificial Intelligence & Data Science,GM,1,4,3,1660,3864,2745.0,2204,Deteriorated
E077,AD-Artificial Intelligence & Data Science,KKR,1,2,2,8035,9524,8780.0,1489,Deteriorated
E077,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,1756,3721,2698.0,1965,Deteriorated
E077,AI-Artificial Intelligence & Machine Learning,KKR,1,2,2,6417,7073,6745.0,656,Deteriorated
E077,AS-Aerospace Engineering,GM,1,4,3,5466,18962,12125.0,13496,Deteriorated
E077,AS-Aerospace Engineering,KKR,1,2,2,45274,76076,60675.0,30802,Deteriorated
E077,BT- Biotechnology,GM,3,3,1,25829,25829,25829.0,0,SingleRound
E077,BT- Biotechnology,KKR,2,2,1,73147,73147,73147.0,0,SingleRound
E077,BT-Bio- technology,GM,4,4,1,37954,37954,37954.0,0,SingleRound
E077,BT-Bio-technology,GM,1,1,1,16081,16081,16081.0,0,SingleRound
E077,BT-Bio-technology,KKR,1,1,1,54567,54567,54567.0,0,SingleRound
E077,CH-Chemical Engineering,GM,1,4,3,13421,70242,35916.0,56821,Deteriorated
E077,CH-Chemical Engineering,KKR,1,1,1,73000,73000,73000.0,0,SingleRound
E077,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,1227,2175,1758.0,948,Deteriorated
E077,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,2,2,6492,7815,7154.0,1323,Deteriorated
E077,CS-Computer Science & Engineering,GM,1,4,3,761,1585,1174.0,824,Deteriorated
E077,CS-Computer Science & Engineering,KKR,1,2,2,3181,3723,3452.0,542,Deteriorated
E077,CV-Civil Engineering,GM,1,4,3,16724,82286,42676.0,65562,Deteriorated
E077,CV-Civil Engineering,KKR,1,2,2,52437,89944,71190.0,37507,Deteriorated
E077,CY-Computer Science & Engineering (Cyber Security),GM,1,4,3,1611,2990,2362.0,1379,Deteriorated
E077,CY-Computer Science & Engineering (Cyber Security),KKR,1,2,2,7815,12778,10296.0,4963,Deteriorated
E077,EC-Electronics & Comm- unication Engineering,GM,4,4,1,5898,5898,5898.0,0,SingleRound
E077,EC-Electronics & Comm-unication Engineering,GM,1,1,1,2263,2263,2263.0,0,SingleRound
E077,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,8977,8977,8977.0,0,SingleRound
E077,EC-Electronics & Communication Engineering,GM,3,3,1,3445,3445,3445.0,0,SingleRound
E077,EC-Electronics & Communication Engineering,KKR,2,2,1,10929,10929,10929.0,0,SingleRound
E077,EE-Electrical & Electronics Engineering,GM,1,4,3,2993,9786,5927.0,6793,Deteriorated
E077,EE-Electrical & Electronics Engineering,KKR,1,2,2,26000,26576,26288.0,576,Deteriorated
E077,EI-Electronics & Instrument- ation Engineering,GM,4,4,1,11455,11455,11455.0,0,SingleRound
E077,EI-Electronics & Instrument-ation Engineering,GM,1,1,1,3301,3301,3301.0,0,SingleRound
E077,EI-Electronics & Instrument-ation Engineering,KKR,1,1,1,20465,20465,20465.0,0,SingleRound
E077,EI-Electronics & Instrumentation Engineering,GM,3,3,1,5404,5404,5404.0,0,SingleRound
E077,EI-Electronics & Instrumentation Engineering,KKR,2,2,1,21114,21114,21114.0,0,SingleRound
E077,ET-Electronics & Tele- communication Engineering,KKR,2,2,1,11119,11119,11119.0,0,SingleRound
E077,ET-Electronics & Telecomm- unication Engineering,GM,4,4,1,9240,9240,9240.0,0,SingleRound
E077,ET-Electronics & Telecommu- nication Engineering,GM,1,1,1,3060,3060,3060.0,0,SingleRound
E077,ET-Electronics & Telecommu- nication Engineering,KKR,1,1,1,11470,11470,11470.0,0,SingleRound
E077,ET-Electronics & Telecommunicati on Engineering,GM,3,3,1,4376,4376,4376.0,0,SingleRound
E077,IM-Industrial Engineering & Management,GM,1,4,3,14407,93650,44389.0,79243,Deteriorated
E077,IM-Industrial Engineering & Management,KKR,1,2,2,50005,88553,69279.0,38548,Deteriorated
E077,IS-Information Science & Engineering,GM,1,4,3,1720,3115,2475.0,1395,Deteriorated
E077,IS-Information Science & Engineering,KKR,1,2,2,5887,7776,6832.0,1889,Deteriorated
E077,MD-Medical Electronics Engineering,GM,1,4,3,19386,92776,47093.0,73390,Deteriorated
E077,MD-Medical Electronics Engineering,KKR,1,1,1,96667,96667,96667.0,0,SingleRound
E077,ME- Mechanical Engineering,GM,4,4,1,28132,28132,28132.0,0,SingleRound
E077,ME-Mechanical Engineering,GM,1,3,2,8437,13807,11122.0,5370,Deteriorated
E077,ME-Mechanical Engineering,KKR,1,2,2,32560,68711,50636.0,36151,Deteriorated
E078,CA-Computer Science & Engineering (Artificial Intelligence),GM,1,4,3,53376,99162,80220.0,45786,Deteriorated
E078,CA-Computer Science & Engineering (Artificial Intelligence),KKR,1,1,1,54045,54045,54045.0,0,SingleRound
E078,CB-Computer Science & Business Systems,GM,1,3,2,83249,98395,90822.0,15146,Deteriorated
E078,CD-Computer Science & Engineering (Data Science),GM,1,3,2,67050,99162,83106.0,32112,Deteriorated
E078,CE-Computer Engineering,GM,1,4,3,83748,85262,84253.0,1514,Improved
E078,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,60532,84628,74714.0,24096,Deteriorated
E078,CO-Computer Science & Engineering (IOT),GM,1,3,2,75379,99811,87595.0,24432,Deteriorated
E078,CS-Computer Science & Engineering,GM,1,4,3,54581,91204,76990.0,36623,Deteriorated
E078,CV-Civil Engineering,GM,1,1,1,91758,91758,91758.0,0,SingleRound
E078,EC-Electronics & Comm-unication Engineering,GM,1,1,1,87652,87652,87652.0,0,SingleRound
E078,EC-Electronics & Communication Engineering,GM,3,3,1,99974,99974,99974.0,0,SingleRound
E078,IS-Information Science & Engineering,GM,1,4,3,71109,98310,89243.0,27201,Deteriorated
E078,ME-Mechanical Engineering,GM,1,1,1,77387,77387,77387.0,0,SingleRound
E079,CB-Computer Science & Business Systems,GM,1,4,2,42239,97419,69829.0,55180,Improved
E079,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,31460,54392,42926.0,22932,Improved
E079,CS-Computer Science & Engineering,GM,1,4,3,51370,77630,65096.0,26260,Deteriorated
E079,CS-Computer Science & Engineering,KKR,1,1,1,55245,55245,55245.0,0,SingleRound
E079,CV-Civil Engineering,GM,1,1,1,94432,94432,94432.0,0,SingleRound
E079,EC-Electronics & Comm-unication Engineering,GM,1,1,1,63060,63060,63060.0,0,SingleRound
E079,EC-Electronics & Communication Engineering,GM,3,3,1,76518,76518,76518.0,0,SingleRound
E079,EE-Electrical & Electronics Engineering,GM,1,1,1,96702,96702,96702.0,0,SingleRound
E079,IS-Information Science & Engineering,GM,1,3,2,74208,98268,86238.0,24060,Improved
E080,AE-Aeronautical Engineering,GM,1,1,1,101405,101405,101405.0,0,SingleRound
E080,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,63646,63646,63646.0,0,SingleRound
E080,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,49541,69117,57743.0,19576,Deteriorated
E080,CS-Computer Science & Engineering,GM,1,3,2,64527,87559,76043.0,23032,Improved
E080,EC-Electronics & Comm-unication Engineering,GM,1,1,1,99672,99672,99672.0,0,SingleRound
E080,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,1,1,1,95789,95789,95789.0,0,SingleRound
E080,IS-Information Science & Engineering,GM,1,3,2,51461,96035,73748.0,44574,Improved
E080,ME-Mechanical Engineering,GM,1,1,1,83564,83564,83564.0,0,SingleRound
E080,MT-Mecha-tronics Engineering,GM,1,1,1,99830,99830,99830.0,0,SingleRound
E080,RI-Robotics & Artificial Intelligence,GM,1,1,1,87636,87636,87636.0,0,SingleRound
E081,CD-Computer Science & Engineering (Data Science),GM,1,1,1,75511,75511,75511.0,0,SingleRound
E081,CS-Computer Science & Engineering,GM,1,1,1,98285,98285,98285.0,0,SingleRound
E082,AD-Artificial Intelligence & Data Science,GM,1,3,2,70280,91965,81122.0,21685,Deteriorated
E082,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,72058,98849,82778.0,26791,Deteriorated
E082,CS-Computer Science & Engineering,GM,1,4,3,63089,93542,83391.0,30453,Deteriorated
E082,CV-Civil Engineering,GM,1,3,2,77427,80595,79011.0,3168,Improved
E082,EC-Electronics & Comm-unication Engineering,GM,1,1,1,95262,95262,95262.0,0,SingleRound
E082,ME-Mechanical Engineering,GM,1,1,1,72940,72940,72940.0,0,SingleRound
E083,AI-Artificial Intelligence & Machine Learning,GM,1,1,1,97837,97837,97837.0,0,SingleRound
E083,CS-Computer Science & Engineering,GM,1,1,1,93542,93542,93542.0,0,SingleRound
E083,CV-Civil Engineering,GM,1,1,1,91610,91610,91610.0,0,SingleRound
E084,CD-Computer Science & Engineering (Data Science),GM,1,1,1,88102,88102,88102.0,0,SingleRound
E084,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,3,2,92821,96960,94890.0,4139,Improved
E084,CS-Computer Science & Engineering,GM,1,4,3,78170,98172,91505.0,20002,Deteriorated
E084,CS-Computer Science & Engineering,KKR,1,1,1,84317,84317,84317.0,0,SingleRound
E084,CV-Civil Engineering,GM,1,1,1,66290,66290,66290.0,0,SingleRound
E084,EC-Electronics & Comm-unication Engineering,GM,1,1,1,99229,99229,99229.0,0,SingleRound
E084,EC-Electronics & Communication Engineering,GM,3,3,1,77211,77211,77211.0,0,SingleRound
E084,IS-Information Science & Engineering,GM,1,1,1,98172,98172,98172.0,0,SingleRound
E085,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,5297,12789,8667.0,7492,Deteriorated
E085,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,2,2,20097,23421,21759.0,3324,Deteriorated
E085,CS-Computer Science & Engineering,GM,1,4,3,4498,10182,7211.0,5684,Deteriorated
E085,CS-Computer Science & Engineering,KKR,1,2,2,17435,18382,17908.0,947,Deteriorated
E085,IS-Information Science & Engineering,GM,1,4,3,6580,18058,11449.0,11478,Deteriorated
E085,IS-Information Science & Engineering,KKR,1,2,2,21966,30296,26131.0,8330,Deteriorated
E086,AD-Artificial Intelligence & Data Science,GM,1,4,3,7141,20333,12851.0,13192,Deteriorated
E086,AD-Artificial Intelligence & Data Science,KKR,1,2,2,26593,36018,31306.0,9425,Deteriorated
E086,AE- Aeronautical Engineering,GM,4,4,1,81030,81030,81030.0,0,SingleRound
E086,AE-Aeronautical Engineering,GM,1,3,2,22436,47349,34892.0,24913,Deteriorated
E086,AE-Aeronautical Engineering,KKR,1,1,1,77431,77431,77431.0,0,SingleRound
E086,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,7075,19377,12344.0,12302,Deteriorated
E086,AI-Artificial Intelligence & Machine Learning,KKR,1,2,2,26335,30779,28557.0,4444,Deteriorated
E086,CB-Computer Science & Business Systems,GM,1,4,3,7674,23215,14025.0,15541,Deteriorated
E086,CB-Computer Science & Business Systems,KKR,1,2,2,26792,40977,33884.0,14185,Deteriorated
E086,CS-Computer Science & Engineering,GM,1,4,3,6378,15857,10714.0,9479,Deteriorated
E086,CS-Computer Science & Engineering,KKR,1,2,2,20111,28292,24202.0,8181,Deteriorated
E086,CV-Civil Engineering,GM,1,3,2,38440,94905,66672.0,56465,Deteriorated
E086,EC-Electronics & Comm- unication Engineering,GM,4,4,1,39097,39097,39097.0,0,SingleRound
E086,EC-Electronics & Comm-unication Engineering,GM,1,1,1,10566,10566,10566.0,0,SingleRound
E086,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,30779,30779,30779.0,0,SingleRound
E086,EC-Electronics & Communication Engineering,GM,3,3,1,15749,15749,15749.0,0,SingleRound
E086,EC-Electronics & Communication Engineering,KKR,2,2,1,64435,64435,64435.0,0,SingleRound
E086,EE-Electrical & Electronics Engineering,GM,1,4,3,15309,90993,45124.0,75684,Deteriorated
E086,EE-Electrical & Electronics Engineering,KKR,1,1,1,65370,65370,65370.0,0,SingleRound
E086,IS-Information Science & Engineering,GM,1,4,3,8224,25502,15427.0,17278,Deteriorated
E086,IS-Information Science & Engineering,KKR,1,2,2,25667,34193,29930.0,8526,Deteriorated
E086,ME- Mechanical Engineering,GM,4,4,1,77414,77414,77414.0,0,SingleRound
E086,ME-Mechanical Engineering,GM,1,3,2,24040,45269,34654.0,21229,Deteriorated
E086,ME-Mechanical Engineering,KKR,1,1,1,97674,97674,97674.0,0,SingleRound
E086,VL-Electronics Engineering (VLSI Design & Technology),GM,1,4,3,14282,74280,36837.0,59998,Deteriorated
E086,VL-Electronics Engineering (VLSI Design & Technology),KKR,1,2,2,69829,88135,78982.0,18306,Deteriorated
E088,CS-Computer Science & Engineering,GM,1,3,2,19052,98771,58912.0,79719,Improved
E089,CB-Computer Science & Business Systems,GM,1,4,3,12609,100063,48156.0,87454,Deteriorated
E089,CB-Computer Science & Business Systems,KKR,1,1,1,79176,79176,79176.0,0,SingleRound
E089,CD-Computer Science & Engineering (Data Science),GM,1,4,3,10507,78707,38211.0,68200,Deteriorated
E089,CD-Computer Science & Engineering (Data Science),KKR,1,1,1,57500,57500,57500.0,0,SingleRound
E089,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1,4,3,9901,44240,25741.0,34339,Deteriorated
E089,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,1,1,1,73028,73028,73028.0,0,SingleRound
E089,CS-Computer Science & Engineering,GM,1,4,3,9527,54992,29519.0,45465,Deteriorated
E089,CS-Computer Science & Engineering,KKR,1,1,1,51054,51054,51054.0,0,SingleRound
E089,CV-Civil Engineering,GM,1,3,2,30696,87141,58918.0,56445,Deteriorated
E089,EC-Electronics & Comm- unication Engineering,GM,4,4,1,97076,97076,97076.0,0,SingleRound
E089,EC-Electronics & Comm-unication Engineering,GM,1,1,1,18319,18319,18319.0,0,SingleRound
E089,EC-Electronics & Comm-unication Engineering,KKR,1,1,1,86406,86406,86406.0,0,SingleRound
E089,EC-Electronics & Communication Engineering,GM,3,3,1,37923,37923,37923.0,0,SingleRound
E089,EE-Electrical & Electronics Engineering,GM,1,4,3,21262,58820,40334.0,37558,Deteriorated
E089,IS-Information Science & Engineering,GM,1,4,3,14817,83532,44053.0,68715,Deteriorated
E090,AI-Artificial Intelligence & Machine Learning,GM,1,4,3,18578,101078,57891.0,82500,Deteriorated
E090,CD-Computer Science & Engineering (Data Science),GM,1,4,3,20127,99771,61256.0,79644,Deteriorated
E090,CD-Computer Science & Engineering (Data Science),KKR,1,1,1,61454,61454,61454.0,0,SingleRound
E090,CE-Computer Engineering,GM,1,3,2,25277,89789,57533.0,64512,Deteriorated
E090,CG-Computer Science & Design,GM,1,3,2,31581,102008,66794.0,70427,Deteriorated
E090,CS-Computer Science & Engineering,GM,1,4,3,18923,82808,54814.0,63885,Deteriorated
E090,CS-Computer Science & Engineering,KKR,1,1,1,88882,88882,88882.0,0,SingleRound
E090,CV-Civil Engineering,GM,1,1,1,100785,100785,100785.0,0,SingleRound
E090,EC-Electronics & Comm-unication Engineering,GM,1,1,1,36117,36117,36117.0,0,SingleRound
E090,EC-Electronics & Communication Engineering,GM,3,3,1,80899,80899,80899.0,0,SingleRound
E090,EE-Electrical & Electronics Engineering,GM,1,3,2,59211,84401,71806.0,25190,Deteriorated
E090,IST-Information Science & Technology,GM,1,3,2,34883,102243,68563.0,67360,Deteriorated
