College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type,Rank_Category,City,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal,CTX_Seats,CTX_Avg_Rank,CTX_Best_Rank,CTX_Worst_Rank,CTX_Active_Colleges,CTX_Active_Branches,Round_Premium,Category_Enc,Trend_Signal_Enc,College_TE,Branch_TE,City_Avg_Rank,City_College_Count,Is_R2,Round_Exposure,Rank_Percentile,Rank_Band,Prestige_x_Branch,RoundVolatility,Stability_Flag
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,IS-Information Science & Engineering,46906,2024,1,COMEDK,Good,Bangalore,1,4,3,39973,101446,62775.0,61473,Improved,1196,55333.0,193,102243,149,59,0,0,2,72579.0303030303,55793.81,49851.061016949156,65,0,8.026845637583893,59.41901408450704,Top_50k,1.3008437728671032,20491.0,0
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,ME-Mechanical Engineering,71200,2024,1,COMEDK,Average,Bangalore,1,3,2,71200,82125,76662.0,10925,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,72579.0303030303,63790.485714285714,49851.061016949156,65,0,8.026845637583893,39.08450704225353,Top_80k,1.1377720280749708,5462.5,1
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",KKR,IS-Information Science & Engineering,92084,2024,1,COMEDK,Below Average,Bangalore,1,1,1,92084,92084,92084.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,1,-1,72579.0303030303,55793.81,49851.061016949156,65,0,8.026845637583893,18.88204225352112,Rest,1.3008437728671032,0.0,0
E011,"APS College of Engineering-Kanakapura Road, Bengaluru",GM,IS-Information Science & Engineering,84703,2024,1,COMEDK,Below Average,Bangalore,1,1,1,84703,84703,84703.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,79323.44444444444,55793.81,49851.061016949156,65,0,8.026845637583893,26.980633802816897,Rest,1.4217248193741285,0.0,0
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,IS-Information Science & Engineering,41258,2024,1,COMEDK,Good,Bangalore,1,4,3,41258,100258,74852.0,59000,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,70905.34782608696,55793.81,49851.061016949156,65,0,8.026845637583893,63.732394366197184,Top_50k,1.2708461355495702,19666.666666666668,0
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,ME-Mechanical Engineering,85896,2024,1,COMEDK,Below Average,Bangalore,1,1,1,85896,85896,85896.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,70905.34782608696,63790.485714285714,49851.061016949156,65,0,8.026845637583893,25.792253521126767,Rest,1.1115348477462352,0.0,0
E014,"Bharatesh Institute of Technology-Shindhollicross, Belagavi",GM,IS-Information Science & Engineering,43258,2024,1,COMEDK,Good,Belagavi,1,1,1,43258,43258,43258.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,72003.6,55793.81,70207.17171717172,8,0,8.026845637583893,62.32394366197183,Top_50k,1.2905302577472306,0.0,0
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,IS-Information Science & Engineering,12299,2024,1,COMEDK,Very Good,Bangalore,1,4,3,12299,40347,23778.0,28048,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,40362.2962962963,55793.81,49851.061016949156,65,0,8.026845637583893,88.60035211267606,Top_20k,0.7234188935348975,9349.333333333334,0
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,ME-Mechanical Engineering,37108,2024,1,COMEDK,Good,Bangalore,1,3,2,37108,99998,68553.0,62890,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,40362.2962962963,63790.485714285714,49851.061016949156,65,0,8.026845637583893,67.16549295774648,Top_50k,0.6327322302745418,31445.0,0
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",KKR,IS-Information Science & Engineering,36634,2024,1,COMEDK,Good,Bangalore,1,2,2,36634,51960,44297.0,15326,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,40362.2962962963,55793.81,49851.061016949156,65,0,8.026845637583893,67.67165492957747,Top_50k,0.7234188935348975,7663.0,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,ME-Mechanical Engineering,54365,2024,1,COMEDK,Average,Hubballi,1,3,2,54365,101378,77872.0,47013,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,55197.92105263158,63790.485714285714,60808.34,3,0,8.026845637583893,53.25704225352113,Top_80k,0.865300215769797,23506.5,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",KKR,ME-Mechanical Engineering,99109,2024,1,COMEDK,Below Average,Hubballi,1,1,1,99109,99109,99109.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,1,-1,55197.92105263158,63790.485714285714,60808.34,3,0,8.026845637583893,6.910211267605632,Rest,0.865300215769797,0.0,0
E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",GM,ME-Mechanical Engineering,38537,2024,1,COMEDK,Good,Ballari,1,1,1,38537,38537,38537.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,75882.6875,63790.485714285714,76947.35,2,0,8.026845637583893,65.97711267605634,Top_50k,1.1895612119944443,0.0,0
E018,"Bangalore College of Engineering and Technology-Chandapura, Bengaluru",GM,IS-Information Science & Engineering,25493,2024,1,COMEDK,Good,Bangalore,1,3,2,25493,60128,42810.0,34635,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,59241.0,55793.81,49851.061016949156,65,0,8.026845637583893,76.71654929577466,Top_50k,1.061784452432985,17317.5,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,IS-Information Science & Engineering,5901,2024,1,COMEDK,Very Good,Bangalore,1,4,3,5901,18608,11494.0,12707,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,32406.5,55793.81,49851.061016949156,65,0,8.026845637583893,94.27816901408451,Top_20k,0.5808260808860338,4235.666666666667,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,ME-Mechanical Engineering,25719,2024,1,COMEDK,Good,Bangalore,1,3,2,25719,59834,42776.0,34115,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,32406.5,63790.485714285714,49851.061016949156,65,0,8.026845637583893,76.3644366197183,Top_50k,0.5080146300366333,17057.5,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,IS-Information Science & Engineering,21227,2024,1,COMEDK,Good,Bangalore,1,2,2,21227,30504,25866.0,9277,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,32406.5,55793.81,49851.061016949156,65,0,8.026845637583893,79.92957746478874,Top_50k,0.5808260808860338,4638.5,1
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,ME-Mechanical Engineering,95550,2024,1,COMEDK,Below Average,Bangalore,1,1,1,95550,95550,95550.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,1,-1,32406.5,63790.485714285714,49851.061016949156,65,0,8.026845637583893,13.99647887323944,Rest,0.5080146300366333,0.0,0
E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,ME-Mechanical Engineering,72291,2024,1,COMEDK,Average,Bangalore,1,1,1,72291,72291,72291.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,65826.0625,63790.485714285714,49851.061016949156,65,0,8.026845637583893,38.512323943661976,Top_80k,1.031910350939034,0.0,0
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,IS-Information Science & Engineering,71471,2024,1,COMEDK,Average,Davangere,1,4,3,71471,101492,91485.0,30021,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,77877.04,55793.81,80735.5,3,0,8.026845637583893,38.9524647887324,Top_80k,1.3958007169612543,10007.0,0
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",KKR,IS-Information Science & Engineering,94289,2024,1,COMEDK,Below Average,Davangere,1,2,2,74407,94289,84348.0,19882,Improved,1196,55333.0,193,102243,149,59,0,1,2,77877.04,55793.81,80735.5,3,0,8.026845637583893,15.5149647887324,Rest,1.3958007169612543,9941.0,0
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,IS-Information Science & Engineering,66869,2024,1,COMEDK,Average,Bagalkote,1,4,3,66869,97717,83675.0,30848,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,78442.78947368421,55793.81,78442.78947368421,1,0,8.026845637583893,42.9137323943662,Top_80k,1.4059407212679007,10282.666666666666,0
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",KKR,IS-Information Science & Engineering,91015,2024,1,COMEDK,Below Average,Bagalkote,1,1,1,91015,91015,91015.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,1,-1,78442.78947368421,55793.81,78442.78947368421,1,0,8.026845637583893,20.488556338028175,Rest,1.4059407212679007,0.0,0
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road, Vijayapura",GM,IS-Information Science & Engineering,99141,2024,1,COMEDK,Below Average,Vijayapura,1,1,1,99141,99141,99141.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,89960.125,55793.81,91152.11111111111,2,0,8.026845637583893,6.822183098591552,Rest,1.6123674830595007,0.0,0
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,ME-Mechanical Engineering,6079,2024,1,COMEDK,Very Good,Bangalore,1,3,2,6079,11385,8732.0,5306,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,19215.583333333332,63790.485714285714,49851.061016949156,65,0,8.026845637583893,94.19014084507042,Top_20k,0.301229613133829,2653.0,1
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,ME-Mechanical Engineering,43024,2024,1,COMEDK,Good,Bangalore,1,2,2,43024,49030,46027.0,6006,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,19215.583333333332,63790.485714285714,49851.061016949156,65,0,8.026845637583893,62.5,Top_50k,0.301229613133829,3003.0,1
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,ME-Mechanical Engineering,17150,2024,1,COMEDK,Very Good,Bangalore,1,3,2,17150,34562,25856.0,17412,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,29518.625,63790.485714285714,49851.061016949156,65,0,8.026845637583893,83.93485915492958,Top_20k,0.46274338045037616,8706.0,0
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,ME-Mechanical Engineering,71070,2024,1,COMEDK,Average,Bangalore,1,1,1,71070,71070,71070.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,1,-1,29518.625,63790.485714285714,49851.061016949156,65,0,8.026845637583893,39.21654929577465,Top_80k,0.46274338045037616,0.0,0
E030,"Brindavan College of Engineering-Yelahanka, Bengaluru",GM,IS-Information Science & Engineering,100084,2024,1,COMEDK,Below Average,Bangalore,1,1,1,100084,100084,100084.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,87293.5,55793.81,49851.061016949156,65,0,8.026845637583893,4.445422535211264,Rest,1.5645732026545598,0.0,0
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,IS-Information Science & Engineering,12984,2024,1,COMEDK,Very Good,Bangalore,1,4,3,12984,54242,28915.0,41258,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,34158.6,55793.81,49851.061016949156,65,0,8.026845637583893,87.63204225352112,Top_20k,0.6122292060714262,13752.666666666666,0
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",KKR,IS-Information Science & Engineering,36289,2024,1,COMEDK,Good,Bangalore,1,2,2,36289,63050,49670.0,26761,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,34158.6,55793.81,49851.061016949156,65,0,8.026845637583893,67.9137323943662,Top_50k,0.6122292060714262,13380.5,0
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,IS-Information Science & Engineering,25016,2024,1,COMEDK,Good,Bangalore,1,4,3,25016,89496,55835.0,64480,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,59985.032258064515,55793.81,49851.061016949156,65,0,8.026845637583893,76.93661971830986,Top_50k,1.0751198431880618,21493.333333333332,0
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,ME-Mechanical Engineering,87379,2024,1,COMEDK,Below Average,Bangalore,1,3,2,68367,87379,77873.0,19012,Improved,1196,55333.0,193,102243,149,59,0,0,2,59985.032258064515,63790.485714285714,49851.061016949156,65,0,8.026845637583893,24.207746478873233,Rest,0.9403444978728391,9506.0,0
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",KKR,IS-Information Science & Engineering,70849,2024,1,COMEDK,Average,Bangalore,1,1,1,70849,70849,70849.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,1,-1,59985.032258064515,55793.81,49851.061016949156,65,0,8.026845637583893,39.414612676056336,Top_80k,1.0751198431880618,0.0,0
E035,"Channabasaveshwara Institute of Technology- Gubbi, Tumakuru",GM,IS-Information Science & Engineering,76627,2024,1,COMEDK,Average,Tumakuru,1,4,2,76627,89505,83066.0,12878,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,91880.42857142857,55793.81,47443.375,4,0,8.026845637583893,34.50704225352112,Top_80k,1.6467853435968716,6439.0,0
E035,"Channabasaveshwara Institute of Technology- Gubbi, Tumakuru",GM,ME-Mechanical Engineering,87659,2024,1,COMEDK,Below Average,Tumakuru,1,1,1,87659,87659,87659.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,91880.42857142857,63790.485714285714,47443.375,4,0,8.026845637583893,23.899647887323937,Rest,1.4403469035015073,0.0,0
E036,"Chanakya University-Devanahalli, Bengaluru Rural",GM,MAE-Mechanical & Aerospace Enginnering,80490,2024,1,COMEDK,Below Average,Bangalore Rural,1,1,1,80490,80490,80490.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,80490.0,80490.0,64646.833333333336,5,0,8.026845637583893,30.941901408450704,Rest,1.0,0.0,0
E037,"City Engineering College-Doddakalasandra, Bengaluru",GM,IS-Information Science & Engineering,101819,2024,1,COMEDK,Below Average,Bangalore,1,1,1,101819,101819,101819.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,89893.33333333333,55793.81,49851.061016949156,65,0,8.026845637583893,0.8362676056337932,Rest,1.6111703669875446,0.0,0
E037,"City Engineering College-Doddakalasandra, Bengaluru",GM,ME-Mechanical Engineering,88524,2024,1,COMEDK,Below Average,Bangalore,1,1,1,88524,88524,88524.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,89893.33333333333,63790.485714285714,49851.061016949156,65,0,8.026845637583893,23.019366197183103,Rest,1.4091965647661144,0.0,0
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,IS-Information Science & Engineering,17436,2024,1,COMEDK,Very Good,Bangalore,1,4,3,17436,97796,47609.0,80360,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,40488.541666666664,55793.81,49851.061016949156,65,0,8.026845637583893,83.58274647887325,Top_20k,0.7256816063765258,26786.666666666668,0
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",KKR,IS-Information Science & Engineering,40253,2024,1,COMEDK,Good,Bangalore,1,2,2,40253,59021,49637.0,18768,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,40488.541666666664,55793.81,49851.061016949156,65,0,8.026845637583893,64.70070422535211,Top_50k,0.7256816063765258,9384.0,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,IS-Information Science & Engineering,3344,2024,1,COMEDK,Excellent,Bangalore,1,4,3,3344,8418,5554.0,5074,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,26760.204301075268,55793.81,49851.061016949156,65,0,8.026845637583893,96.61091549295774,Elite_5k,0.4796267596902823,1691.3333333333333,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,MD-Medical Electronics Engineering,22521,2024,1,COMEDK,Good,Bangalore,1,4,3,22521,63118,42575.0,40597,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,26760.204301075268,52238.71428571428,49851.061016949156,65,0,8.026845637583893,78.91725352112675,Top_50k,0.5122676671311832,13532.333333333334,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,ME-Mechanical Engineering,17062,2024,1,COMEDK,Very Good,Bangalore,1,3,2,17062,34153,25608.0,17091,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,26760.204301075268,63790.485714285714,49851.061016949156,65,0,8.026845637583893,83.97887323943662,Top_20k,0.41950149777715817,8545.5,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,IS-Information Science & Engineering,12778,2024,1,COMEDK,Very Good,Bangalore,1,2,2,12778,17381,15080.0,4603,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,26760.204301075268,55793.81,49851.061016949156,65,0,8.026845637583893,88.09419014084507,Top_20k,0.4796267596902823,2301.5,1
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,ME-Mechanical Engineering,68274,2024,1,COMEDK,Average,Bangalore,1,2,2,68274,81146,74710.0,12872,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,26760.204301075268,63790.485714285714,49851.061016949156,65,0,8.026845637583893,41.79137323943662,Top_80k,0.41950149777715817,6436.0,0
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,IS-Information Science & Engineering,57281,2024,1,COMEDK,Average,Bangalore,1,3,2,57281,64523,60902.0,7242,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,75997.27777777778,55793.81,49851.061016949156,65,0,8.026845637583893,51.01232394366197,Top_80k,1.3621094845069335,3621.0,1
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",KKR,IS-Information Science & Engineering,95488,2024,1,COMEDK,Below Average,Bangalore,1,1,1,95488,95488,95488.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,1,-1,75997.27777777778,55793.81,49851.061016949156,65,0,8.026845637583893,14.04049295774648,Rest,1.3621094845069335,0.0,0
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,IS-Information Science & Engineering,17287,2024,1,COMEDK,Very Good,Bangalore,1,4,3,17287,96203,47293.0,78916,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,48931.645161290326,55793.81,49851.061016949156,65,0,8.026845637583893,83.75880281690141,Top_20k,0.8770084918253536,26305.333333333332,0
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,IS-Information Science & Engineering,43494,2024,1,COMEDK,Good,Bangalore,1,2,2,43494,65476,54485.0,21982,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,48931.645161290326,55793.81,49851.061016949156,65,0,8.026845637583893,62.103873239436616,Top_50k,0.8770084918253536,10991.0,0
E043,"Yenepoya Institute of Technology formerly known as Dr. M V Shetty Institute of Technology- Moodbidri, Mangaluru",GM,IS-Information Science & Engineering,79106,2024,1,COMEDK,Average,Mangaluru,1,1,1,79106,79106,79106.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,76361.57142857143,55793.81,77543.91666666667,7,0,8.026845637583893,32.13028169014085,Top_80k,1.3686387688629158,0.0,0
E043,"Yenepoya Institute of Technology formerly known as Dr. M V Shetty Institute of Technology- Moodbidri, Mangaluru",GM,ME-Mechanical Engineering,56962,2024,1,COMEDK,Average,Mangaluru,1,1,1,56962,56962,56962.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,76361.57142857143,63790.485714285714,77543.91666666667,7,0,8.026845637583893,51.188380281690144,Top_80k,1.1970683491985148,0.0,0
E044,"Dr.Shri Shri Shivakumara Mahaswamy College of Engineering-Nelamangala, Bengaluru Rural",GM,IS-Information Science & Engineering,81978,2024,1,COMEDK,Below Average,Bangalore Rural,1,1,1,81978,81978,81978.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,90110.5,55793.81,64646.833333333336,5,0,8.026845637583893,29.841549295774655,Rest,1.6150626745153271,0.0,0
E045,"Dr H N National College Of Engineering-Jayanagar, Bengaluru",GM,IS-Information Science & Engineering,90567,2024,1,COMEDK,Below Average,Bangalore,1,1,1,90567,90567,90567.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,87153.55555555556,55793.81,49851.061016949156,65,0,8.026845637583893,20.86267605633803,Rest,1.5620649594561755,0.0,0
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,IS-Information Science & Engineering,93471,2024,1,COMEDK,Below Average,Bangalore,1,3,2,63046,93471,78258.0,30425,Improved,1196,55333.0,193,102243,149,59,0,0,2,79608.0,55793.81,49851.061016949156,65,0,8.026845637583893,17.12147887323944,Rest,1.426824947068501,15212.5,0
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,IS-Information Science & Engineering,76350,2024,1,COMEDK,Average,Bangalore,1,1,1,76350,76350,76350.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,73352.82608695653,55793.81,49851.061016949156,65,0,8.026845637583893,34.7931338028169,Top_80k,1.3147126193202532,0.0,0
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,ME-Mechanical Engineering,74720,2024,1,COMEDK,Average,Bangalore,1,1,1,74720,74720,74720.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,73352.82608695653,63790.485714285714,49851.061016949156,65,0,8.026845637583893,36.39964788732394,Top_80k,1.1499022975855684,0.0,0
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,IS-Information Science & Engineering,32593,2024,1,COMEDK,Good,Bangalore,1,4,3,32593,85615,64217.0,53022,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,67126.82352941176,55793.81,49851.061016949156,65,0,8.026845637583893,70.64260563380282,Top_50k,1.2031231337206003,17674.0,0
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,ME-Mechanical Engineering,94161,2024,1,COMEDK,Below Average,Bangalore,1,1,1,94161,94161,94161.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,67126.82352941176,63790.485714285714,49851.061016949156,65,0,8.026845637583893,15.801056338028175,Rest,1.0523014957131591,0.0,0
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",KKR,IS-Information Science & Engineering,68950,2024,1,COMEDK,Average,Bangalore,1,2,2,56198,68950,62574.0,12752,Improved,1196,55333.0,193,102243,149,59,0,1,2,67126.82352941176,55793.81,49851.061016949156,65,0,8.026845637583893,41.109154929577464,Top_80k,1.2031231337206003,6376.0,0
E051,"GM Institute of Technology-P B Road, Davangere",GM,IS-Information Science & Engineering,78583,2024,1,COMEDK,Average,Davangere,1,1,1,78583,78583,78583.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,86520.125,55793.81,80735.5,3,0,8.026845637583893,32.658450704225345,Top_80k,1.5507118979686099,0.0,0
E053,"Gopalan College of Engineering And Management-Whitefield, Bengaluru",GM,IS-Information Science & Engineering,98592,2024,1,COMEDK,Below Average,Bangalore,1,1,1,98592,98592,98592.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,75458.0,55793.81,49851.061016949156,65,0,8.026845637583893,7.9005281690140805,Rest,1.3524439359850136,0.0,0
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,IS-Information Science & Engineering,35762,2024,1,COMEDK,Good,Mysuru,1,4,3,35762,69773,51838.0,34011,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,56944.10526315789,55793.81,59437.608,10,0,8.026845637583893,68.28785211267606,Top_50k,1.0206168975224652,11337.0,0
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",KKR,IS-Information Science & Engineering,76492,2024,1,COMEDK,Average,Mysuru,1,1,1,76492,76492,76492.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,1,-1,56944.10526315789,55793.81,59437.608,10,0,8.026845637583893,34.705105633802816,Top_80k,1.0206168975224652,0.0,0
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,IS-Information Science & Engineering,59957,2024,1,COMEDK,Average,Shivamogga,1,4,3,59957,96532,82913.0,36575,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,78049.3,55793.81,70772.52272727272,2,0,8.026845637583893,49.11971830985915,Top_80k,1.3988881562309512,12191.666666666666,0
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,IS-Information Science & Engineering,15298,2024,1,COMEDK,Very Good,Bangalore,1,4,3,15298,100258,46804.0,84960,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,44979.17857142857,55793.81,49851.061016949156,65,0,8.026845637583893,85.43133802816902,Top_20k,0.8061678987584568,28320.0,0
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,ME-Mechanical Engineering,34840,2024,1,COMEDK,Good,Bangalore,1,3,2,34840,64561,49700.0,29721,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,44979.17857142857,63790.485714285714,49851.061016949156,65,0,8.026845637583893,68.75,Top_50k,0.7051079493717604,14860.5,0
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,IS-Information Science & Engineering,40571,2024,1,COMEDK,Good,Bangalore,1,2,2,40571,57402,48986.0,16831,Deteriorated,1196,55333.0,193,102243,149,59,0,1,0,44979.17857142857,55793.81,49851.061016949156,65,0,8.026845637583893,64.39260563380282,Top_50k,0.8061678987584568,8415.5,0
E061,JSS Science and Technology University-Mysuru,GM,ME-Mechanical Engineering,23770,2024,1,COMEDK,Good,JSS Science and Technology University-Mysuru,1,3,2,23770,48452,36111.0,24682,Deteriorated,1196,55333.0,193,102243,149,59,0,0,0,62209.22222222222,63790.485714285714,62209.22222222222,1,0,8.026845637583893,77.72887323943662,Top_50k,0.975211609155229,12341.0,0
E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,ME-Mechanical Engineering,93496,2024,1,COMEDK,Below Average,Belagavi,1,1,1,93496,93496,93496.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,79895.54545454546,63790.485714285714,70207.17171717172,8,0,8.026845637583893,16.945422535211264,Rest,1.2524680531888952,0.0,0
E065,"KLE Technological University Formerly called as KLE Dr. M.S. Sheshgiri College of Engineering and Technology-Udyambag, Belagavi",GM,ME-Mechanical Engineering,91302,2024,1,COMEDK,Below Average,Belagavi,1,3,2,80900,91302,86101.0,10402,Improved,1196,55333.0,193,102243,149,59,0,0,2,70340.09523809524,63790.485714285714,70207.17171717172,8,0,8.026845637583893,19.982394366197184,Rest,1.1026737678898524,5201.0,1
E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,ME-Mechanical Engineering,70046,2024,1,COMEDK,Average,Belagavi,1,1,1,70046,70046,70046.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,71161.5,63790.485714285714,70207.17171717172,8,0,8.026845637583893,40.008802816901415,Top_80k,1.115550370924101,0.0,0
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,ME-Mechanical Engineering,89340,2024,1,COMEDK,Below Average,Bangalore,1,1,1,89340,89340,89340.0,0,SingleRound,1196,55333.0,193,102243,149,59,0,0,-1,73665.42105263157,63790.485714285714,49851.061016949156,65,0,8.026845637583893,22.359154929577457,Rest,1.1548026359694952,0.0,0
